,topic,category,content
10,Tesla Is Hedging Its Global EV Supply Chain Bets on Indonesia and India,companies," Bloomberg From India to Indonesia, Elon Musk is scouting out sites to make more Teslas for global roads. With the world mired in supply chain chaos, access to materials matters most. He’s got it right.After lobbying against India’s tight policies around manufacturing and prohibitive import duties, Musk is headed to meet Indonesia’s President Joko Widodo and visit several areas across the country, which is also the top producer of nickel, a key metal for batteries. That’s an astute bet — for Tesla and Indonesia. And a missed opportunity for New Delhi. To meet ambitious electric vehicle targets, Indonesia has drawn in several battery and car manufacturers in recent months with a variety of incentives. Government ministers say they hope to have investment across the supply chain. With a friendly policy bolstering the country’s EV goals, manufacturers have started committing billions of dollars. LG Energy Solution, along with other companies, is investing about $9 billion to set up a supply chain — from mining to manufacturing — in the country. Together with Hyundai Motor Co., the firm is developing a battery plant, too. Meanwhile, the world’s largest powerpack maker Contemporary Amperex Technology Co. is investing almost $6 billion in a battery project with state-backed PT Aneka Tambang Tbk and PT Industri Baterai Indonesia. Further up the value chain, China’s Zhejiang Huayou Cobalt Co. and PT Vale Indonesia Tbk announced last month they would work together on the former’s fifth nickel project in the country. The move by companies across the EV supply chain into the Southeast Asia’s largest economy shows how important it is to be close to the source of raw materials that feed into manufacturing. If there’s one thing the past year of logistical screw-ups and delays has shown the industry, it’s that proximity is key. Even if global supply and demand is balanced on paper, moving industrial goods around has become expensive, slow and cumbersome. Tesla knows this well. It has created large manufacturing hubs in China and now Germany — countries known for their prowess in industrial production and policies that will help sell its cars. After having trouble making EVs in the US, its market share has grown globally. Now the company is looking to secure materials and make its own batteries, while stopping short of buying mines and getting into a new business. Wherever Musk sees problems in the production process, he looks for a solution. Tesla is essentially creating discrete supply chains across the globe. Automakers wouldn’t have necessarily made their way to Indonesia. The country churns out around 1 million cars in a good year, and is dominated by Japanese producers’ smaller vehicles. The auto market pales in comparison to the likes of China and the US, and EVs make up a small portion. In addition, its geography doesn’t make it an ideal place for electric vehicle charging stations and infrastructure connectivity, although the government aims to make the capital, Jakarta, and the tourist hub of Bali model centers for greener transport. Potential sales generated in Indonesia wouldn’t really move the needle for Tesla. Yet, the country is leveraging existing resources, an EV business-friendly policy and the right story to make it fertile ground for large-scale investment. The moment that happens, Indonesia will be able to boast about its battery manufacturing supply chain on the global scale — a much vaunted accolade these days that even the US is vying for. Private investment into manufacturing batteries will only draw more attention. Meanwhile, India continues to hem and haw around whether it will lift duties. Government officials there have made big, bold statements about their ambitions, talking up their desire to draw in Tesla. Earlier this month, Road Transport Minister Nitin Gadkari went as far as to say that Tesla would benefit from manufacturing in India. Yet customers who placed orders are still waiting and it’s unclear how Musk’s firm would get a leg up. Now, there are questions around whether Tesla will make its way into India at all, given all the roadblocks. That probably is a good bet, too. Setting up manufacturing now, especially as companies struggle to procure parts for their products and deal with logistical issues and high shipping costs, is the one thing firms don’t want to face. Progress toward EVs has been scattered and commitment isn’t clear. Toyota Motor Corp., one of the world’s biggest automakers but a laggard in EVs globally, has pledged to invest $624 million to making EV-related components through its existing units in India, however it’s unclear who they will buy them. Even India’s dominant automakers Maruti Suzuki India Ltd isn’t planning on EVs until 2025. Add in policy hoops and punitive taxes, and India has all but ruled itself out by making the cost of investing in its market so high. India’s vaccine king, Adar Poonawalla, also decided to weigh in earlier this month. He tweeted that putting capital into making cars in India would be the “best investment” Musk would “ever make.” That’s perhaps too optimistic. EV and battery manufacturers are in high demand across the globe and it will take far more than bold words and political ambition — that includes making existing resources available and coming up with a coherent policy that manufacturers can work with. It’s bizzare, then, Prime Minister Narendra Modi’s government continues to hold back. Yes, there are a few domestic EV models however, the Indian auto market remains an aspirational one. That means wide-scale adoption will pick up pace where there are models that people want to buy — like Tesla’s Model 3 — or enough charging facilities that make it easy, as the evolution of the two-wheeler market showed. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes "
11,Weekly tactical pick: EIH Limited,companies," As COVID infection slowed, the travel industry saw a resurgence in demand during the preceding quarter. Moreover, when most of the other companies are reeling under inflationary input pressure and raising prices that could affect demand, hotels, with most of the inventory built at historical prices, are relatively well placed on this front.

Hence, EIH Limited (CMP: Rs 134; Nifty level 15,808), operating hotels under the Oberoi and the Trident brands, is our tactical pick for the week.

Domestic demand has..."
12,Zipaworld Innovation plans to raise $0.5 million at $14 million valuation,companies," Digital logistics startup Zipaworld Innovation on Friday said it is planning to raise USD 0.5 million (around Rs 3.8 crore) at a valuation of USD 14-million, in an early-stage round of investment from angel investors from the pharma and chemicals industry. The startup plans to harness the funds to mobilise and accelerate AI and ML-based logistics and supply chain services, anticipating market trends and risks as well as to support consequent research and development, among others, it said in a statement. Besides, the funds will be utilised to bolster the infrastructure; workforce expansion; global market penetration and elaboration of international network, it added. ""As per our strategy, we planned to be investor-ready by the start of the current financial year and we have been able to stick to our strategy. This financial year, we are contemplating an investment of USD 5-million, as we look forward to scaling up growth and expansion globally,"" said Ambrish Kumar, Founder-CEO, Zipaworld Innovation Pvt Ltd. Zipaworld said it has remained self-funded that happens to be a part of their business strategy, adding that while research, development and upgrading technology is a constant process, the company is developing an integrated multi-modal logistics online platform for the users before any kind of investments could be pursued. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes "
13,Zydus Lifesciences launches drug for treating bad cholesterol,companies," Zydus Lifesciences on Friday said it has launched in India its Bempedoic acid drug under the Bemdac brand for treatment of uncontrolled levels of bad cholesterol. Bemdac (Bempedoic acid) is a new class of drug which is orally administered and offers a new line of treatment for patients suffering from uncontrolled levels of LDL-Cholesterol (LDL-c) despite lifestyle modifications and the use of maximum tolerated dose of statins, which form the cornerstone of dyslipidemia management, the company said in a regulatory filing. ""With Bemdac we are happy to introduce a first-in-India therapy to address the unmet medical need of people suffering from uncontrolled LDL-c,"" Zydus Lifesciences Managing Director Sharvil Patel said. Stating that Bemdac is an important addition to Zydus' portfolio of medicines for managing dyslipidemia and cholesterol, Patel said the mission is to empower patients with a better quality of life through effective disease management and with Bemdac the company has taken a great leap ahead in this endeavour. The company said LDL-c is often referred to as bad cholesterol since it gets deposited in the walls of the blood vessels, increasing the chances of health problems like heart attack or stroke. Uncontrolled LDL-c is a major risk factor for developing cardiovascular diseases. Citing various studies, Zydus said, 8 out of 10 Indians are dyslipidemic1 and 112 million adults suffer from high levels of LDL-c; 7 out of 10 dyslipidemia patients who are on statin treatment continue to suffer from uncontrolled LDL-c. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes "
14,"NHPC awards contracts for 1,000-MW solar project",companies," State-run NHPC has awarded engineering procurement and construction (EPC) contracts worth Rs 6,604.42 crore to Adani Infra, Tata Power Solar Systems and SSEL-ASR JV for a 1,000 MW solar project and transmission line. The completion period is 18 months, as per a BSE filing. NHPC Ltd has awarded EPC contracts for development of grid connected solar PV project (1,000 MW capacity) and transmission line for power evacuation to ISTS sub-station along with comprehensive operations and maintenance for 5 years under Tranche-III of CPSU Scheme Phase-11, it said. Letters of Award have been issued with cumulative contract price of Rs 6,604.42 crore, it added. Adani Infra (India) Limited got an order for 600 MW capacity with total contract price of Rs 4,295.64 crore in the state of Gujarat. Tata Power Solar Systems Ltd bagged an order for 300 MW capacity with total contract price of Rs 1,731.57 crore in the state of Rajasthan. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes "
15,Increasing production capacity in India to start exporting devices this year: Vivo India,companies," Smartphone maker Vivo India is increasing smartphone production capacity in India to start exporting devices from the country this year, a senior company official said on Thursday. Vivo India director, business strategy, Paigam Danish told PTI that the company will make its flagship device Vivo X80 series also in India where it plans to increase annual production capacity to 60 million devices per annum by end of this year from 50 million in 2021. ''This year we have plans to start exporting from India. That is the reason why we are increasing production capacity. It will be able to cater to the demand of the Indian market as well as enable us to start exporting 'made in India' products,'' Danish said. Vivo has committed to invest Rs 7,500 crore in India, out of which it has already invested Rs 3,500 crore by 2023. The company had invested Rs 1,900 crore till 2021 from the total outlay. ''By the investment of Rs 7,500 crore, which we have already proposed, this production capacity will reach 120 million (devices) annually. It is not just for Indian market needs but it will also be leveraged for export,'' Danish said. Vivo had 15 per cent market share in the Indian smartphone segment in the first quarter of 2022 with shipment of 5.5 million devices, according to market research and analysis firm IDC. According to a Counterpoint research report, Vivo became the top 5G brand in the Rs 10,000-20,000 price bracket segment in the March 2022 quarter. Danish said that the company's strategy is to cater to customer needs and be on top of their mind this year to grow the business. He said that the company has built a network of over 70,000 retailers over the years and enhanced product experience for the customers, which will help the company achieve leadership position in India. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes "
16,PM Modi to unveil Madhya Pradesh's start-up policy today,companies," Prime Minister Narendra Modi will unveil the Madhya Pradesh government’s new start-up policy and interact with a select group of entrepreneurs through video conference here on Friday evening, an official said. Chief Minister Shivraj Singh Chouhan would be present at the function, besides senior officials and start-up entrepreneurs. Madhya Pradesh has 1,937 start-ups recognised by the Union government and 45 per cent of them are run by women, the official said. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes "
17,Board clears deck for Tube Investments to foray into new businesses; terminate GDP programme,companies," The Tube Investments of India Limited (TII), a Murugappa group company, is gearing up to make a foray into newer areas with its board approving an amendment to the object clause of its memorandum of association (MoA). The board, which met on Thursday evening, approved insertion of three new sub-clauses in the MoA to facilitate the company to engage in the businesses of medical devices & instruments, electronic products & components and energy-related products. The board decision will now have to get the shareholders’ nod. The board also approved the termination of the Global Depository Receipts (GDR) programme. It chose to do so in view of the small number of unlisted GDRs outstanding (constituting about 0.001 percent of the equity share capital). The Bank of New York Mellon is the depository of the GDRs. The board also approved the conversion of the remaining 8,52,33,645 share warrants into an equal number of equity shares of CG Power and Industrial Solutions Limited (CG Power), by paying the balance 75 percent subscription money, on or before May 26, 2022. In the previous year, the company had subscribed for 17.52 crore share warrants of CG Power for Rs 150 crore and had paid Rs 37.50 crore, being 25 percent of the total warrant subscription amount. The company exercised nine crore share warrants of CG Power out of the total warrants numbering 17.52 crore, and paid Rs 57.78 crore representing the balance 75 percent of consideration for the warrants exercised. The company holds 58.05 percent on a fully-diluted basis in CG Power as at March 31, 2022. The board approved fresh long-term borrowing to meet its funding needs during FY23. The borrowing limit is capped at Rs 500 crore. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes "
18,From salary hike to hot jobs: 4 takeaways from Teamlease Salary Primer Report,companies," Salary hikes will be secular across sectors and the median increment for FY22 is likely to be around 8.13 percent, the Jobs and Salary Primer Report for FY2022 by TeamLease Services said on May 12. But sectors like e-commerce and tech start-ups, healthcare and allied industries, IT and knowledge services are set to witness double-digit salary growth, the staffing firm said in its annual survey. Across sectors, salaries grew or are set to grow by a minimum of 4.11 percent and a maximum of 10.71 percent in FY22. This was ranged between 3.08 percent and 10.33 percent in FY21. Here are four takeaways from the report: Demand for specialised skills Employers continue to place a premium on super-specialised job roles and the demand for this job category continues to rise. Growth rates in the category have inched up from 11 percent to 12 percent this year. TeamLease that collected jobs and pay-out trends from 263,000 temporary profiles, 17 industries and nine cities, said e-commerce and tech start-ups, healthcare and allied industries, IT and knowledge services exhibited growth in excess of 11 percent. Besides, agriculture and agrochemicals, banking, financial services and insurance, BPO and IT-enabled services, construction and real estate, educational services, media, and industrial manufacturing have exhibited less than 10 percent growth. Top profiles As per the staffing and human resources firm, finance consultant (agriculture and agrochemicals), credit financial analyst (BFSI), business operations analyst (e-commerce and tech start-ups), QS and planning engineer (FMCD), automation engineer (IT and knowledge services) are among the top profiles that are witnessing strong demand in the market. “A majority of these job roles are now COVID-proof… and salary growth is more or less uniformly distributed across this large majority, with most organisations adapting to multiple modes of work -- office, remote and hybrid, and normalcy returning to the workplace,” the survey added. COVID-slump bottoms out The year marks a clear departure from the pandemic-imposed slump experienced by all sectors, without exception. More sectors (10) are accelerating towards pre-COVID levels than the ones that are steadily getting there. Agriculture and agrochemicals, automobile and allied industries, BFSI, e-commerce and tech start-ups, educational, pharma, retail and telecommunications have shown quick progress towards pre-COVID levels. Similarly, sectors like BPO & ITeS, construction, real estate, FMCD, hospitality, industrial manufacturing, and media and entertainment are making steady progress towards a pre-COVID situation. Work from home or work from office? Sectors with significant work-from-home (WFH) profiles will benefit on account of business continuity. Sectors like BPO & ITeS, e-commerce, & tech start-ups, educational services, IT and knowledge services will benefit the most from WFH continuity. In contrast, sectors like agriculture, agrochemicals, automobile, banking and financials, pharma, retail, entertainment, and industrial manufacturing are unlikely to benefit much from WFH continuity. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes "
19,Tata Sons picks new CEO to helm Air India after İlker Ayci setback,companies," Tata Sons named Campbell WIlson as chief executive officer and managing director of Air India on May 12 – an appointment that had been eagerly anticipated since the previous designate for the top job stepped back before even taking the reins. İlker Aycı had said he did not want the job, citing negative press coverage. Ayci had been in the dock for his association with Turkish President Recep Tayyip Erdoğan, who has taken a stand against India’s interests in the past few years. Wilson will confront a host of challenges, but he brings along experience that is valuable and could help solve a complex puzzle the Tata group inherited -- the challenge of operating two airlines (Air India and Air India Express), looking at the merger of AirAsia India and integrating it with the group and fitting Vistara into the mix. Working with Singapore Airlines (SIA) Group since 1996 with exposure to markets in New Zealand, Australia, Hong Kong, Japan, Wilson has experience in sales, marketing, revenue and network planning. Rarely do airline groups groom and rotate people in such a manner that they get holistic exposure as the SIA Group does. Experience in integration Wilson was the founder-CEO of Scoot - the low-cost arm of SIA group, which was formed in November 2011 and started operations in June 2012. The airline started collaborating with TigerAir -- another entity that received investment from SIA. The last couple of years have seen the SIA Group evolve in multiple ways. This includes cross-selling inventory of its Low-Cost Carrier (LCC) and Full-Service Carrier (FSC) arms. This included earning miles, through check-in and everything needed for a single-priced ticket. While AirIndia Express has been in existence for 17 years, Air India has not been able to implement this - thus not being able to make the most of the vast and unique network. Integration of manpower, systems and reporting structure are the major challenges -- which Wilson has seen and dealt with first hand in his various roles. He relinquished the position of CEO at Scoot Air in May 2016, only to return to the SIA Group as SVP for marketing and sales with Singapore Airlines – a post he held until March 2020. As COVID-19 struck, he took over reins of Scoot for the second time and has been its CEO until his appointment with Air India. Fleet In its early days, Scoot operated a mix of B787s and B777-200. This was followed by some standardisation based on route and fleet evaluation. But as the merger with TigerAir went through, the airline again ended up with a mix of narrow-body and wide- body planes. Wilson held senior positions in the SIA group when the group decided to move from four airlines to two, merging Silk Air with Singapore Airlines and TigerAir with Scoot, making for a low-cost arm and a full-service arm. Air India group is facing a similar problem with exactly the same number of airlines - four! This experience will come in handy as Air India looks at fleet renewal - which will involve a decision on wide- body aircraft as well as renewal of fleet on the narrow-body side. Like SIA Group, Air India too comes with a medley of aircraft types including a mix of Airbus and Boeing planes. The Vistara question Vistara was the second airline which the Tata group started, in partnership with Singapore Airlines. The Tata group has a 51% share in the airline. Every CEO since inception has been a former Singapore Airlines associate on deputation to the airline. Sooner or later, the question of two full-service carriers -- often eating into each other's market -- would start troubling the Tata group, if it already isn't. Wilson’s close association with SIA Group could help work towards an integration of the airline into the Air India fold or work at ways to operate separately without eating into each other’s market. Tail Note Did the top management at Tata Sons consult partners at Singapore Airlines on the CEO’s post? After the initial fiasco, this cannot be ruled out. The Tatas have time and again shown that they value partnerships, so much so that they continue to fund AirAsia India even when the foreign partner, AirAsia Bhd, couldn’t chip in. This was later converted to equity. The experience which Wilson brings to Air India looks to be more relevant than what Ayci could have brought to the table and the added advantage of his coming from a partner airline would make things simpler. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes "
20,Ashni Biyani resigns as MD of Future Consumer for ‘personal reasons’,companies," Ashni Biyani, daughter of Future Group promoter Kishore Biyani, has resigned as the managing director of Future Consumer Limited citing personal reasons, the company informed in a filing to the stock exchange on May 12. The company also announced the appointment of Samson Samuel as the new CEO of the company, effective from May 12. Ashni Biyani  resigned “...as managing director of the company with effect from closure of business hours on 12th May, 2022. Consequent to the same, she has also ceased to be a 'key managerial personnel' of the company,” the company said in its filing. “Ashni Biyani has informed the company that she has resigned so due to her personal constraints and challenges due to which she is unable to dedicate necessary time and attention on the affairs of the Company. She shall continue to provide her support to the management and the Company as may be required,” it added. Biyani will continue to serve on the FCEL board as non-executive director, the filing added. Ashni Biyani’s resignation comes close on the heels of Rakesh Biyani’s departure from Future Retail as its managing director. Rakesh Biyani is a cousin of Kishore Biyani. Future Consumer is a subsidiary of Future Group, which has been embroiled in legal battles with Amazon over the sale of Future Retail to Reliance Industries. In a setback to the Future Group last month, Reliance called off its takeover of Future Retail. Even as Amazon and Future Retail are engaged in litigations, the lenders have started insolvency proceedings against the latter. Of late, reports have surfaced that Kishore Biyani plans to sell key assets and restructure debt to pay off his debts as Future Retail faces bankruptcy proceedings. Future Consumer, the FMCG arm of Future Group, houses brands such as Golden Harvest, Tasty Treat, CleanMate, Kara etc. The new CEO of the company, Samson Samuel, said he is ""well aware of challenges ahead to restore profitable growth & alleviate debt by selling certain non-strategic assets,"" according to the filing. Samson Samuel, is an engineer with around 24 years of experience spanning across manufacturing, consulting, IT and supply chain industries. He has worked in India and US in various capacities with organisations like BestBuy, Staples, Lowes, Future Group, Mafatlal Consultancy, Wipro & Cognizant. “He has been recently associated with Future Consumer Limited to look after the overall business affairs of its subsidiary operating under the format 'Nilgiris’,” the company said. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes "
21,AC makers set for 25-30% growth over pre-COVID times as India swelters in extreme heatwave,companies," Air conditioner manufacturers are set for a bumper season after two years and have reported record sales in March and April as large parts of India swelter in an extreme heatwave. Higher sales come even as AC makers battle supply-chain constraints because of lockdowns in China, a supplier of several key components to the industry. “We have seen an unprecedented summer this year. The kind of heat we would typically see in April, we witnessed in March this year,” said Eric Braganza, president of the Consumer Electronics and Appliances Manufacturers Association (CEAMA). “As a result, we have seen a big boost in AC sales. And sales in January-June this year will be a big jump over the last year,” Braganza added. The industry recorded sales of 1.75 million units in April, double the sales in the same month last year, said CEAMA. According to Braganza, the industry is set to witness 50-60 percent growth over last year and an increase of about 25-30 percent over the pre-COVID period. “We had lost the last peak seasons because of the COVID-19 pandemic but we don’t expect any disruptions this time around,” he added. Warmest April in 122 years Several parts of India have wilted in extreme temperatures, with last month being the warmest April on record in 122 years. The India Meteorological Department has warned of more such spells during the rest of the summer. AC manufacturers such as Havells India, Voltas and Godrej Appliances have reported record sales in recent months. Havells, for instance, sold 250,000 units in April, its highest-ever in a month. “There is a lot of pent-up demand because of COVID-related mobility restrictions not only from consumers but even on the B2B (business-to-business) side as schools and offices were not open for the last seasons but are resuming operations now,” said Alok Tickoo, executive vice president of Havells-owned Lloyd. Likewise, Voltas has recorded high sales this season. According to a Voltas spokesperson, sales have grown and almost touched the same volume as in April 2019, which recorded the hottest summer of the decade. Component shortages bite The industry is at the same time grappling with a shortage in the supply of several key components such as semiconductors, controllers and compressors due to COVID-related lockdowns in China. “Given the component ecosystem’s dependence on China, the supply chain is under pressure. We are witnessing a short supply scenario in some components, and the situation could worsen if the lockdown continues into June. It could take a quarter or more for the situation to normalize once China lifts its lockdown restrictions,” said Kamal Nandi, business head and executive vice president at Godrej Appliances, a part of Godrej & Boyce. Godrej Appliances has reported a 20 percent jump in sales this year so far compared to 2019. The shortage of components has impacted the supply of energy-efficient air conditioners or the ‘Five Star’ category because there is an acute shortage of controllers and compressors needed for these models. According to Braganza, the shortage of these components had led to a fall in production as manufacturers are unable to find alternative sourcing options in the short term. Price increases The shortage of products and supply-chain constraints have also led to price hikes. Manufacturers across the segment have raised prices by around 10-12 percent since January as they battle inflationary pressures, according to CEAMA. Price hikes and the absence of a few models from the stores, however, has not deterred consumers from buying ACs, report retailers such as Vijay Sales. “A few models by certain brands are in shortage but given the heat, consumers do not care about models and are open to buying alternatives,” said Nilesh Gupta, director of Vijay Sales. The consumer is not too fazed by the price rise either. “About 70 percent of consumers buying through us anyway avail of the EMI (equated monthly instalment) option so the price rise does not matter much to them,” Gupta added. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes "
