,topic,category,content
10,Buy Gujarat Gas; target of Rs 650: YES Securities,stocks," YES Securities' research report on Gujarat Gas The 4QFY22 reported Ebitda at Rs 6.97bn (+26% YoY; 194% QoQ), stood in-line with our estimates. The sharp sequential improvement in operating profits was driven by a) optimization and tempering of gas sales to limit dependence on expensive LNG and b) price revision undertaken in CNG and PNG-Domestic. During the quarter on one hand LNG prices continued to be high and averaged ~USD 31/mmbtu (3Q: USD 35/mmbtu) and on the other hand APM availability remained restricted, as a result GUJGA moderated sales leading to a 13% QoQ and 18% YoY drop in sales to 9.9mmscmd, in order to protect margins . As a result Ebitda/unit expanded to Rs 7.8/scm (3Q: Rs 2.27/scm), leading to stronger profitability.  Outlook However moving into 1QFY23, the demand environment remains robust, with appetite for expensive gas among consumers, as result GUJGA has normalized gas sales to 10.5-11mmscmd, and has also revised the prices for Industrial consumer (by ~Rs 5/unit) , CNG (Rs 2.5/unit) and PNG-D (Rs 4/unit), to keep margins steady. We upgrade GUJGA to BUY with a TP of Rs 650/sh. For all recommendations report, click here Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes  Read More Read More Read More"
11,Buy Asian Paints; target of Rs 3708: YES Securities,stocks," YES Securities' research report on Asian Paints Asian Paints (APNT) once again delivered a strong performance in a challenging environment with 8% volume growth on base of 48% volume growth despite a soft performance in January. Value growth stood at 21%; higher value growth was on account of price increases partially offset by deterioration in product mix. Growth was uniform for the company with strongest growth in West and East markets. The company is witnessing strong double‐digit growth in Tier 1 and 2 cities led by luxury and premium range, while tier 3 and 4 markets delivering growth in economy range. APNT has been aggressive in launching new products which now contribute 14% to the revenue. It is also aggressively expanding its home décor foray with extended offering across the product categories like kitchen, bath, sanitary ware, lighting, tiles, flooring, furniture, furnishings, doors and windows. APNT is targeting to nearly double its Beautiful Home stores to 70 in FY23. On international front, company saw growth from Asia followed by Middle east while Africa, Ethiopia and Srilanka are seeing impact of currency devaluation. Company is also aggressively expanding its distribution touch points and has added 15,000 retail points in FY22. Considering strong demand momentum despite sharp price hikes, under penetration of paints and opportunities in new segments and services, we feel demand for paints is expected to remain robust in medium term and APNT is in a sweet spot to capture a major chunk of incremental demand.Also, its foray into home décorto broaden its product and service offerings to a large consumer base is expected to make Asian a go to brand in the broader home improvement space. Its pricing power, distribution prowess and balance sheet strength should enable it to ward of any competition that comes in it way. Considering the above, we continue to remain upbeat on the stock and feel premium valuations are justified.  Outlook We expect FY22‐24E Revenue/EBITDA/PAT CAGR of 18%/34%/39% respectively and maintain our BUY rating with TP of Rs3,708 valuing it at 60x FY24 EPS. For all recommendations report, click here Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes  Read More Read More Read More"
12,Buy Canara Bank; target of Rs 260: LKP Research,stocks," LKP Research's research report on Canara Bank Canara Bank has been reporting consistent growth in net profit since last eight quarters. A bulky provision (₹54bn) made in 4QFY20 (two years ago), continued to safeguard the balance sheet with PCR (calculated) of 67% and PCR (including TWO) of 84%. The bank’s margin (2.9% in the 4QFY22) is in upward trajectory with continuous improvement in CD ratio. On the business front, the bank has been reporting stable credit growth (2% sequential jump seen in 4QFY22) across segments. The bank’s recoveries are in line with the guidance and we expect the credit cost to be below 2% for FY23. Moreover, the bank has raised capital in FY21 which resulted in the CET -1 of 10.3% (at par); thus we believe the bank may raise capital from stake sales of AMC, HFC and insurance company. We believe the hurdles from merger (with Syndicate Bank) are behind and the bank shall witness gradual improvement in profitability with FY23E ROA/ROE of 1%/16%. Given inexpensive valuation (0.55x PBVPS), we recommend BUY.  Outlook Factoring near term capital infusion, we expect the bank’s loan book to fatten cautiously at CAGR of 9.2% over FY21-23E, led by corporate book growth. In our opinion, the bank’s credit cost will normalise further by FY23E and estimate return ratio ROA/ROE of 1% and 16% in FY23E. We value the standalone entity at 0.6xFY23E BVPS (₹433) and arrive at a target price of ₹260. We recommend BUY with a potential upside of 30%. For all recommendations report, click here Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes  Read More Read More Read More"
13,Buy Hariom Pipe Industries; target of Rs 403: Arihant Capital,stocks," Arihant Capital's research report on Hariom Pipe Industries Hariom Pipe Industries Ltd (HPIL) reported strong numbers, FY22 revenue stood at INR 431cr (+69% YoY); beats our estimates of INR 410cr. EBITDA stood at INR 56cr (+19% YoY), in line with our estimates of INR 55cr. EBITDA Margin contracted by 46 bps to 13% vs 13.5% in FY21. The slight reduction in EBITDA Margin mainly due to increase in employee cost in terms of sales. In FY22, employee cost in terms of sales stood at 5% vs 3.7% in FY21. PAT stood at INR 32cr (111% YoY) vs our estimates of INR 27cr, PAT Margin expanded by 147bps to 7.4% vs 6% in FY21.  Outlook We have a BUY rating at a TP of INR 403 per share; valued at EV/EBITDA multiple 4.2x and its FY24E EBITDA of INR 186cr; an upside of 102.6%. For all recommendations report, click here Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes  Read More Read More Read More"
14,Buy Infibeam Avenues; target of Rs 28: KR Choksey,stocks," KR Choksey's research report on Infibeam Avenues On a consolidated basis, Infibeam’s gross revenue grew 83.6% YoY (-6.9% QoQ) to INR 3,695.0 mn. This was driven by sharp jump in transaction processed value (TPV) and Net Take Rates (NTRs). Transaction Processed Value (TPV) increased 69.7% YoY (+13.4% QoQ) to INR 855.00 bn in Q4FY22. Net revenue (NTR), which accrues to the company, improved 15.2% YoY (+8.6% QoQ) to INR 760.0 mn or 6.7 paisa in Q4FY22. However, EBITDA margins declined 628 bps YoY (+253 bps QoQ) to 12.1% in Q4FY22 due to 21.4% YoY (+1.0% QoQ) rise in employee expense in Q4FY22. The net profit came at INR 282.4 mn for Q4FY22, down 10.6% YoY (+16.8% QoQ) due to sharp rise in depreciation costs besides YoY fall in EBITDA margins. Depreciation rose 44.6% YoY and 23.5% QoQ to INR 163.0 mn. Also, PAT margin declined by 802 bps YoY (+155 bps QoQ) to 7.6%.  Outlook As such, we lower the TP (from post bonus implied TP of INR 43.0 or INR 86.0 before bonus) to INR 28.0 and maintain “BUY” on the shares as it indicates an upside potential of 83.0% over the CMP of INR 15. For all recommendations report, click here Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes  Read More Read More Read More"
15,Buy Home First Finance Company; target of Rs 988: Khambatta Securities,stocks," Khambatta Securities' research report on Home First Finance Company Home First Finance Company’s (HFFC’s) 4Q FY22 and FY22 results were broadly in line with our expectations as the company reached two key milestones in 4Q FY22, crossing Rs 5,000 crore in AUM and Rs 2,000 crore in annual disbursement for the first time. Registering a healthy growth of 30% y-o-y, AUM stood at Rs 5,380 crore as of 31 March 2022. Loan disbursals increased by 42% y-o-y to Rs 641 crore in 4Q FY22 while it grew by 85% y-o-y to Rs 2,031 crore over the full financial year. NII expanded 45% y-o-y to Rs 85 crore and 41% y-o-y to Rs 288 crore in 4Q FY22 and FY22, respectively. Net revenues increased 24% y-o-y to Rs 102 crore and 40% y-o-y to Rs 378 crore in 4Q FY22 and FY22, respectively. Adjusted PAT increased 54% y-o-y to Rs 48 crore and 74% y-o-y to Rs 174 crore in 4Q FY22 and FY22, respectively. The adjustment in the PAT pertains to a onetime deferred tax liability. Mar-22 Gross Stage 3 ratio was 2.3%. Mar-22 GNPA ratio based on the old classification was 1.3% (vs 1.7% in Dec-21). GNPA provision coverage ratio stood at 47.1% in Mar-22 vs 46.2% in Dec-21. PCR without considering the impact of the new RBI circular was 83.6% in Mar-22 vs 69.1% in Dec-21. Total CRAR was 58.6% while Tier-1 capital was 58.0% as of 31 March 2022. Physical branches / total distribution points increased from 76 to 80 and 187 to 200, respectively on a q-o-q basis.  Outlook We maintain a BUY rating with an unchanged price target of Rs 988, implying a FY24E P/E of 35x and P/BV of 4.3x and informing an upside of 27% from current levels. For all recommendations report, click here Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes  Read More Read More Read More"
16,Buy Axis Bank; target of Rs 828: Geojit,stocks," Geojit's research report on Axis Bank Axis Bank offers a wide range of banking services in India that includes cash and credit management services, retail banking, investment management and treasury services amongst others. NII up 13.3% YoY (+17% QoQ), a steady growth in NII lead to operating profit growth of 13% YoY with stable NIM up of 3.49%. CASA deposits increased by 19.3% YoY (-4.2% QoQ) which will lead access to low cost of fund and help improve margins. Access to Citi bank’s consumer business division will help Axis bank to grow its deposits and advances stabilizing its asset quality driving banks’ performance over the period.  Outlook We reiterate our BUY rating on the stock with a rolled forward target price of Rs. 828 based on roll forward 1.75x FY24E BVPS. For all recommendations report, click here Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes  Read More Read More Read More"
17,Buy Craftsman Automation; target of Rs 2832: LKP Research,stocks," LKP Research's research report on Craftsman Automation We believe the Power train business will be driven by expected pick up in Replacement cycle for HCVs in the coming quarters and also fresh demand risen by movement in the investment capex cycle of the country. Dieselization demand from all over the world and localization of diesel vehicle demand should lead to strong demand of >25% for Power trains. Rising infrastructure growth, construction, mining, agri-commodities transportation, increasing freight rates etc will all lead to a very strong revival in the CV industry. Exports business (now 10% of topline supported by Africa) and electrification shall drive the Automotive Aluminum business. New orders from clients like PSA, Daimler and geographies like Brazil, North America, Europe shall diversify the business risks. Storage business shall lead to a strong growth in the Industrial Engg business. We believe margin strength to come back in this business with the pandemic risk becoming lesser and lesser day by day. The company has also been winning orders in various business lines, which will add to numbers in the following quarters. The company is expanding its business at a low capex of just Rs2.15-2.2 bn as the utilization rates are still low (60-70% for Powertrain business and 57% for Aluminium Products business). With such a low capex also the company expects strong growth across the board. Capex shall expand with new business wins if required.  Outlook We also believe the valuation multiples shall expand from current levels on the back of improving ROE and the exciting story going forward. We therefore value CAL at 14x FY24E earnings as it currently trades at 11.1x. Maintain BUY with a target of Rs2,832. For all recommendations report, click here Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes  Read More Read More Read More"
18,Buy DCB Bank; target of Rs 110: Anand Rathi,stocks," Anand Rathi's research report on DCB Bank Higher margins and moderating credit cost led to a strong increase in profitability for DCB, with RoA at ~1.1%. Higher slippages kept asset quality under pressure. Key positives for the quarter were 1) collection efficiency near pre-Covid levels, 2) strong recoveries/upgrades, 3) decline in stress across core segments, 4) strong traction in retail deposits and 5) strong pick-up in disbursements in its core mortgage book. With credit growth expected to pick up and normalising credit costs, earnings would improve.  Outlook We maintain our Buy rating, with a TP of Rs.110, valuing the stock at 0.7x P/ABV on the FY24e book. For all recommendations report, click here Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes  Read More Read More Read More"
19,Moneycontrol Selects: Top stories this evening,stocks," Here are the top stories this evening: CPI inflation surges to near 8-year high of 7.79% in April The Reserve Bank of India's (RBI) worst fears have been realised after data showed headline retail inflation surged to 7.79 percent in April - the highest since May 2014. At 7.79 percent, the Consumer Price Index (CPI) inflation print for April is 84 basis points higher than the March number of 6.95 percent, data released on May 12 by the Ministry of Statistics and Programme Implementation showed. Read more here Industrial growth edges up to 1.9% in March from 1.5% in February India's industrial growth, as per the Index of Industrial Production (IIP), edged up to 1.9 percent in March from 1.5 percent in February, data released on May 12 by the Ministry of Statistics and Programme Implementation showed. Read more here L&T Q4 consolidated PAT rises 10% YoY to Rs 3,621 crore, revenue grows 10% India's largest infrastructure company Larsen & Toubro Limited on May 12 reported a 10 percent year-on-year rise in consolidated net profit at Rs 3,621 crore, which was below analysts' expectations. Read more here Tata Motors reports Q4 consolidated net loss of Rs 1,032 crore; sales slump 11.5% YoY Tata Motors Limited on May 12 reported a consolidated net loss of Rs 1,032 crore for the quarter ended March as against a consolidated net loss of Rs 7,605 crore in the year-ago quarter. Analysts had expected the company to report a consolidated net profit of Rs 12.8 crore on revenues of Rs 82,386 crore Read more here Taking Stock | Sensex tanks 1,158 points on inflation worries; Nifty below 15,850 Indian markets plunged deeper into the red on May 12, as the fall continued for a fifth straight day amid weak global markets led by rising inflation fears and selling across the sectors. Read more here Ashni Biyani resigns as MD of Future Consumer for ‘personal reasons’ Ashni Biyani, daughter of Future Group promoter Kishore Biyani, has resigned as the managing director of Future Consumer Limited citing personal reasons, the company informed in a filing to the stock exchange on May 12. The company also announced the appointment of Samson Samuel as the new CEO of the company, effective from May 12. Read more here Delhivery IPO Day 2 | Total subscription at 23%, retail portion booked 40%, employee quota 12% The initial public offering of logistics services provider Delhivery was subscribed 23 percent against IPO size of 6.25 crore shares on the second day of bidding. The offer size has been reduced to 6.25 from 10.75 crore shares as the company has raised Rs 2,346.7 crore from 64 anchor investors including Baillie Gifford Pacific Fund, Schorder International, AIA Singapore, Amansa Holdings, Aberdeen, Goldman Sachs, and Singapore. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes "
20,Buy Federal Bank; target of Rs 115: Anand Rathi,stocks," Anand Rathi's research report on Federal Bank Lower margins, less Treasury income and higher opex led to a ~500bp weakened C/I ratio; moderating provisions, however, counterbalanced the weak operating performance keeping RoA at 1% for Federal bank. Asset quality improved as slippages were less than anticipated. With the lower formation of stress than earlier envisaged, recoveries in earnings would be better. Given the bank’s strong liability franchise and capitalisation, it is set to gain market share in the near term.  Outlook We maintain our positive view on it with a Rs.115 target, valuing it at 0.9x P/ABV on its FY24e book. For all recommendations report, click here Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. Download your money calendar for 2022-23 here and keep your dates with your moneybox, investments, taxes  Read More Read More Read More"
