9,Sen. Ron Johnson Caught Faking Phone Call To Avoid Fake Elector Questions,entertainment," National Reporter, HuffPost Facing searing questions about the revelation he tried to give false election documents to then-Vice President Mike Pence, Sen. Ron Johnson (R-Wis.) opted to fake a phone call. He got caught doing that, too. NBC News reporter Frank Thorp V spotted the Wisconsin Republican as he left the Capitol building Tuesday. Earlier that day, the House committee investigating the Jan. 6, 2021, attack on the Capitol aired damning texts sent by Johnson’s chief of staff, Sean Riley, to a Pence staffer saying the senator wanted to hand the vice president an ”[a]lternate slate of electors” ― the fake election documents used to push the idea that former President Donald Trump won in states he actually lost. “How much did you know about what your chief of staff was doing with the alternate slates of electors?” Thorp asked Johnson, as captured in a video of the encounter. “I’m on the phone right now,” Johnson said, pointing to the device and dismissively waving Thorp away. “No you’re not,” Thorp replied. “I can see your phone. I can see your screen.” Sen. Ron Johnson so much didn't want to talk to reporters about his office trying to pass fake elector lists to the vice president's office that he tried to pretend he was on the phone. pic.twitter.com/V1VwBDs42t Caught in the act, Johnson nevertheless continued the ruse, holding the phone to his ear in a one-sided, silent conversation with no one. After 30 awkward seconds, the senator put his phone down ― still having not uttered a word into it ― to tell reporters the apparent bombshell is “a complete non-story.” “I don’t know what you’re even concerned about here,” he said. Johnson denied any knowledge of what transpired between his chief of staff and Mike Pence’s staff, saying he had no idea the falsified election documents had “even been delivered to us.” National Reporter, HuffPost Do you have information you want to share with HuffPost? 
    Here’s how."
10,Watch Lebanese Dance Troupe Unleash The Artistry of Arab Women On 'AGT',entertainment," General Assignment Reporter, HuffPost The Mayyas dance troupe set out to “prove to the world what Arab women can do, the arts we can create,” one member said on Tuesday’s “America’s Got Talent.” (Watch the video below.) Mission accomplished. The Lebanese troupe amazed the panelists and audience with coordinated arm movements that generated a kaleidoscopic vibe and a creature-like illusion. The routine delivered on Mayyas’ promise to “hypnotize.” The same performer said earlier in the segment that “being a dancer as a female Arab is not fully supported yet” ― but Simon Cowell said the group’s performance will make a difference. He called them “arguably the best dance act.” Judge Sofia Vergara gave perhaps the highest compliment, pushing the Golden Buzzer to vault the team to the live rounds. The former “Modern Family” star told the group she was “so honored to empower you even more.” General Assignment Reporter, HuffPost"
11,Tom Hanks Reveals Why He Can’t Stop Crashing His Fans’ Weddings,entertainment," Trends Reporter, HuffPost Tom Hanks shared on Tuesday’s “Late Night with Seth Meyers” why in recent years he’s become a serial wedding crasher at his fans’ weddings, whether he’s “invited or not.” The “Elvis” actor, who loves to hilariously photobomb his supporters on their big day, revealed why he has a passion for wedding crashing. “It’s my ego, unchecked,” Hanks said jokingly. He added: “I just can’t help but think, ‘What would these people like more than anything else to remember this magic day of days? Oh, I know, me!’” In March, Hanks stunned a bride when he united with her bridal party outside of a hotel in downtown Pittsburgh to take photos. The group was preparing to leave the venue when the longtime actor pulled up to join in on the snapshot session. The bride, Grace Gwaltney, shared that she was blown away to see the star. “He was like, ‘Hey! I’m Tom Hanks. I would love to get a photo with you,’ and I immediately froze and was just looking around,” Gwaltney told KCRA at the time. “I didn’t know what to do.” Hanks, who was declared a “man of many hats” by the show’s host, has crashed so many weddings that Meyers showcased the actor’s best wedding-crasher moments during the episode, with some clips even dating back to the early 2000s. The movie heavyweight also explained the time he took his affinity for wedding crashing internationally, after he stumbled upon a bride’s wedding while filming 2009’s “Angels and Demons” in Rome. Hanks told Meyers that the set crew wasn’t privy that a wedding party had booked the venue they were filming in, the Pantheon, on the same day. “This limousine pulled up, and it was the bride and the groom trying to ‘get me to the church on time,’” Hanks said. “And they couldn’t do it because we had all this stuff going on.” “It was like ‘Uh, how do we fix this?’ So, like a stalker — you know, ‘Hey miss, miss, miss!’ — I knocked on the window, I said ‘Hey listen, we have a thing, but would you do me the honor of escorting you to your bridal altar?’ So we did it!” the actor recalled. Hanks then joked to Meyers that the couple may not have initially recognized him at the time due to his “chemically straightened hair,” he said, pointing to his hairstyle in the throwback photo from the ceremony. “I don’t like to think I crashed a wedding. I provided a service,” the leading man added. “Elvis,” in which Hanks plays manager to the rock ‘n’ roll icon, hits theaters on Friday. Watch the trailer below. Trends Reporter, HuffPost"
12,Stephen Colbert Spots Trump's Most 'Pathetic' Moment Yet,entertainment," Overnight Editor, HuffPost Stephen Colbert spotted a revealing moment for Donald Trump ― one the “Late Show” host said proves just how “pathetic” the former president truly is. In new audio played during Tuesday’s Jan. 6 committee hearings, Trump pressured Georgia Secretary of State Brad Raffensperger to overturn the results of the 2020 election. “I only need 11,000 votes,” Trump said during the phone call after the election. “Fellas, I need 11,000 votes, give me a break.” “That is just pathetic,” Colbert said after airing the audio. “He’s literally begging them to invent votes for him. It’s like watching an old man try to mooch an extra pancake at the Denny’s.” See more in Colbert’s Tuesday night monologue: Overnight Editor, HuffPost"
13,Kim Kardashian Reveals How She Knew When To Introduce Pete Davidson To Her Kids,entertainment," Senior Reporter, HuffPost Kim Kardashian revealed that she relied on the advice of one of her sisters when it came to figuring out the right time to introduce her boyfriend, Pete Davidson, to her four children. The SKKN by Kim founder, who shares North, Saint, Chicago and Psalm with her ex Kanye West, spoke to Hoda Kotb and Savannah Guthrie on “Today”  Tuesday about why she decided to wait six months for the big meeting. “Luckily I have a sister that has been through it all, and we talked about it,” Kardashian said, seemingly referencing her older sister, Kourtney, who has navigated co-parenting with her ex, Scott Disick, over the years. “I consulted with a few therapists and friends that have been through it,” the reality star added. “I definitely wanted to wait six months. And that was the marker.” But in her mind, there isn’t a perfect formula for navigating new relationships with kids. “I think it’s different for everyone,” Kardashian explained. “Different things work for different people, but you just have to do what feels right and try to be as respectful and cautious as possible.” Kotb and Guthrie also asked the Skims creator if her new relationship with the former “Saturday Night Live” star took her “by surprise.” “It did,” Kardashian answered with a smile, but said that she also “waited a while” before jumping into something new. “I waited, like, a good 10 months before I was ready to open myself up,” she said. “And I think you definitely need that time to yourself. And then once you’re ready to get out there, I felt like I just wanted new energy and something different. And it definitely took me by surprise.” Kardashian spoke about the difficulties both she and her family faced during her marriage to West, who now goes by Ye, on a recent episode of the Kardashian’s Hulu reality show. “I do recognize the impact that my relationship has had on my family and that I’ve never had the opportunity to just say, ‘I’m sorry, guys,’” Kardashian said during the episode, which aired in May. “I can’t control how he treats me or how he has always treated you guys,” she added. “I protected that for so long, but I said, ‘I will never let that happen to you guys again.’ For once in my life, I feel strong. I am not going to let anyone treat you guys a way or myself.” Senior Reporter, HuffPost"
14,Elliot Page Says Life Has 'Drastically' Improved Since Coming Out As Trans,entertainment," Senior Reporter, HuffPost Life has only gotten better for Elliot Page since coming out as transgender. The “Umbrella Academy” star opened up about feeling a “degree of joy” he never thought possible on Tuesday’s episode of “Late Night With Seth Meyers,” sharing that he’s learned to tune out people’s negative reactions. “It’s improved my life drastically,” Page said about transitioning. “I hope, you know, I hope maybe people who do have an issue with me can maybe try and hear that, or embrace that on some level.” “What I want to focus on right now and has been so extraordinary is the degree of joy that I feel, the degree of presence that I feel,” he added. “I feel a way that I really never thought possible for a long, long time.” While Page’s loved ones have been supportive, the actor has previously spoken about the “hatred and cruelty” he’s received since publicly disclosing that he is a transgender man in late 2020, including being verbally accosted by a stranger on the street. Page said certain “moments can be overwhelming,” but he’s choosing to concentrate on the positive, despite the spate of anti-trans bills that are rolling out across the nation. “I feel like it’s one of those things where it’s so unfortunate because it’s like, we’re all on the same team here, you know?” he told Meyers, adding that everybody faces “limits and constraints because of people’s obsession with the binary” regardless of their gender identity. The actor added, “To me, it’d be so special for us to all be able to connect and talk about how similar we are in all of our journeys.” Ultimately, Page said transitioning “made me better” both as a person and as an actor. Mirroring Page’s own real-life experience, his character on Netflix’s superhero series “Umbrella Academy,” who previously presented as female, comes out as transgender in the new season, which premiered on Wednesday. The character’s transition has drawn praise from fans and critics alike with Page explaining that showrunner Steve Blackman was “really excited about incorporating it into the show” and remarking that he feels “proud of it and excited for people to see it.” “It’s a beautiful thing to experience now,” Page said. “Because a lot of the time my life was just trying to move forward, so getting to embrace the experience as much as I get to now, I think it’s made me better in so many facets. As a person, as a friend, relationships.” Page plans to release a memoir next year about his journey. Senior Reporter, HuffPost"
15,Trey Anastasio Fans Blown Away When 7-Year-Old Joins Him On Stage For 'Bug',entertainment," Overnight Editor, HuffPost Phish frontman Trey Anastasio received some unexpected help during a solo show in Michigan on Monday when he spotted a 7-year-old girl in the audience with a sign asking: “Can I sing Bug with u?” According to Relix, Anastasio asked the young fan’s mother if she could do exactly that. Then, Jovi Crusen delivered an unforgettable rendition of the song from the 2000 Phish album “Farmhouse.” She had the audience cheering ― and Anastasio grinning from ear to ear: “I wasn’t nervous but I had to take a big breath just to keep the tears away,” Jovi told the JamBase website. “I like ‘Bug’ because I get to raise my voice and sometimes yell ‘Bug!’ It’s fun to sing.” Here’s the original for comparison: Overnight Editor, HuffPost"
,topic,category,content
0,Bill Nye The Science Guy Is Now A Married Man,entertainment," Senior Culture Reporter, HuffPost Bill Nye is celebrating his first month as a married man. The host of the long-running “Bill Nye the Science Guy” TV series tied the knot with journalist and author Liza Mundy in May, People confirmed Wednesday. The ceremony took place in the Enid A. Haupt Garden of the Smithsonian Institution in Washington, D.C., and was officiated by “Star Trek: Voyager” actor Robert Picardo. Photos of the nuptials were taken by former White House photographer Pete Souza. The couple wrote their own vows, which one attendee described as “equal parts moving and comical.” Mundy, a former Washington Post reporter, mentioned Nye’s mother, cryptanalyst Jacqueline Jenkins-Nye, in her 2017 book, “Code Girls: The Untold Story of the American Women Code Breakers of World War II.” Nye emailed Mundy following the release of the book, and the two began dating shortly afterward. The pair have kept their relationship mostly private. Last week, they attended the premiere of Nye’s new Peacock series, “The End Is Nye,” at the 2022 Tribeca Film Festival in New York. And in March, Mundy was by Nye’s side at the Captain Planet Foundation’s 30th anniversary gala, a nonprofit organization in Atlanta. “The End Is Nye” due out Aug. 25, will feature Nye as he explores “the most epic global disasters imaginable ― both natural and unnatural ― and then demystifies them using science to show how we can survive, mitigate, and even prevent them,” according to press notes. The six-episode series will include guest appearances by Seth MacFarlane, who is also an executive producer. Senior Culture Reporter, HuffPost"
1,Martin Sheen Says He ‘Regrets’ Not Using His Real Name Professionally,entertainment," Reporter, HuffPost Martin Sheen may be a household name, but the actor himself wishes you knew him by his real name. Sheen — the son of a Spanish immigrant father and Irish immigrant mother — was born with the name Ramon Estévez. In an interview with Closer Weekly published Monday, the “Apocalypse Now” star said that he wishes he used his actual name when he was starting out as an actor. “That’s one of my regrets,” he told the magazine. “I never changed my name officially. It’s still Ramon Estévez on my birth certificate. It’s on my marriage license, my passport, driver’s license.” He chalked up the decision of being naive when he first started in show business. “Sometimes you get persuaded when you don’t have enough insight or even enough courage to stand up for what you believe in, and you pay for it later,” he said. “But, of course, I’m only speaking for myself.” He added that when his son, Emilio Estévez, first started acting professionally, he advised his son to stay true to his name. “The only influence I had on Emilio was to keep his name,” Sheen told Closer. “When he started out, his agent was advising him to change his name to Sheen and he wouldn’t do it. And I thank God he didn’t.” Sheen’s other famous son, Charlie Sheen, didn’t take the same advice — initially. In 2013, he was credited in Robert Rodriguez‘s film “Machete Kills” by his real name, Carlos Estévez, in the title cards. But in 2017’s “Mad Families,” Charlie Sheen was credited by his professional name. Reporter, HuffPost"
2,Gloria Estefan Shades Jennifer Lopez Over Super Bowl Halftime Comments,entertainment," Reporter, HuffPost Gloria’s gonna get you. Gloria Estefan had no qualms about poking a little fun at actor-singer Jennifer Lopez during an episode of “Watch What Happens Live With Andy Cohen” on Tuesday. During one segment, Cohen asked the Cuban American icon what she thought about the comments Lopez made about the 2020 Super Bowl halftime show, in which she performed with Colombian singer Shakira. In her Netflix documentary “Halftime,” Lopez complained about the time constraints of having to share the stage, calling it “the worst idea in the world.” In response, Estefan told Cohen that she was asked to join Lopez and Shakira on the Super Bowl stage but rejected the offer. “Look, this is the bottom line. You have very little time, like 12 minutes or something, to get things on and off the set,” Estefan explained. “So, could you do it with one person? Yes, but I think they wanted to throw a Miami and Latin extravaganza, and they tried to pack it as much as possible.” And although Estefan said that the women “killed it” and that it was an “amazing show,” the “Rhythm Is Gonna Get You” singer also took the opportunity to throw a little shade at Lopez. “OK, and imagine what J.Lo would have said if I was the third [performer]!” Estefan said, bugging out her eyes. “I literally would come out, done ‘come on shake your body,’ out!” Estefan joked, referring to the lyrics of her 1985 Miami Sound Machine hit, “Conga!” Estefan then added that she’s performed at a few Super Bowls and that Lopez and Shakira’s show was “their moment” to shine. “Plus, I didn’t want to go on a diet in December,” Estefan said. “It’s Christmas!” Lopez’s complaints about her Super Bowl performance in “Halftime” weren’t directed at Shakira but at the NFL. Lopez’s manager Benny Medina shared his client’s frustrations over the NFL’s choice of a co-headlining performance. “Typically, you have one headliner at a Super Bowl. That headliner constructs a show, and, should they choose to have other guests, that’s their choice,” he said, according to Entertainment Weekly. “It was an insult to say you needed two Latinas to do the job that one artist historically has done.” Reporter, HuffPost"
