9,Logitech launches G413 SE Mechanical keyboard in India,trends," Logitech G, a dedicated gaming brand formed by Logitech, has announced the launch of its G413 SE mechanical gaming keyboard in India. The keyboard will be available in both full-size and TKL (Tenkeyless) variants, and the company says they are equipped with gaming-grade mechanical switches, and durable PBT keycaps. Both variants feature tactile mechanical switches, and Polybutylene Terephthalate (PBT) keycaps. PBT is a durable material that is used for premium keycaps, to guard against the possibility of wear and tear. PBT plastics also do not turn yellow to exposure of ultraviolet light over time, like the normal ABS (Acrylonitrile Butadiene Styrene) keycaps do. Logitech says the keyboard features, ""white LED lighting and a black-brushed aluminum-magnesium alloy top case as the keyboard’s backbone"", which gives the whole design a minimalist, stripped-down aesthetic. “We spent a lot of time carefully designing keyboards that deliver advanced performance with just the right feature set,” said Roopak Krishnan, Head of Marketing and Category, Logitech India. “Made with strong, durable materials and high-performance features, these keyboards are an excellent option for gamers who want a mechanical keyboard at a great price,” Krishnan added."
10,Monkey in tiny bullet-proof vest found dead after cartel shootout in Mexico,trends," Mexican narcos fascination with exotic animals was on display this week after a spider monkey dressed up as a drug gang mascot was killed in a shootout, a 450-pound (200 kilogram) tiger wandered the streets in the Pacific coast state of Nayarit, and a man died after trying to pet a captive tiger in a cartel-dominated area of western Michoacan state. Like scenes out of a narco television series, exotic animals have been long been part of the Mexican criminal underworld. Photos from the scene of a shootout Tuesday with police in which 11 drug gang members died, showed a small monkey dressed in a tiny camouflage jacket and a tiny bullet-proof vest sprawled across the body of a dead gunman who was apparently his owner. Authorities in the State of Mexico confirmed the authenticity of the photos, and said it was unclear whether the monkey which was also wearing a diaper died in the hail of bullets that killed his owner. A primate was killed at the scene, which was presumably owned by a criminal who was also killed at the scene, state prosecutors said in a statement, adding An autopsy will be carried out on the animal by a veterinarian specialized in the species and animal-trafficking charges would be considered against the suspects who survived the shootout. Then on Wednesday, the Attorney General for Environmental Protection said it had seized a tiger in Tecuala, in the Pacific coast state of Nayarit, near the border with Sinaloa, which is home to the cartel of the same name. The office said it acted after receiving reports about a Bengal tiger that was wandering the streets of Tecuala, and found that the animal was being illegally kept there. Those reports were based on a video posted on social media earlier this week, showing a young woman shrieking as she came across the tiger on the street in a residential neighborhood. Be quiet, it might come close, a woman can be heard saying on the video. Authorities said the tigers claws and fangs had been removed, and a man can be seen later in the video casually tossing a rope over the tigers neck and leading him away. Perhaps the most tragic story came out of the western state of Michoacan, which has long been dominated by the Carteles Unidos gang and the Jalisco cartel. On Sunday, authorities confirmed that a man was seriously wounded by a tiger in Periban, Michoacan, a town in the states avocado-growing region, where gangs have long extorted protection payments from the lucrative avocado trade. In a video posted on social media, whose authenticity could not be confirmed, the man is seen calling the tiger to the side of a fenced enclosure. Come on, come, the man can be heard entreating. The man stands outside the enclosure, apparently feeding the tiger with one hand, while he stretches his other arm through the chain-link fence to stroke the animals neck. The man then shrieks in pain after the tiger quickly wheels and bites the extended arm and refuses to let go. Eventually the tiger mauled both the mans arms. Michoacan state law enforcement authorities confirmed that the man was taken to a hospital, where he died a few days later from his injuries. Mexican law allows private citizens to keep exotic animals if they register them under strictly supervised conditions. But Security analyst David Saucedo said criminals sometimes go to the length of getting such permits. Saucedo said drug traffickers often keep exotic animals as a symbol of status and power, imitating the Colombian drug lords of the 1980s and 90s. Mexican drug traffickers copied from the narcos of the Medellin cartel the custom of acquiring exotic animals and setting up private zoos, said Saucedo. According to the code of the drug trafficking aristocracy, having a private zoo was a prerequisite for being part of the circle of big-time drug traffickers. In some cases, the animals had a more sinister use. Some drug cartel capos, like Zetas leader Heriberto Lazcano, acquired exotic animals to torture or disappear their victims, Saucedo said. Several of his enemies were devoured by the tigers or the crocodiles that the Zetas kept in their pens or cages."
11,"'With help, I would've been Kashmir's Elon Musk': Maths teacher who built solar-powered car",trends," A Mathematics teacher from Srinagar has built a solar-powered car from scratch. The car has solar panels on its bonnet, boot and even the windows. It also has gullwing doors to take care of the space constraints. It took Bilal Ahmed 11 years of research and hard work because he did not get the financial support he needed. Valleys first Solar car A Kashmiri mathematician teacher Bilal Ahmed innovated a solar car pic.twitter.com/F6BAx2JVFN  Ahmed, however, set off on the journey wanting to make a disabled-friendly car and he taught himself by watching videos. ""In the beginning, I planned to make a car for the disabled, but due to some financial issues, I could not carry the project forward,"" Ahmed said. He then decided to create a car that ran on solar power, The Quint reported. The Mathematics teacher also met several experts and drew inspiration from innovator called John DeLorean, who started his company DeLorean Motor Company (DMC) that makes luxurious and affordable cars. ""Cars like Mercedes, Ferrari, BMW are a dream for a common person. Only the rich can afford such cars. I thought it would be great to allow people a feeling of luxuriousness through this innovation,"" Indiatimes quoted Ahmed as saying. The Srinagar resident added that the solar panels he used in the EV have the ability to generate maximum electricity even with the least solar energy they are exposed to. His efforts have been lauded by the internet including former Chief Minister of erstwhile state of Jammu and Kashmir, Omar Abdullah. Solar car with #DeLorean #BackToTheFuture style doors. Certainly looks the part. https://t.co/fKF7iZup4j   @otakusharad."
12,The initial sales of Nothing Phone (1) will be done through an invite-only system,trends," Through a new video posted on their YouTube channel, Nothing has announced that the initial sale period of their upcoming smartphone, Phone (1), would be limited to invite only. In the video, Nothing says that this will help get the smartphone in the hands of people that ""deserve it the most"", and company founder Carl Pei said that the company had two options when deciding on a path for sale, either wait and accumulate enough stock to sell the device in large quantities or use an invite-only system, which will help them keep their inventory in check and control sales. The invite-only system isn't new, it has been employed by both Xiaomi and OnePlus in the past, but it isn't exactly the most convenient way to buy a smartphone.  You either register and hope you get an invite, or get an invite from someone else who has already bought the phone. Personally, I would have preferred if they had just waited and accumulated enough stock. While it makes sense for the company to do this to predict and anticipate stocks, it is a hassle for the end consumer. The weird marketing pull of sending the phones to users who ""deserve it the most"" is also sure to rub people the wrong way."
13,International Olympic Day 2022: 10 inspiring quotes from Olympic icons,trends," The Olympic Games are the world’s most prestigious sporting event. With over 200 nations participating in summer and winter sports competitions held every four years, the Olympics are also one of the oldest sporting events in the world. Every year, June 23 is celebrated as International Olympic Day. It is a day when sportspeople and athletes converge across the world to promote the many benefits of playing games and sports – not the least of which is fitness and good health. The idea of International Olympic Day dates back to 1947, when Doctor Gruss, a member of the International Olympic Committee, submitted a report suggesting the celebration of Olympic Day. The first International Olympic Day was celebrated in 1948. June 23 was picked as the date to observe Olympic Day as this was the date on which the International Olympic Committee was formed in 1894. As nations across the world celebrate International Olympic Day 2022, here is a look at some inspiring quotes form Olympic icons through the ages: “It’s not wise to blindly copy what others are doing.” – Abhinav Bindra “You have to believe in yourself when no one else does — that makes you a winner right there.” - Venus Williams “If you dream and you allow yourself to dream you can do anything. And that's what this Olympic medal represents.” - Clara Hughes “Without passion, you won't do something 100 percent. That's the bottom line. And what's the point of doing something if you're not doing it 100 percent?” – Apolo Anton Ohno “Failure I can live with. Not trying is what I can’t handle.” – Sanya Richards Ross “Never put an age limit on your dreams.” - Dara Torres “Gold medals aren’t really made of gold. They’re made of sweat, determination, and a hard-to-find alloy called guts.” – Dan Gable “Hard work has made it easy. That is my secret. That is why I win.” ― Nadia Comaneci “This ability to conquer oneself is no doubt the most precious of all things sports bestows.” – Olga Korbut"
14,'EV fires will happen': Ola CEO after Tata Nexon EV catches fire in Maharashtra,trends," Amid the backlash that Ola has been receiving over the recent electric scooter fire incidents, CEO Bhavish Aggarwal on Thursday claimed that electric vehicles (EV) catching fire is a global phenomenon and that it happens in vehicles made by international companies as well. In case you missed it @hormazdsorabjee EV fires will happen. Happens in all global products too. EV fires are much less frequent than ICE fires. https://t.co/gGowsWTKZV  But Bhavish Aggarwal's comment raised concerns among Twitter users. ""You still did not get the thing didn't you Bhavish? You have a fantastic product. I personally desire it. But the way some failures have come across are life threatening man. Should have been solved with software team working full thrust and ASAP!"" tweeted user APT! (@imahungrybiker). ""But what’s the ratio? If EV fire will happen maybe it’s not right for any company to release a product until the research and development team overcomes it. I’m sure the number of Tesla EVs catching fire like Ola scooters is 1:100 with sales volume. Can we expect Ola cars to catch fire?"" asked Manhar Singh (@Manhar_Aman). Another Twitter user Chetan Shetty (@chethszone) commented, ""You are saying EV fires happen, so casually. Do people's lives matter?"" There were, however, a few who defended Aggarwal's stand on EV fires. ""What he means is however strong quality measures a manufacturer have had in place. There will always be some exceptions wherein fires will happen,"" wrote Harsh Narayan (@hurshnarayan). Recently, there have been several incidents of EVs catching fire in various parts of the country following which the Central Consumer Protection Authority (CCPA) under the Union Consumer Affairs Ministry issued a notice to Ola Electric, sources told CNBC-TV18. It gave Ola Electric 15 days to reply to the notice. Read more: Ola S1 pro electric scooter catches fire in Pune, company says investigation on The EV fire incidents also forced manufacturers to recall their vehicles. In April, Ola Electric had recalled 1,441 units of its electric two-wheelers. The company stated its battery systems already comply with and is tested for AIS 156--which is the latest proposed standard for India--in addition to being compliant with the European standard ECE 136."
15,"Poco X4 GT, Poco F4 5G launching today: Check expected specs, how to watch the livestream",trends," The Poco F4 5G and Poco X4 GT are making their global debut later today. However, of the two devices, only the Poco F4 5G appears to be making its way to India. So let’s take a quick look at all the details and leaks surroundings the Poco F4 5G and Poco X4 GT. First off, the Poco F4 5G and Poco X4 GT will make their global debut at the company’s “All the strengths” launch event later today at 05:30 pm (IST). Additionally, the Poco F4 5G will also make its way to India later today with the brand confirming that the phone will be available for purchase through Flipkart.  The most exciting POCO product launch is coming!Get ready to unveil #AllTheStrengths of the new smartphones.Tune into #POCOF4 and #POCOX4GT global launch event on June 23rd at 20:00 GMT+8.https://t.co/cwg3tVYVfo  Poco F4 5G Expected Specifications The Poco F4 5G will be powered by the Snapdragon 870 SoC paired with up to 12GB of LPDDR5 RAM and up to 256GB of UFS 3.1 storage. The phone will opt a 4,500 mAh battery with 67W fast-charging support. It boots MIUI 13 out of the box. The Poco F4 5G will sport a 6.67-inch E4 AMOLED panel from Samsung. It will also feature a 120Hz refresh rate and a 360Hz touch sampling rate. Connectivity options include 5G, WiFi 6, Bluetooth 5.2, GPS, and more. The Poco F4 5G also comes with stereo speakers and a side-mounted fingerprint reader. For optics, the Poco F4 5G will get a triple-camera setup on the back that consists of a 64 MP primary sensor with OIS, an 8 MP ultrawide shooter, and a 2 MP macro unit. For selfies, the Poco F4 5G opts for a 20 MP selfie camera. Poco X4 GT Expected Specifications The Poco X4 GT will be powered by a MediaTek Dimensity 8100 SoC with a vapour cooling (VC) chamber for improved heat management. The handset will opt a 6.6-inch FHD+ IPS LCD panel with a 20.5:9 aspect ratio. The screen will supports Dolby Vision, HDR10, DC Dimming, and DCI-P3 colour gamut. It also boasts a 144Hz refresh rate and a 270Hz touch sampling rate."
16,"Who is Dr Arati Prabhakar, the Indian-American nominated to key White House post",trends," US President Joe Biden has nominated Dr Arati Prabhakar as Director of the Office of Science and Technology Policy (OSTP) and assistant to the President on science and technology — which will propel the Indian-American scientist to a key White House position if the nomination is confirmed. If confirmed by the Senate, Dr Prabhakar will make history as the first woman, immigrant, or person of colour to head the OSTP. Her nomination was met with enthusiasm by the Indian-American community, which is already amply represented in the White House. Besides US Vice President Kamala Harris, who is the first Indian-American to hold the high office, the Biden administration also has a number of other Indian-Americans, including Biden’s Staff Secretary, Associate Attorney General and chief speech writer. Who is Dr Arati Prabhakar? Arati Prabhakar is an Indian-American scientist who was born in India and immigrated to the United States at the age of three. She is an engineer and applied physicist with several management and leadership roles to her credit. Dr Prabhakar has professional experience in a wide range of sectors – including startups, large companies, universities, government labs, and nonprofits. In 1993, she was appointed director of the National Institute of Standards and Technology by then-US President William Clinton. At the age of just 34, she became the first woman to hold the position and led a 3,000-person organisation. Prabhakar moved to the Silicon Valley in 1997, first as chief technology officer and senior vice president at Raychem, and later vice president and then president of Interval Research. From 2001 to 2011, she was a partner with U.S. Venture Partners, an early-stage venture capital firm. Her first service to national security started in 1986 when she joined the Defense Advanced Research Projects Agency (DARPA) as a program manager. DARPA is the research and development agency of the United States Department of Defense – widely looked up as the agency that shaped the world with breakthrough technologies like the internet and stealth aircraft. Prabhakar served as director of DARPA from 2012 to 2017. At DARPA, she oversaw teams that prototyped a system for detecting nuclear and radiological materials before a terrorist can build a bomb, that developed tools to find human trafficking networks in the deep and dark web, and more. According to a White House press release, it was under Prabhakar’s leadership that DARPA kick-started the development of a rapid-response mRNA vaccine platform, making possible the fastest safe and effective vaccine development in world history in response to COVID-19. Dr Arati Prabhakar’s education Prabhakar's family immigrated from India to the United States when she was three years old. They first settled in Chicago and then moved to Lubbock, Texas, where she went on to get her electrical engineering degree from Texas Tech University. She then went on to complete her Master of Science in electrical engineering from the California Institute of Technology. Caltech is also where she completed her PhD in applied physics. Arati Prabhakar is a Fellow of the Institute of Electrical and Electronics Engineers, a Texas Tech Distinguished Engineer, and a Caltech Distinguished Alumna."
17,Harsh Goenka’s post on Bitcoin investor has a hilarious twist in the end,trends," Traders are losing sleep over the carnage in the crypto market – but there is at least one Bitcoin investor who is “sleeping like a baby” even as the world's most popular crypto asset falls to its lowest since 2020. Bitcoin, which reached a record high of $69,000 in November,. So when Harsh Goenka asked a Bitcoin investor if he is worried about the prices falling, he was surprised to hear the answer. The chairman of RPG Enterprises took to Twitter to share a hilarious post on Bitcoin’s declines – one of the many such posts that have surfaced online in a broader cryptocurrency crash. “I asked a Bitcoin investor if he’s worried about the Bitcoin prices falling,” wrote Harsh Goenka on Twitter. “The investor replied, he’s worried but sleeps like a baby.” When Goenka looked surprise – because the term “sleeping like a baby” is generally associated with sleeping peacefully – the Bitcoin investor offered a clarification. I asked a Bitcoin investor if he’s worried about the Bitcoin prices falling.The investor replied, he’s worried but sleeps like a baby.I showed surpriseHe clarified “Like a baby I mean, I sleep for a couple of hours, then wake up, cry for a while and then go back to sleep."" The post, with its hilarious twist in the end, has proved to be very popular on the microblogging platform, racking up more than 5,000 ‘likes’ and a ton of amused comments. According to news agency AFP, the value of the global crypto market fell below the symbolic $1 trillion mark on Monday after reaching $3 trillion in November of last year. Bitcoin's fall has been accelerated by the suspension of withdrawals by two cryptocurrency platforms. The Celsius Network said it was pausing ""all withdrawals, swap, and transfers between accounts"" due to ""extreme market conditions."" Babel Finance said it was facing ""unusual liquidity pressures."" Bitcoin, however, regained $20,000 after sinking to an 18-month low of $17,599 in weekend deals."
18,Made-in-India Tejas for Malaysian Air Force? India emerges as top contender for fighter jet order,trends," India has emerged as the top contender for a Malaysian requirement of Light Combat Aircraft (LCA) with a package deal that would include maintenance and spares for the nation’s Russian-origin Su 30 fighter jets, the Economic Times reported on June 23. The Malaysian air force is looking to buy 18 new light fighter jets. India is offering an appealing package for LCA Tejas for this deal. It has committed that it can keep Malaysia’s fleet of 18 Su 30 MKM jets flightworthy, given the vast spares reserve and technical expertise available with Hindustan Aeronautics Limited (HAL), the report noted. The Tejas is an indigenously developed, single-engine, fourth-generation, high-agility, multirole, supersonic light combat aircraft. One thing where India has the upper hand in its bid is that the other contenders - primarily South Korea and China - do not have backend contracts with Russian manufacturers to work on the Sukhoi fighters, it said. India has priced LCA Tejas at around $42 million per unit for the package. It is to be noted that the Indian government has set an annual export target of $5 billion, or Rs 36,500 crore by 2025."
19,Groom walks out of wedding over band's payment in UP's Shahjahanpur,trends," A man walked out of his wedding on Tuesday in Uttar Pradesh after a dispute between his and the bride's side broke out over who will pay for the brass band, police said. One Dharmendra had brought his baraat from Kampil in Farrukhabad to Mirzapur, SHO, Mirzapur Police Station, Arvind Kumar Singh told PTI. As the wedding rituals were being performed, the band demanded money from the groom’s side, but they refused to pay saying they should be paid off by the bride’s side. This led to a dispute between the two would-relatives, and the groom, apparently finding his pride hurt, walked off with his procession, breaking off the ‘necklace’ he was wearing, police said."
