9,The art of options adjustments ,economy," We can’t win in all the trades we enter. In losing trades, we have to accept the loss and move on to the next trade. But when it comes to options trading, there are ways to limit or reduce our losses and at times even erase them by adjustments. Many call it adjustment, some call it fire-fighting.

In simple terms, adjustments mean putting an additional trade or modifying the strikes in the existing strategy with the purpose of:

	Either reducing the risk/loss,
	increasing..."
10,Will macro headwinds dampen animal spirits in the domestic investment cycle?,economy," FICCI’s latest quarterly survey on manufacturing, released on 19thJune, had several positive observations, suggestive of increasing economic activity. Clearly, the growth momentum that was seen in the first three quarters of FY2021-22 continued in Q4 (Jan-Mar 2021-22) with an improvement in the outlook for production and employment in Q1FY2023 (April-June).

The fact that more than half the respondents comprising 300 manufacturing units, both large and SME (small and medium enterprise) segments, indicated improving capacity utilisation and production in the recent quarters is..."
11,"Rates, recession, war and markets: A Reappraisal  ",economy," Four decades of “Great Moderation”, marked by soft interest rates and low inflation has come to an end in 2022. There are hardly any market professionals still active who were working in 1980, when the then Fed Chairman Paul Volcker delivered the “Volcker Shock”, raising US interest rates to 20% to break the back of persistently high inflation.

In the first half of 2022, an estimated 80% of Central Banks globally have raised interest rates in an effort to combat..."
12,"The Red Queen, nihilists and other insights from the MPC minutes",economy," The minutes of the Monetary Policy Committee (MPC) meeting held on June 6-8 make for entertaininMPC minutesg reading. Jayanth Varma, who is rapidly proving to be the enfant terrible of the MPC, compared RBI’s inflation fight to Lewis Carroll’s Red Queen in ‘Through the Looking Glass’, who tells Alice, ‘Now here, you see, it takes all the running you can do to stay in the same place. If you want to get somewhere else, you must run twice as..."
13,Chart of the Day: Hurtling towards a wide current account deficit,economy,"  India’s current account deficit (CAD) for FY22 widened to $38.7 billion or 1.2 percent of gross domestic product (GDP) from $23.7 billion (0.9 percent of GDP) in FY21. The wider deficit is on expected lines as a surge in global oil prices inflated the petroleum and oil bill for the economy during the year. As a result, the trade deficit widened sharply by $185.5 billion. Since oil prices are likely to remain elevated, economists expect the CAD to widen further in the coming year. What’s more is that the odds of a recession in the US have risen which could dampen the prospects for exports as the country remains the biggest export destination for Indian goods and services."
14,GST council to consider sales tax on cryptocurrency next week,economy," An Indian ministerial panel will meet next week to discuss a goods and services tax on cryptocurrency transactions, people with knowledge on the matter said. The panel, comprising federal and states’ finance ministers, is seeking to broaden the tax net to track dealings in virtual digital assets in a more effective manner, the people said, declining to be identified citing rules on speaking with media. The panel is meeting for two days starting June 28 in the northern Indian state of Chandigarh. The panel is unlikely to finalize a rate in the upcoming meeting but discussions may be held on placing it in the highest tax slab of 28%, the people said. A finance ministry spokesperson did not immediately respond to calls seeking comments. Earlier this year, Finance Minister Nirmala Sitharaman imposed a levy of 30% on income from transfer of virtual assets and a 1% tax at source on all crypto transactions in a bid to assess the size of crypto market in the country and track users. The move was seen as removing uncertainty about the legal status of crypto transactions. However, there is still no clarity on imposition of a sales tax on digital currencies due to ambiguity in its treatment as goods or services and a lack of a regulatory framework. The federal government is already working on a legislation to either regulate or tighten provisions though it is expected only after a global consensus emerges on regulating such assets, Bloomberg had earlier reported."
15,Bangladesh tries to secure wheat from Russia as India stops exports: Sources,economy," Bangladesh is trying to secure wheat supplies from Russia in a government-to-government deal after it's biggest supplier India banned exports of the grain last month to contain local prices, government and trade officials told Reuters on Wednesday. The supply deal with Russia, the world's biggest wheat exporter, could help Dhaka in meeting its needs below the elevated global prices, industry officials said. Bangladesh is holding a virtual meeting with Russia on Thursday to finalise the deal, said a senior official with Bangladesh's food ministry. ""We'll initially seek at least 200,000 tonnes of wheat from Russia,"" said the official, who declined to be named. The Ministry of Food did not immediately respond to a request for comment. Bangladesh imports around 7 million tonnes of wheat and last year more than-two thirds of that came from India. After India's export ban, Bangladesh tried to secure supplies via international tenders but has cancelled them because of high prices. Bangladesh was paying less than $400 per tonne on the cost and freight basis for Indian wheat, but after the ban other suppliers started quoting above $460, which raised local prices in Bangladesh, said a Mumbai-based dealer with a global trading firm. The Bangladesh government is struggling to contain soaring commodity prices, with inflation at an eight-year high in May, while the country's wheat stocks hit their lowest in three years at 166,000 tonnes. ""There are many countries who can supply wheat to Bangladesh, but key issue is price. Russia can offer discount over global prices,"" said a New Delhi-based dealer with a global trading firm. But paying for Russian wheat would be a challenge for Dhaka given Western sanctions on Moscow. ""All the issues, including payment, will be discussed in the meeting. Let's see,"" the government official said."
16,Russian oil tankers get India safety cover via Dubai company,economy," India is providing safety certification for dozens of ships managed by a subsidiary of top Russian shipping group Sovcomflot, official data showed, enabling oil exports to India and elsewhere after Western certifiers withdrew their services due to global sanctions against Moscow. Certification by the Indian Register of Shipping (IRClass), one of the world's top classification companies, provides a final link in the paperwork chain - after insurance coverage - needed to keep state-owned Sovcomflot's tanker fleet afloat and delivering Russian crude oil to overseas markets. Data compiled from the IRClass website shows that it has certified more than 80 ships managed by SCF Management Services (Dubai) Ltd, a Dubai-based entity listed as a subsidiary on Sovcomflot's website. An Indian shipping source familiar with the certification process said most of Sovcomflot's vessels had now migrated to IRClass, via the Dubai arm. Classification societies certify that ships are safe and seaworthy, which is essential for securing insurance and for gaining access to ports. Russia's crude oil sector, hit by strict sanctions due to Moscow's invasion of Ukraine, has been forced to seek buyers outside the West while turning to Russian transporters and insurers to handle its exports. India, which has refrained from condemning Russia given its longstanding security ties, has sharply boosted Russian crude oil purchases in recent months. Western sanctions against Russia prompted many oil importers to shun trade with Moscow, pushing spot prices for Russian crude to record discounts against other grades. That provided Indian refiners, which rarely used to buy Russian oil due to high freight costs, an opportunity to snap up low-priced crude. Russian grades accounted for about 16.5% of India's overall oil imports in May, compared with about 1% in all of 2021. TOP TIER India's ship certifier is one of 11 members of the International Association of Classification Societies (IACS), top-tier certifiers that account for more than 90% of the world's cargo-carrying tonnage. The Russia Maritime Register of Shipping was also part of the group until March, when its membership was withdrawn following a vote by 75% of IACS' members. Membership in IACS, which sets technical standards, typically makes a certifier more attractive for insurers, ports, flag registries and shipowners seeking safety assurances. The four leading IACS members, from the UK, Norway, France and the United States, have stopped services to Russian companies due to the sanctions. A spokesperson for IRClass, however, when asked about the certification data for Sovcomflot's fleet, responded: ""Indian Register of Shipping, as an international ship classification society, reiterates that we have not classed vessels which are owned, flagged or managed by Russian companies."" The spokesperson declined to comment further on the matter, including on the Dubai unit's connection to its Russian parent. Sovcomflot is subject to sanctions and other restrictions by the UK and the European Union, while Washington has restricted its financial activities. The company did not immediately respond to a request for comment. An IACS spokesman said that IRClass' actions were not a matter for discussion by the association. ""IACS is not involved in the operational and commercial activities of its members, including appraisal, approval surveying and testing of vessels and equipment and the issuing of classification and statutory certificates where authorised,"" he said. ""As such, these developments do not get discussed within the association."" Sovcomflot's chief executive told reporters last week that the group had insured all its cargo ships with Russian insurers and the cover met international rules."
17,Pakistan signs $2.3 billion loan facility agreement with China,economy," Pakistan on Wednesday signed a 15 billion yuan (USD 2.3 billion) loan facility agreement with a Chinese consortium of banks to help the country's cash-strapped economy in the wake of depleting foreign exchange reserves and depreciation of its local currency. Pakistan Finance Minister Miftah Ismail in a tweet said that the ""Chinese consortium of banks has today (Wednesday) signed the RMB 15 billion (USD 2.3 billion) loan facility agreement after it was signed by the Pakistani side yesterday (Tuesday)"". Thanking the Chinese government for ""facilitating this transaction"", Ismail said the ""inflow was expected within a couple of days"". Foreign Minister Bilawal Bhutto-Zardari also expressed his gratitude to the Chinese leadership. ""The people of Pakistan are grateful for the continued support of our all-weather friends,"" he said. Foreign Minister Bilawal Bhutto-Zardari also expressed his gratitude to the Chinese leadership. The loan agreement with Chinese banks will boost the crisis-hit Pakistan's reserves and enable Islamabad to make import payments while lending some support to the rupee as well. The Pakistani rupee has lost over 34 per cent since the beginning of the outgoing fiscal year 2021-22. The latest development comes as a massive relief to economic policymakers after foreign exchange reserves held by the State Bank of Pakistan (SBP) fell below USD 9 billion as of June 10, with the level staying at less than six weeks of import cover. The deal with China also came on a day when reports emerged of Pakistan reaching an understanding with the International Monetary Fund (IMF) to restore the stalled USD 6 billion assistance package from the global lender. It will also prop up Pakistan's dwindling cash reserves which are at USD 8.99 billion, as per data from the central bank, the Dawn newspaper reported. The deal with the IMF is expected to unlock doors for financing from other international sources. The revival of the facility will immediately provide access to USD 1 billion, which Pakistan badly needs to buttress its dwindling foreign exchange reserves. The Finance Minister had last week warned that Pakistan's economy could be in a similar position as that of Sri Lanka if tough decisions were not taken."
18,India's January-March current account deficit falls to $13.4 billion; FY22 CAD at three-year high,economy," India's current account deficit (CAD) fell to $13.4 billion in January-March 2022 from $22.2 billion in October-December 2021, according to data released by the Reserve Bank of India (RBI) on June 22. The deficit was $8.1 billion in January-March 2021. In percentage terms, the CAD in January-March 2022 was 1.5 percent of GDP, down from 2.6 percent of GDP the previous quarter. ""The sequential decline in CAD in Q4:2021-22 (January-March) was mainly on account of a moderation in trade deficit and lower net outgo of primary income,"" the central bank said. India's merchandise trade deficit fell to $54.5 billion in the first quarter of 2022 from $59.8 billion the previous quarter, helping bring down the CAD. On the services front, the trade surplus edged up marginally to $28.3 billion from $27.8 billion in October-December 2021. Also helping the current account deficit to moderate was a lower net outgo of primary income, which amounted to $8.4 billion last quarter. In October-December 2021, the net outgo of primary income was $11.5 billion. Primary income includes compensation of employees and investment income. While there was a decline in quarterly current account deficit, India's current account deficit for FY22 was at a three-year high of $38.7 billion, thanks to the merchandise trade deficit nearly doubling to $189.5 billion from $102.2 billion in FY21. FY22 saw India's import bill rising on two accounts - higher imports following a recovery in economic activity as well as higher global commodity prices, including those of crude oil. In percentage terms, the CAD posted a deficit of 1.2 percent of GDP in FY22, up from 0.9 percent of GDP in FY21."
19,Moneycontrol Pro Panorama | No quick fix for inflation,economy," Dear Reader, The Panorama newsletter is sent to Moneycontrol Pro subscribers on market days. It offers easy access to stories published on Moneycontrol Pro and gives a little extra by setting out a context or an event or trend that investors should keep track of. Inflation is the topic of the moment, not just for central bankers, but also for households, markets, governments and corporates. In fact, companies have been taking innovative steps to tackle it. For India, inflation traditionally has a lot to do with energy prices, though food prices have also played their part. This time around too, fuel-led inflation has impacted the country, but at the same time high fuel prices and commodity prices along with logistic issues on account of the Russia-Ukraine war have resulted in fertiliser prices shooting up. The government has tried to absorb the impact of higher fertiliser costs by extending subsidies. Fertiliser subsidy during the year is expected to touch Rs 2.5 lakh crore, the highest ever. But supply side issues and high transportation costs have caused food inflation to raise its head. Vivek Kelkar in his article points out the complex nature of the crisis in food inflation. He talks about how the closure of fertiliser units on account of high energy prices is causing food inflation. Global food and commodity supply chains today are extraordinarily complex systems, where direct and indirect links are so intertwined that the butterfly effect comes into play, he says. As for energy prices, Indian refiners have increased the usage of Russian crude. Media reports say India’s bill for imports from Russia has jumped 3.5 times in a year in April to $2.3 billion. Russia is now the fourth-largest crude petroleum supplier to India, after Iraq, Saudi Arabia, and the United Arab Emirates (UAE). Reliance and Rosneft-owned Nayara Energy accounted for 69 percent of the discounted imports from Russia. Indian companies are taking advantage of the discount offered by Russia, though they are not passing on the entire benefit to the consumers. However, indirectly, lower import costs benefit the country. The fact is that unless international prices of energy come down, the benefit will not be available to the common man and thus to the economy and markets. Manas Chakravarty in his article argues that investors would do well to keep a close watch on energy and commodity costs and the easing of supply chain disruptions. The main weapon that central banks have traditionally been using to control inflation is interest rates. This time around too, controlling rates is the foremost weapon in their arsenal. Manish Banthia believes that in terms of interest rate outlook, the RBI will take interest rates to a neutral zone and stop there. There is a limit to which interest rates can be raised without harming the economic recovery. The battle against inflation is being fought on various fronts. While the retail consumer curtails her purchases to shelter herself from inflationary pressures, corporates use their ability to control cost, squeeze suppliers and use alternative resources. In the long run, overall inflation needs to come down and that can be possible with either increased supply by debottlenecking and higher production, or lower demand. There is no quick-fix and painless solution to higher inflation.  How is Castrol placed, post the de-rating of the sector? JK Paper: Premium is on quality What else are we reading? Is the crypto ecosystem crumbling? The Green Pivot | Carbon Pricing: An opportunity for India to leapfrog in the climate race The decade high profits-GDP ratio in 2022 has been powered by the private sector The big risk to equities now is earnings, not valuations Air Pollution | Piecemeal interventions will not clear Delhi’s upcoming smog Moneycontrol Pro  "
20,"Chart of the Day: UPI on fire, cheques burn but cash endures",economy, 
