9,"After Pure EV and Boom Motors, Ola Electric gets govt notice to explain e-scooter fires in 15 days",companies,
10,"Telcos may buy spectrum worth Rs 71,000 crore in 5G auction: IIFL",companies," The three private telecom operators -- Reliance Jio, Bharti Airtel and Vodafone Idea -- are expected to buy spectrum worth Rs 71,000 crore in the upcoming auction, leaving a vast majority of the radiowaves going under the hammer unsold, according to research firm IIFL Securities. The government will next month auction about Rs 4.3 lakh crore worth of airwaves capable of offering fifth-generation or 5G telecom services, including ultra-high-speed internet. According to the report released on Wednesday, the government's in-principle nod to allocate spectrum directly to enterprises is going to have an adverse outcome of the mega auction. ""While supply is abundant, the government has not cut TRAI's proposed reserve prices despite telcos' assertion that these were still high. We see telcos bidding only for 4 of the 10 bands and spectrum should be sold at base price. We estimate spectrum outlay of Rs 37500 crore, Rs 25000 crore and Rs 8500 crore for Jio, Bharti and Vi,"" IIFL said. The research firm further said if all telecom operators avail the option of equal annual installments over 20 years, the government would receive Rs 6,200 proceeds in the current financial year. It said telcos may give the premium 700 MHz band spectrum a miss as they await further reserve-price cuts. Jio and Bharti may bolster their sub-1 GHz holdings by bidding for the 850 MHz and 900 MHz bands, respectively. ""We do not assume any bids in the 1800 MHz, 2100 MHz, 2300 MHz and 2500 MHz bands. Bids for 3.6 GHz are somewhat tricky to predict,"" it said. The report further said telcos could bid for small quantities in the 3.6 GHz and 28 GHz bandd -- seen as the prime radiowaves for 5G technology -- as it can lead to large savings in spectrum usage charges."
11,Allsec Technologies to merge with Quess Corp in all stock deal,companies," Business process outsourcing firm Allsec Technologies will merge with technology-enabled staffing and outsourcing services firm Quess Corp in an all-stock deal, the companies said in a joint statement. Upon the scheme becoming effective, all the subsidiaries of Allsec will become subsidiaries of Quess. ""The Board of Directors of Allsec Technologies and Quess Corp in their respective meetings held on June 22, 2022, have approved the Scheme of Amalgamation which inter alia provides for the merger of Allsec into Quess (Scheme),"" the joint statement said. Public shareholders of Allsec will receive 74 shares of Quess for every 100 shares held in Allsec."
12,Spandana agrees to resolve disputes with ex-MD Padmaja Gangireddy amicably,companies," Microfinance company Spandana Sphoorty Financial Limited has resolved issues with its promoter and erstwhile MD Padmaja Gangireddy and they have agreed to settle all disputes amicably. The board of directors of the company and its subsidiaries -- Criss Financial Limited and Caspian Financial Services Limited -- on Tuesday approved the settlement agreement, the company said in a regulatory filing on Wednesday. A settlement agreement has been entered into between the company and the erstwhile MD of the company. Reddy had resigned from her position as the Managing Director of the company on November 2, 2021. Following this, certain disputes arose between her and the board of directors of the company. ""We...inform you that the company and Reddy have resolved their differences and agreed to part ways on amicable terms,"" according to a joint statement. It said while Reddy is no longer serving as the MD of the company, she continues to be a substantial shareholder and member of the company's board. ""Needless to state that the company and its board reiterate that they are committed to growing the company's business with a view to take it to greater heights,"" according to the statement."
13,How ASICS is targeting small-town India,companies," Japanese sportswear brand ASICS, one of the recent entrants to the segment in the country as compared to Puma and Nike which have been in the Indian market since the early 2000s, is making inroads into small towns of the country and launching stores. “About 30-35 percent of sales on our website comes from small towns; this indicates a strong demand for our products in these cities and hence we have opened several stores in the small towns over the last two years,” Rajat Khurana, Managing Director ASICS India and South Asia. ASICS currently has 75 stores in the country out of which 20 are located in tier-II and beyond towns. Going ahead, the company plans to take its total store count to 100 in the country, and of the 25 new stores about half will be opened in smaller towns. The small-town stores, however, contribute only 15 percent to its overall turnover. According to Khurana, the low contribution to the revenue from these towns is because the average price points being sold in these towns are lower than that of metros. “Our average selling price in Delhi or Mumbai is Rs 9,000 but in tier-II and beyond cities it is Rs 6,000-6,500,” said Khurana. To cater to the consumers in these towns, the company has tweaked its inventory strategy, and while its entry price point in metros stands at Rs 5,499-6,000, in small towns the entry-level products are priced at Rs 3,499. The company also does not stock products at higher price points (such as those priced at Rs 22,000) at these stores. ASICS’ marketing strategy is also different for these towns and while it taps mediums like digital advertising and partners with marathons in larger cities, in small towns, it ties up with running clubs and relies on outdoor advertising to target consumers. Digital focus ASICS India has also seen an uptick in sales from e-commerce in India and is targeting 50 percent sales from the channel going ahead. According to Khurana, the company’s online sales picked up significantly during the pandemic and now contribute about 35-40 percent of its sales. It also aims to draw about 50 percent of its sales from online channels such as e-commerce marketplaces and its website. The company used to draw about 25 percent of its sales from the channel in the pre-pandemic period. However, movement curbs during the pandemic led to a rise in the sales from e-commerce and the channel now contributes 35-40 percent of its sales, said Khurana. “Our journey during these months changed and we started exploring how we can attract young customers to the digital channels,” he added. To offer the consumers a similar experience as its stores, ASICS also categorises shoes on its platform and e-commerce marketplaces based on the pronation type. Store revamp In its latest initiative, ASICS has started revamping its stores to make them more sustainable and digitised. The company on June 22 reopened its refurbished store in Gurugram. “Globally ASICS has revamped its stores to make them more digitised and sustainable and we want to offer a similar experience to the Indian consumers too,” said Khurana. The company will be next refurbishing its store in Select City Walk in Mumbai and then two other stores in Mumbai. The rest of its old stores will follow suit soon. The news stores by the company will also be in this format. ASICS’ new store format has digital touch points throughout the stores and includes screens above the footwear walls, screens within running services, and screens behind the cash desk, as well as a digital POS. The store also uses sustainable items such as FSC-certified timbers, recycled and recyclable materials, and energy-efficient lighting (such as LED) to reduce carbon emissions related to its operations."
14,TCS bags deal from Aadhar Housing Finance to improve business operations,companies," India’s largest software firm TCS has bagged a deal to drive business process transformation at Aadhar Housing Finance for an undisclosed sum, the companies said on Wednesday. The domestic housing financier will be deploying the Tata group company’s lending and securitisation platform for market expansion, according to a statement. The partnership with TCS is for an end-to-end business process transformation using the integrated and collaborative blockchain-based cloud platform. The Indian market constitutes around 5 per cent of the revenues for the TCS, which depends on the export markets for revenues. Globally, banking, financial services and insurance is the biggest segment for the company."
15,Labour codes: India Inc expects impact on P&L; employee experience top influencer of benefit strategy,companies," At least 64 percent of companies in India are expecting a visible impact on their profit and loss (P&L) as a result of the anticipated changes in the four labour codes, a new survey by global advisory firm Willis Towers Watson (WTW) said on June 22. In light of the possible changes via the labour reforms and increasing cost of providing retirement benefits, WTW said 53 percent of organisations in India are considering or have planned to review their retirement or long-term benefits design in the next two years. The survey that captured information from more than 70 companies underlined that employee experience (49 percent) is the top influencer of long-term employee benefits strategy, followed by regulatory complexity (45 percent), WTW said. India has consolidated 29 central labour laws into four codes on wages, social security, occupational health, and industrial relations. While the parliament approved the Code on Wages in August 2019, the rest three were passed in September 2020. But none of them has been rolled out as yet. The labour codes are expected to introduce far-reaching changes with implications for employers and workers. They will offer greater flexibility in rolling out short-term work contracts, make hiring and firing flexible, and make industrial strikes harder. A change in the definition of wages may impact the take-home amount but will increase retirement savings – something that some entrepreneurs and employers oppose because it could increase their employee cost in the short term. On labour codes, the survey further said that at least 71 percent of companies have taken some action to assess implications. In contrast, 34 percent are unsure of making changes to their compensation structure in response to the new definition of wages, while 23 percent are planning to include variable pay in the wage definition. “Organisations are gradually coming out of the pandemic survival mode and focusing on issues such as the long-term implications of retirement adequacy and employee benefits. Our study shows that the retirement benefit landscape in India is evolving, with organisations retaining superannuation as an option in addition to promoting NPS,” said Ritobrata Sarkar, Head of Retirement, WTW India. “While both these avenues co-exist, it will be critical for organisations to consider the regulatory environment, flexibility for employees, cost-benefit analysis and most importantly, employee experience as they review their long-term employee benefits strategy and mix. That said, NPS continues to be a focus area with a large majority exploring strategies to increase employee participation rates,” Sarkar added. On NPS, the study said 73 percent of the surveyed companies are currently providing or planning to implement corporate NPS, and amongst those that already provide, 61 percent are exploring strategies to increase the participation rate."
16,Emami Realty aims at 50% sales growth in FY23,companies," Emami Realty has projected that real estate demand will remain robust despite economic headwinds, and is aiming at a 50 per cent jump in sales to Rs 750 crore in the current fiscal, a top company official said on Wednesday. The real estate arm of the diversified Emami Group has targeted retiring its long-term debt by 2023-24, which is now pegged at Rs 118 crore, he said. The developer, which has a land bank of around 2,500 acres in 7-8 cities in the country, will leverage the resource for new projects and explore monetisation of a part of it in the next few years. ''Economic headwinds, high commodity prices and other associated costs affected us by around 20 per cent. Despite all these, robust demand will continue and help overcome the challenges. “We are expecting a topline of Rs 750 crore in the current fiscal from the standalone operations as against nearly Rs 500 crore sales achieved in FY'22,'' Emami Realty MD and CEO Nitesh Kumar told PTI in a telephonic interview. The total revenue from projects, including joint venture ones, is pegged at Rs 1,180 crore during the fiscal. The combined revenue in FY22 was Rs 950 crore, registering an 85 per cent year-on-year growth. After the introduction of real estate regulations, home buyers have been switching to organised real estate companies, he said, adding that such a trend helps these firms maintain strong sales. Various supports from state governments to the sector have also helped bolster demand, he said. ''Reputation we earned over the years by our consistent performance and the ability to keep promises to our customers have translated into phenomenal results,'' he said. During the current financial year, the company also plans to launch new projects worth Rs 1,000 crore. Last year, Emami unveiled projects worth Rs 700 crore. These include a 100-acre integrated township project at Jhansi in Uttar Pradesh, Aerocity in Coimbatore on 62 acres of land, Astha, an eco-living project, in Kolkata on 40 acres and an office building at the IT hub in Salt Lake and 20 lakh sq-ft housing projects in Mumbai. Kumar also said, ''The debt level of the company had been reduced to Rs 118 crore as of March 2022 from Rs 264 crore with a strong cash flow. We are aiming at retiring the entire long-term loan outstanding by 2023-24. Only short-term operational debt will continue depending on projects.'' ''Our land bank of 2,500 acres in eight cities is huge and it will be good enough for the next 7-8 years’ growth plans. We will also evaluate monetising some land parcels,'' he said. Speaking about the Kolkata market, he said, ''We are bullish on the growth prospects in the city, driven by infrastructure development and policy incentives by the West Bengal government.'' Emami Realty Ltd has so far successfully delivered more than 24 residential and commercial projects, comprising a 36 million sqft area, primarily in Kolkata."
17,Varun Beverages' Jaipuria settles insider trading case with Sebi; pays Rs 56 lakh,companies," Varun Beverages chairman Ravi Kant Jaipuria has settled with capital markets regulator Sebi a case related to alleged violations of insider trading rules after paying nearly Rs 56 lakh towards settlement charges. It was alleged that Jaipuria had communicated unpublished price-sensitive information (UPSI) relating to a strategic partnership between Varun Beverages Ltd (VBL) and PepsiCo for selling and distribution of the larger Tropicana to two persons. Based on the information, shares of Varun Beverages, PepsiCo India's bottling partner, were traded. The latest order came after Jaipuria approached Sebi to settle the proceedings initiated against him for the alleged violation ""without admitting or denying the finding"". ""This settlement order disposes of the aforesaid adjudication proceedings initiated against the applicant viz. Ravi Kant Jaipuria vide SCN... dated December 21, 2021,"" Sebi said in its order passed on Tuesday. In its order, the regulator observed that two entities -- Spank Management Services and Fenton Investment -- traded in the scrip of VBL during the UPSI period from December 21, 2017, to January 4, 2018. Both of these entities through their directors or owners were connected to Lemon Tree Hotels Ltd in which Jaipuria was also a director. As per the annual report of Lemon Tree Hotels for the FY2017-18, it was observed that Patanjali Govind Keswani was the chairman and managing director of Lemon Tree Hotels. Further, Jaipuria was the director and Arvind Singhania was an independent director in Lemon Tree Hotels. On analysing the annual return for the year 2016-17 filled by the Spank at MCA, it was observed that Lemon Tree Hotels was one of the associate companies of Spank. Further, Jaipuria, Keswani and Singhania were known to each other personally. Jaipuria and Keswani -- during the period December 27, 2017, to January 2, 2018 -- were staying in the same hotel in Bangkok. During the same period, Singhania was also staying in Bangkok in a hotel which was nearby. It was noted that Fenton (Singhania) and Spank (Keswani) had placed an order to buy shares of VBL and sold all these shares immediately after an announcement related to the strategic partnership was made public. The orders were placed by Fenton (Singhania) and Spank (Keswani) on December 28, 2017, and January 2, 2018, respectively, when all three of them were in Bangkok and Jaipuria was in possession of the UPSI. It was therefore alleged that Jaipuria, being an Insider and in possession of UPSI, communicated UPSI to Singhania (Fenton) and Keswani (Spank), and violated insider trading rules. In this regard, a show-cause notice (SCN) was issued to Jaipuria in December 2021. Pending adjudication proceedings, he proposed to settle the case."
18,"IKEA’s Bengaluru store, its fourth in India, aims to source 50% of products locally",companies," Four years after entering India, Swedish furniture retailer IKEA has launched its fourth store, in Nagasandra, Bengaluru. The new store is its biggest in India, covering an  area of 460,000 sq ft. At the store’s launch event, Suzanne Pulverer, CEO of IKEA India, told Moneycontrol that the retailer is seeing an impact from rising inflation and to combat it, will be focusing more on local sourcing to make products affordable. “Everyone is impacted by what has happened in the world with the pandemic, and then we have disruptions because everything is connected. So yes, we are seeing a lot of pressure, on prices, on costs… We are trying to absorb and we are also adjusting our prices so that we can keep the balance between  affordability and margins,” said Pulverer. 27% of the Bengaluru store’s 7,000 types of products are produced in India and it currently employs around 1,000 people. IKEA will continue hiring more local talent in the coming months. During the launch, IKEA’s top management highlighted that the Bengaluru store is different from its other stores. It has balcony furnishings, a large children’s play area called ‘Småland’, and a 1,000-seater restaurant with a mix of Swedish and Indian food. Also Read: IKEA India all set to welcome customers in its Bengaluru store on June 22 “The product range is the same across markets in India. What we adjust is the solutions. So, for example, adjusting the inspiration routes to the local market that how houses and apartments are constructed. We have learned to become more relevant.” Bedroom furnishings, work-from-home categories and living-room furnishings are among the most popular categories for IKEA in India. Commenting on over a quarter of the Bengaluru store’s products being sourced locally, Pulverer said: “The textile part has always been very strong in India — corporate and home furnishing accessories. So, now we are expanding the categories contributing to partners developing the industry, we are sourcing it here. Gradually, we want to increase the local sourcing, long term, up to 50%.” The retailer will be investing Rs 3,000 crore in Karnataka. Commenting on this, Pulverer said that the store is IKEA’s first investment. She added: “We will look at how we can open more customer meeting points, maybe smaller formats. So, all can go under this Rs 3,000 crore investment that we have committed.”"
19,"Kalpataru, its arms bag orders worth Rs 2,290 crore",companies," Kalpataru Power Transmission Ltd and its arms have bagged new orders worth Rs 2,290 crore. Kalpataru Power Transmission Limited (KPTL), a leading global EPC (engineering, procurement and construction) player in the power and infrastructure contracting sector, and its subsidiaries have secured new orders/notification of awards of Rs 2,290 crore at a consolidated level, a company statement said. These include orders from international markets in the power transmission business of Rs 1,416 crore. The company and its subsidiaries also won orders for the construction of an elevated viaduct and five elevated stations of the Kanpur Metro Rail Project, civil works for a data centre and B&F (buildings and factories) projects in India totalling Rs 874 crore. ""We are delighted with the traction in new order wins in our T&D, Urban Infra and B&F business. The new orders secured over the past few months will help us to further diversify our global reach and improve our order mix across business verticals. ""This will overall improve our market position in the global EPC space along with strengthening our capabilities in civil, electrical and heavy infrastructure businesses,"" KPTL Managing Director and CEO Manish Mohnot said."
20,JK Paper: Premium is on quality product,companies," JK Paper Ltd (JKPL; CMP: Rs 291; M Cap: Rs 4,935 crore) is a segment leader across its product basket. This helped the company to tide itself over the dual crises of COVID-19 and the global economic turmoil.

The ramp-up of Sirpur Paper Mills Ltd (SPM), which was acquired by the company a few years back, contributed to the improved performance and overall growth, while the newly commissioned packaging board plant in Gujarat led to an exponential growth in volumes..."
21,SIS: India security and facility management to spur growth,companies," SIS  is a market leader in all the three segments it operates— security, facility management, and cash logistics services.

Revenues from facility management recovered for the second consecutive quarter, and, with that, margins are likely to recover, going forward.

March quarter results

Consolidated revenues grew by 2 percent quarter on quarter (QoQ), led by a 4 percent growth each in the India security and facility management businesses while international security business remained flat on a constant currency basis.

(image) 

The India security business..."
22,From China to Chennai? Taiwanese tech manufacturer Foxconn looks to cranking out electric cars in India ,companies," Taiwanese Apple Inc supplier and tech contract manufacturer Foxconn wants to make electric vehicles (EVs) in India as part of a plan to diversify the supply chain beyond China. Foxconn's EV venture - Foxtron - is considering setting up a centre in India and other destinations in South Asia such as Vietnam and Indonesia, the Economic Times reported on June 22 citing unnamed sources. Foxconn's subsidiary - Bharat FIH - currently operates two units in Tamil Nadu's Sriperumbudur on the outskirts of Chennai that manufacture Apple iPhones and Xiaomi phones among others. According to the report, the Foxconn group has shown interest in manufacturing products other than phones for clients and itself. Tamil Nadu is looking to woo the conglomerate to further invest in the state, the sources said. Moneycontrol could not verify the report. Foxconn is also studying India's automobile space and gauging potential demand in the EV space. In 2021, it acquired a facility in North America to develop EVs where it will manufacture products for hybrid EV brand Fisker. Earlier this month, Bharat FIH received approval from the capital markets regulator for an initial public offering (IPO)."
