,topic,category,content
15,B'wood should soon be making films only for OTT: Ram Gopal Varma,entertainment,"Filmmaker Ram Gopal Varma on Friday took to Twitter to write, ""The way South films seem to be going in theatres and North films don't...it looks like Bollywood should be soon making films only for OTT."" He had earlier stated Yash-starrer 'K.G.F: Chapter 2' is like ""a large dark cloud casting a doomsday shadow on all the other big films""."
16,Things are finally working for me after 20 years: Manav Kaul,entertainment,"Actor Manav Kaul has stated that after 20 years of his career, things are ""finally"" working for him. The actor further said that OTT platforms are not just about the actors but about creative people, DOPs, directors and other technical crew. ""What makes me happier is that there are so many women writers...stories about women and...women-led projects,"" Manav added."
17,US theatre installs IR cameras to catch people filming nude scenes,entertainment,US' Broadway theatre has installed infrared cameras pointed at the audience to see if anyone is trying to use a recording device during nude scenes. This comes after someone posted videos of actor Jesse Williams and co-star Michael Oberholtzer online that were taken during a nude scene from a play. The camera system will be monitored in real-time.
18,"It's a reflection of them, not me or my wife: Ranveer on trolling",entertainment,"Actor Ranveer Singh, on being asked about trolling received by him and his wife Deepika Padukone, stated that it's just a reflection of them and not him or his wife. ""When that criticism comes, it's so absolutely baseless that I don't even subscribe to the idea that it should be put forth, let alone be affected by it,"" Ranveer added."
19,An actor is expected to look beautiful even in death: Mumtaz,entertainment,"Veteran actress Mumtaz has stated that an actor is expected to look beautiful even in death, adding, ""Janaaza bhi beautiful lagna chahiye (Funeral should also look beautiful)!"" The actress further said that when she was undergoing cancer treatment 20 years ago, a ""bloated"" picture of hers was clicked and people made remarks about it like, ""Mumtaz is finished."""
20,English is a global language and helps break barriers: AR Rahman,entertainment,"AR Rahman, speaking at an event on Thursday, said that English is a global language and helps break barriers. Rahman had earlier shared a Goddess Tamil poster following Home Minister Amit Shah's call for replacing English with Hindi as India's official language. ""The rest of the world is waiting for India in terms of music,"" Rahman said at the event."
21,Aamir to make cameo in son Junaid's web series 'Pritam Pyare': Report,entertainment,"Actor Aamir Khan will reportedly make a cameo appearance in son Junaid Khan's debut web series 'Pritam Pyare'. According to reports, Aamir had joined Junaid and the team in Rajasthan's Bagar on May 1 where he shot for a song and some hospital scenes over the week. Notably, Junaid Khan will make his Bollywood debut with YRF's 'Maharaja'."
22,Want to see more acceptance for women behind camera: Lara Dutta,entertainment,"Lara Dutta said the industry has become accustomed to seeing women taking up more challenging roles behind the camera. ""I want to see more acceptance [of that],"" she said while taking examples of Alia, Deepika and Kangana who have their own production houses. ""I want to see more women succeed within...business...because that's when you'll...see change in content,"" the actress added."
23,They love it there: Sanjay Dutt on his family shifting to Dubai,entertainment,"Sanjay Dutt, talking about why his family chose to settle down in Dubai in 2020, said it wasn't a planned move. ""It...happened on its own. Maanayata was doing...business in Dubai, it clicked and she went...and...kids went with her,"" he added. Sanjay said his 11-year-old twins Shahraan and Iqra ""love it there"", adding that they like their school and their activities. "
24,"Vicky Kaushal was chillest groom, his aim was to party: Stylist",entertainment,"Amandeep Kaur, who was Vicky Kaushal's stylist for his wedding with Katrina Kaif, has called him the ""chillest groom of all time"", adding that his aim was to party and have a good time. ""Vicky...on his wedding day...was truly happy...He was just so excited. I was just surprised at how beautifully, gracefully he went through the entire event,"" Amandeep added."
