,topic,category,content
15,"Delhi, Mumbai could be 5°C warmer in 2080-99 than 1995-2014: Report",science,"The mean annual temperature of Delhi and Mumbai will be 5°C higher in between 2080-99 as compared to the 1995-2014 period if global CO2 emissions double by 2050, Greenpeace India reported. Delhi's annual maximum temperature will jump to 45.97°C in the 2080-99 period. Chennai's annual maximum temperature will increase from 35.13°C at present to 38.78°C in the 2080-99 period."
16,Climate change could spark next pandemic: Study,science,"According to new study, the rising global temperature would lead to relocation of wild animals to areas with large human populations, thereby increasing the possibility of viral jump that could cause the next pandemic. The study stated that several mammals would encounter each other for the first time during such relocations called geographic range shifts and share thousands of viruses."
17,"Vaquita porpoise, with population of 10, could avoid extinction: Study",science,"The world's smallest marine mammal, vaquita porpoise, has a chance of survival, despite numbering only about 10 in the wild. Genetic analysis by a team of UCLA biologists and colleagues has found that the species remains relatively healthy and can potentially survive if illegal ""gillnet"" fishing ceases promptly. ""Vaquita is not doomed to extinction by genetics,"" UCLA's Christopher Kyriazis said."
18,Global bird populations steadily declining: Study,science,"According to a study, the population of birds worldwide is declining rapidly. Approximately 48% of existing bird species are known or suspected to be undergoing population decline, 39% are stable, and only 6% are showing an increase in population. The key threats leading to this decline are loss and degradation of natural habitats, direct overexploitation of species and climate change.
"
19,Deforestation in Brazilian Amazon breaks all records for April,science,"Deforestation seen in Brazilian Amazon broke all records for April, corresponding to more than 1,000 square kilometres. The figure is the highest seen in seven years of record-keeping and 74% more than the same month in 2021, which was the prior record. It's the first time that deforestation alerts have surpassed 1,000 square kilometres during a month in rainy season."
20,Insecticide & plastic ingredients found inside pregnant women: Study,science,"Dozens of chemicals used to make plastics and those found in insecticides were found in several pregnant women during a study that analysed 171 pregnant women in the US. Scientists looked for 89 different chemicals in participants and found 73 of them in at least one person. Moreover, 36 of these substances were found in over 50% of the participants."
21,"US, UK agree to collaborate on commercial spaceflight missions",science,The British government has announced that the US and Britain have agreed to collaborate on future commercial spaceflight missions. It said the partnership will make spaceflight easier and cheaper. The two nations will collaborate on the licensing of commercial space launches and provide benefits including critical defence security and better weather forecasts.
22,Chinese cargo spacecraft docks with its 1st space station's module,science,"An unmanned Chinese cargo spacecraft successfully docked with an orbiting space station module on Tuesday, completing the sixth of 11 missions needed to finish building China's first space station by year-end. The spacecraft transported propellants, application experiments samples, some payloads and supplies for three astronauts. Three astronauts will travel to Tianhe in June for a six-month stay."
23,Some bats pretend to be bees to scare off predators: Research,science,"While studying how mouse-eared bats deal with other animals, researchers observed they buzzed like hornets or bees, possibly, in an attempt to push back potential predators. When buzzing sounds were played on speakers, bat predators were seen moving away in contrast to speakers that played non-buzzing sounds. This is the first time a mammal was found mimicking an insect."
24,Operating rooms major contributor to carbon emissions in health sector: Study,science,"As per study, operating rooms make the biggest contribution to carbon emissions within the health sector. Operating rooms generate 70% of the hospital's waste responsible for greenhouse gas emissions. They generate three to six times as much carbon as the rest of health systems, for example, a robotic-assisted hysterectomy produces carbon equivalent to driving over 3,000 kilometres in a car."
