2,Econ Made Me Jack Welch All My Friends,business," 32 Followers 16 hours ago Or: How I learned to Stop Worrying and Love Tradeoffs —  Introduction I am very bad at math. This is pretty embarrassing! Because I am an Indian man who wears glasses, people assume that I have a genetic affinity for abstraction and squiggles. Once, I had a personal trainer try to explain how to bench press via a calculus analogy. It may… 5 min read Jul 27, 2021 A couple of years ago, my sister sent me an article about a guy who said “yes” to everything for a week: He wanted to get out of his comfort zone. He then, almost immediately, landed in the hospital after severely injuring himself when he tried CrossFit the first time… 11 min read Published in The Startup ·Nov 21, 2020 How Modern Life Has Annihilated the Distinction Between the Personal and Professional —  I thought of the title for this piece before I knew what I wanted to say. The phrase popped into my head after I realized I search for people on LinkedIn before I check Facebook or Instagram. I’m not ashamed. After all, I haven’t updated my Facebook profile since I… 7 min read Published in The Startup ·Aug 26, 2020 How I learned to stop worrying about hard skills and love the liberal arts. —  A couple of years ago, I made a questionable decision: I decided to get a Bachelor of Arts in Business Administration. Tragically, tens of thousands of American students make this same choice every year, choosing a “professional” education over a liberal arts one. They’re making a false choice: American business… 7 min read Aug 1, 2020 Could Covid-19 spell the end of the modern urban way of life? —  On some level, you’ve probably come to terms with the idea that the world we return to will not be the one we left. Many of us will Zoom to work. Many of us will wear masks every year. Seeing sick people in public will make us enormously uncomfortable… 7 min read Jul 13, 2020 Colleges are doomed. They ought to be doomed. For generations, we’ve enshrined a vision of higher education which drives millions of young people into crippling levels of debt for little gain. Instead of taking the extreme measure of bailing out America’s most privileged or making college free, the COVID-19 pandemic… 8 min read"
3,10 Skills That’ll Make You Money (In 2022),business," 10.6K Followers Pinned How To Learn Faster By Teaching Others? 15 Best Self Help Books For Women How Fake Problems Keep You From Growing? Join Medium - Entrepreneuria
To unlock millions of daily exclusive content from us & other writers. No ads | Support quality writing | Access on any devicemedium.com 1 min read medium.com 1 1 day ago You have to understand that in 2022, there’s absolutely no skill that cannot be monetized under the right circumstances and this will only be truer in the future. —  These are the skills that get the ball rolling, they help you get your first foot in the door. If you have at least four of them, your chances of success will vastly increase. In this article, we’ll talk about skills that every rich person got early. We’ll also mention… 8 min read 2 days ago When you really think about it, we make hundreds of decisions every day, maybe even thousands. We’re practically making decisions every second, even choosing not to make one as a decision in itself. Now, that’s a brain twister… Nkem Mpamah, CEO of Cognition Global Concepts wrote a book called “The… 9 min read 3 days ago Have you ever wondered why countries wallow in debt when they can just print more money? The answer is simple — “Inflation”, but how does it happen? Inflation occurs when there’s more money in circulation than products and commodities in the market. The prices of these items rise and consumers… 7 min read 3 days ago Hey readers! Today’s topic is a bit different, it’s an opinion piece aside from the information given. We here at Entrepreneuria would love to know your opinions on all the questions we’ll pose and discuss in this article. So at any point, feel free to stop reading and type the… 7 min read 4 days ago You know that feeling you get when you finish a book, that sense of accomplishment and recognition that you added value to your life and gained a new perspective. It’s great isn’t it? But when it comes to the daily grind, it’s not always easy to finish a book quickly… 8 min read 5 days ago Before we get into the article — “How do you know if someone is smarter than you?”. On what basis do you judge the smarts of a person? 7 min read"
4,Your Biggest Risk Is You,business," 646 Followers Published in Towards Data Science ·Pinned A worse pandemic and more extreme climate will hit us. What are the basic principles for navigating this, for government, business, and the public? —  Regression to the mean is nice and reliable, regression to the tail is reliably scary. We live in the age of regression to the tail. It is only a matter of time until a pandemic worse than the worst to date will hit us, and climate more extreme than any… 11 min read 1 day ago Behavioral science convincingly shows we’re our own biggest risk. The causal chain that drives downside and underperformance in decisions starts with human bias. The solution is de-biasing. —  Scientific revolutions rarely happen without friction. So, too, for the behavioral revolution in social science and economics. It has been met with skepticism, including in the field of project management, which we focus on here, because today the vast majority of business and government is delivered as projects.* 4 min read Published in Geek Culture ·Apr 21 In the face of authoritarianism, the relationship between power and rationality needs a rethink, or modernity and democracy will be even more threatened than they already are. This essay is an attempt at such a rethink. —  A person who neglects what is actually done for what should be done learns the way to self-destruction. - Machiavelli Francis Bacon’s famous tenet that “knowledge is power” encapsulates one of the most fundamental ideas of modernity and of the Enlightenment tradition: the more rational knowledge, the better. Empirical study… 18 min read Published in Geek Culture ·Apr 18 Wider benefits are invoked to justify projects that are non-viable in terms of direct benefits and costs. But what is the evidence of wider benefits? —  Wider benefits are often invoked in attempts to justify projects that may not be viable in terms of direct benefits and costs.* It would be nice — and good practice — if proponents of the wider-benefits argument would provide empirical evidence that wider benefits are in fact significant and may… 2 min read Published in Geek Culture ·Apr 13 Wind and solar farms are built like LEGOs, click, click, click. That’s why the climate crisis may — just — be overcome. —  When the British prime minister inaugurated the London Array in July 2013, it was the largest offshore wind farm in the world, costing USD 3.0 billion in 2012 prices.* … 4 min read Published in Geek Culture ·Apr 11 Two factors play a critical role in determining whether projects will meet with success or failure: replicable modularity in design and speed in iteration —  With climate change forcing the pace, government and business are contemplating major changes in technology and basic infrastructures. The oil-and-coal-fired power generators of the last century are giving way to wind farms and solar arrays. Fossil-fueled cars and networks of gas stations may soon be consigned to history. In almost… 3 min read Published in Geek Culture ·Mar 30 Too many forecasters are fools or frauds. Litigation is bringing much-needed discipline to the profession. —  Too many forecasters are fools or frauds. Forecasting fools should be sent back to school to learn new methods. Forecasting frauds should be fired and possibly prosecuted, depending on how serious their fraud is. Recently, for the first time in history, forecasting frauds have been prosecuted, sending shock waves through the global forecasting industry. 7 min read Published in Geek Culture ·Mar 8 Choosing the right model for scale-up is key to success. Even Google gets it wrong sometimes, as with Google Fiber. Google found that digging up sidewalks is not their core competency. —  Digging does not scale well, something Google had overlooked. In 2012, Google Fiber was established to provide superfast broadband Internet and TV to US cities. At first, the company tried to scale broadband the conventional way, that is, by digging cables into the ground. But digging is not one of… 2 min read Published in Geek Culture ·Feb 28 Why do we spend time and money on things, beyond what’s rational? Because of a toxic cocktail of sunk cost, lock-in, and overcommitment. —  Escalation of commitment is the tendency to justify increased investment in a decision based on prior investment, despite evidence the decision may be wrong Escalation of commitment (sometimes also called commitment bias) is the tendency to justify increased investment in a decision, based on the cumulative prior investment, despite new… 5 min read Published in Geek Culture ·Feb 23 Modularity and speed in building satellites and other spacecraft are disrupting the space industry —  Will Marshall was a young engineer working at NASA’s Jet Propulsion Laboratory (JPL) in California building big, bespoke spacecraft in the tradition of last century’s moon missions. Eventually, he got tired of the slowness and waste of Big Space and decided to do things differently. Along with two other NASA… 3 min read"
5,“Scope 3” is a Poison Pill,business,"  Pinned Envisioning a GHG protocol that includes Scopes 3, 4, 5, & 6 —  Flawed from Inception Shoving all emissions not within the direct control of an organization into one scope makes incremental progress on measuring, acting on, and disclosing the breadth of emissions a daunting task for the best and impossible for most; discouraging incremental progress while simultaneously making major success stories liabilities. 5 min read"
6,What is happening to Nasdaq and FAANG?,business," 24 Followers 1 day ago Since the Great Financial Crisis, we have been in a huge bull market as investors have swarmed toward the tech-related names. These were assumed to be the ‘Growth’ space of the market and stand to grow even today! Two fundamental reasons why tech has out-performed all the other sectors- Liquidity… 2 min read May 7, 2020 The only similarity being the — ‘ing’ This report does not aim to glorify one over another, it just states true facts to take into consideration if you aim on generating passive income through the markets. There are two types of players in the equity market- investors and traders, their… 4 min read Published in The Capital ·Apr 29, 2020 By Harsheel Dani on The Capital —  COVID-19 blindfolded us from looking at the bigger picture? INTRODUCTION We, human beings, get distracted expeditiously, especially in the era of the internet and social media. We tend to miss the bigger picture, something we missed amid the novel Coronavirus Crisis. By solely focusing on Coronavirus, we missed looking at an equally grave problem — the Global Debt Crisis. COVID-19… 8 min read"
7,The Importance of Auditing Your Attention: How to Keep Yourself Focused on What’s Truly Important,business," 1.3K Followers Pinned One of the most challenging challenges for every business is figuring out how to expand. That’s much more stressful than running a successful business? In the fight to break harmful habits and replace them with better ones. Entrepreneurs who have trouble staying focused are encouraged to meditate and exercise. Each… 5 min read Pinned It’s exhausting to overthink things. Overthinking occurs when you continuously focus on or worry over the same thought. Overthinkers may get immobilized by their concerns, making it difficult to make decisions or take action. When you overthink, your ideas spin in circles in your brain, and you become stuck in… 4 min read Pinned Mediocrity is the quality of anything that isn’t very good for a person who lacks the express capacity to accomplish something well. The majority of individuals will never achieve true success. The temptation to settle for mediocrity is too powerful. All around you is an atmosphere that attempts to draw… 7 min read Pinned In the late 1960s and early 1970s, psychiatrist Walter Mischel used a simple but successful test to investigate children’s self-control. He and his colleagues began their experiment by handing a dish of goodies, such as marshmallows, to a preschooler. The youngster must request that the researcher leave the room for… 4 min read 15 hours ago Ever feel like you’re always tired? That you can never catch up? Or, even worse, you feel like you never have enough time in the day to get everything done? If you’ve ever felt like this, you’re not alone. According to the National Sleep Foundation, about 30 percent of people… 3 min read 16 hours ago The modern world can be a pretty intense place. With smartphones and social media, it’s easy to get sucked into the superficial aspects of life. But that doesn’t mean we have to lose our sense of humor and compassion along the way. The more we can practice self-awareness, authenticity, and… 4 min read 1 day ago ‍ Social media is a great place to soak up content, learn about new products, and stay up-to-date on your favorite celebrities. But instead of looking at it as a source of entertainment, think of it as a tool that can help you achieve your goals. If you’re not taking… 4 min read 1 day ago The fight-or-flight response is the root cause of procrastination. In this article, I’ll show you how to overcome it with 8 action steps. Procrastination And The Fight-Or-Flight Response Procrastination is limiting your success in a variety of ways. For example, it can lead to bad grades, poor performance at work, unhealthy diet choices and health… 5 min read 2 days ago The idea of becoming a better version of yourself is intimidating, isn’t it? We all have to start somewhere, and improving yourself may seem like a distant dream. However, the best way to get started is to focus on the change and not the improvement. Improving your skills takes time… 5 min read 3 days ago ‍ It’s easier to put off doing something than it is to actually get started. Whether you’re procrastinating, putting off your to-do list, or just feeling too tired to do anything today, the first step is usually the hardest. Once you’ve made the decision to get your productivity act together… 4 min read"
8,PR Pros: Mira Marcus On The 5 Things You Need To Create A Highly Successful Career As A Public Relations Pro,business," 8 Followers Published in Authority Magazine ·23 hours ago An Interview With Kristen Shea —  Know how to work with small and big brands alike: when I worked with huge brands I learned how to manage press requests, prioritize, build deep profile stories etc. … 12 min read Published in Authority Magazine ·23 hours ago An Interview With Kristen Shea —  PERSISTENCE — There can be a lot of challenges in this space, whether it’s selling clients on new ideas, getting them to move on projects, doggedly pursuing media coverage of a story, or addressing reputational issues. … 10 min read Published in Authority Magazine ·23 hours ago An Interview With Kristen Shea —  Be authentic, genial, respectful, and most importantly, responsive in your everyday interactions. Have you seen the show Flack? Ever think of pursuing a real-life career in PR? What does it take to succeed in PR? What are the different forms of Public Relations? Do you have to have a college… 16 min read Published in Authority Magazine ·23 hours ago An Interview With Kristen Shea —  Capitalize on your strengths. As a follow-up to my previous tip, you will hopefully choose a career that highlights your strengths. The job market is highly competitive and it’s important for you to set yourself apart from the competition. As a part of this series, I had the distinct pleasure… 10 min read Published in Authority Magazine ·3 days ago An Interview With Kristen Shea —  Strong written communication skills. Writing plays a critical role in public relations from crafting email pitches to editors, to drafting contributed articles on behalf of clients. … 11 min read Published in Authority Magazine ·3 days ago An Interview With Kristen Shea —  Curiosity: If you don’t want to know what happens if, or how that works, or why this is better than that, PR may not be the career for you. I am a constant learner, as are all my colleagues. … 9 min read Published in Authority Magazine ·3 days ago An Interview With Kristen Shea —  Continuous learning. Take a lesson from Albert Einstein: “The more I learn, the more I realize how much I don’t know.” At this stage in my career, this notion has never been more true. Everyday I learn from my colleagues, employees fresh out of school, clients, my accountant (!) and… 9 min read Published in Authority Magazine ·3 days ago An Interview With Kristen Shea —  You have to make time to read and research your industry/market and the key players in it. It is a must if you want to get a leg up in your PR career. Staying informed and keeping your finger on the pulse of what’s happening in your sector will help… 15 min read Published in Authority Magazine ·3 days ago An Interview With Kristen Shea —  Strong Writing/Editing/Research skills — I have certainly found my Journalism background to be a boon. Copywriting, content creation, marketing materials, writing press releases, bios, and even translating to other languages takes time and dedication. … 6 min read Published in Authority Magazine ·3 days ago An Interview With Kristen Shea —  Learn as much as you can about how the media works. This is the first number on my list because it’s integral for your career for you to know how to navigate this complex media landscape. I work with international clients so that mans that I had to learn about… 9 min read"
9,Why Some Emails Have 40% Open Rates and Others Struggle to Hit 10%,business," 108K Followers Published in Change Your Mind Change Your Life ·Pinned 5 little changes to improve your relationship with money —  One of the major things that hold people back from super financial success is really good excuses. When you have a really good excuse. An excuse every reasonable person ought to understand. Maybe being born in the wrong country, maybe abused as a kid, maybe didn’t go to the right… 5 min read Published in Rich Culture ·Pinned But there is a test before you can get in —  Do you have people you can freely discuss money and financial matters with? People who won’t be judgmental. People who won’t mock you. People who will inspire you to rise higher and go further. People who will cheer you into success. Well, I built one but there is a test… 3 min read Published in Rich Culture ·Pinned If you follow the crowd, you lose money —  I don’t like to talk about crypto, but posterity is calling me once again. I wrote a crypto book just to settle this once and for all, but apparently, I still need to keep talking about it once in a while. In this context of the rich 1% in crypto… 6 min read Published in Better Marketing ·5 hours ago 7 high-revenue secrets for people who write email copy —  One of the most profitable skills in the world right now is email copywriting. And the best part of it is that you don’t need anybody to hire you to make it rain. There are many people in the world today running a profitable one-person online business. The best part… 5 min read Published in Rich Culture ·2 days ago This is serious, not humor —  The first point here is that most people have the wrong perception of money in their minds. They assume that thinking about $1 million is having $1 million in your mind. Anybody can wish for a million dollars but very few know the value of a million dollars. This means… 6 min read Published in Publishous ·6 days ago This is how to play the game —  I have been writing on Medium since January 2018 and have been receiving payments since 2019. And yes, I was writing from West Africa and was earning on the Medium platform. Today, I see people complain about not being able to get into the Medium Partner Program because of their… 7 min read Published in Change Your Mind Change Your Life ·May 2 And how to navigate them —  Ambitious people often ignore alignment as they pride themselves on being “action-takers”. Their eyes are always on the prize of achieving something great for themselves. But in trying to take action and get past everybody to the top, they miss the ease and flow of life. They often run into… 6 min read Published in Rich Culture ·Apr 29 Let your mind be open —  Money doesn’t have to come to you from what you do for work. Working solely for money is the new slavery. Trading your time and life experience primarily for money is not the best way to live. You must enjoy what you do. You must love your work somehow. And… 5 min read Published in Rich Culture ·Apr 27 7 Lessons from Elon Musk’s purchase of Twitter —  I was happy when I saw Elon’s bid was finally accepted by Twitter. And it is not because I like the Tesla CEO. In fact, I still think his most prominent company, Tesla, is overvalued. But the fact that he took on a challenge and focused on electric cars before… 7 min read Published in Change Your Mind Change Your Life ·Apr 25 Learning to judge opportunities —  Money changes people’s minds. Have you ever witnessed it before? Maybe someone insists they won’t do something and upon hearing how much they will be paid for it, their resistance dissolves. Or maybe it was you. You were ignoring an opportunity until you saw how much it paid. All of… 5 min read"
,topic,category,content
0,Making Money a Social Public Good,money," 55 Followers 16 hours ago There have been many different monetary systems used throughout history, all of which share the same basic traits. They are centrally controlled by a just a few large entities and they foster innovation by utilizing human greed as an input into the function for production of goods. Most notably, in… 2 min read Published in LevX DAO ·4 days ago We are thrilled to officially announce our partnership with PornHub. Their team reached out to us and we simply could not refuse the offer, so thanks to them our Morty identification NFTs have been released and they look absolutely gorgeous. 2 min read Published in LevX DAO ·Apr 1 Swap INC Informative post coming soon! Follow on twitter HERE Sharkpunks 2.0 Sharkpunks are moving to ZK-sync and much more read about it HERE There are also many Sharkpunk airdrops coming up soon. 1. Airdrop of one shark for OH GEEZ roles in discord 2. Airdrop of one shark for… 3 min read Published in LevX DAO ·Mar 23 $LEVX Airdrop Finally, our benevolent dictator has blessed us with free internet money. If you have been active on either twitter or discord the last six months you likely have some tokens which can be streamed linearly over the next 6 months and claimed at your leisure. Make sure you… 3 min read Jan 3 Let’s talk about social tokens. What is the definition of a social token exactly? In the most basic form, a social token is something which is tied to a community and derives its value from the community itself. Thus, a social token is the tangible value of a groups live… 7 min read Published in Maidverse ·Nov 24, 2021 Since the electrifying launch of Maidcoin in August, where the team raised $1,683,000 in 20 minutes, things have been relatively quiet. This apparent inactivity is not because the project has been abandoned, in fact it is quite the contrary, as the team has been hard at work transforming “Maidcoin” into… 4 min read Published in LevX DAO ·Nov 17, 2021 The LEVX ecosystem has grown dramatically over the past month as the community has multiplied by more than 10 times its previous numbers. Currently LEVX DAO is continuing its path of parabolic growth by creating multiple valuable projects and strategic partnerships. The following is a brief summary of the projects… 5 min read Published in InsiderFinance Wire ·Oct 24, 2021 Introduction Since January 2020 the total value locked (TVL) in decentralized finance (DeFi) has grown from $9.8B (USD) to $108B (USD). This is an increase of 1,102% in a year and a half. As you can see from figure 1 below, this growth has been parabolic. However, to put it in… 7 min read Published in LevX DAO ·Oct 20, 2021 Since its inception in August, MaidCoin’s success has been contingent on the launch of the Shoyu NFT platform. LevX and TheGreatHB, both of whom are developers for Shoyu, have been advising the MaidCoin project and helping with contract development. With the imminent launch of Shoyu, the two teams have decided… 4 min read Published in LevX DAO ·Oct 18, 2021 The LevX DAŌh..Geez (LEVX) token will be something brand new in the crypto space. $LEVX holders will receive passive income in $ETH subsidized by a percentage of its creator’s Shoyu salary and the revenue generated by his other platforms. The developer in question regarding the $LEVX token is in fact… 3 min read"
1,My 100X crypto strategy,money," 400 Followers 19 hours ago Most people in crypto want to find the next 100X crypto gem. I used to do small-cap gem hunting. I followed new crypto launches and tried to snipe them early. That was very stressful. Need to spend a lot of time online monitoring news and new token launches. … 1 min read May 2 There are many ways to grow a crypto portfolio. Some are riskier and some require more time. Today I share my favorite way to grow a crypto portfolio fast and start to make passive income. The best part is you can do this all without risking any of your own… 2 min read Apr 30 I noticed an interesting pattern in my crypto investing. First I share how I decided to buy my worst performing crypto projects. They have been projects that there is already a lot of hype, for example, many Medium posts or YouTube videos. One example of that is Drip. When many… 1 min read Apr 29 Many people dream about creating passive income streams with crypto. But have you stopped to think about what kind of income would be ideal for you and your lifestyle? I tried many things like day trading and small-cap gem hunting. They could be very profitable but they are not the… 1 min read Apr 28 If you have been in Defi for some time then you know Elephant Money and what happened to them. Developers of Spear Finance found the bug in Elephant Money code and warned them about what could happen. Spear Finance is a fork of Elephant Money and they fixed what went… 1 min read If you have been in Defi for some time then you know Elephant Money and what happened to them. Developers of Spear Finance found the bug in Elephant Money code and warned them about what could happen. Spear Finance is a fork of Elephant Money and they fixed what went… 1 1 1 Apr 28 Baked Beans has been very profitable for me but I feel now it has come to the end of the road. I’ve been tracking the contract balance and it’s been decreasing for several days now. (Like all the Baked Beans fork contracts also). So that means more money is going… 1 min read Apr 26 In this post, I’m going to explain how to invest in crypto if you still have 9–5 job. With the right strategy, you can build financial freedom with crypto so you could leave your 9–5 if you want. It’s pretty simple but many people fail to follow it. Here are… 2 min read Apr 23 Now that I think about it I’ve actually made many many mistakes. But today I focus on one that I’ve repeated many times. Selling too early. There are a few different scenarios. One is if you buy the hype (FOMO) near the top and then whales start to take profits and sell. Then… 2 min read Apr 21 I’ve been in crypto for a few years and I’ve tried many things like trading, token sniping, yield farming, presales, etc. I never had a big breakthrough before. I had some wins and some losses. I was very stressed because I didn’t really have a system in place. A few… 2 min read Apr 19 Is Baked Beans still good opportunity to earn 8% daily? There have been many Baked Beans forks lately. That means the project has done something right because so many forks try to ride with Baked Bean's success. Baked Beans has been running since November 2021. It’s a good sign that… 1 min read"
2,"시간, 돈, 자유 그리고 블록체인",money," 90 Followers 3 hours ago 인간에게 가장 중요한 자원은 무엇일까? 저마다의 생각이 있겠지만 나는 “시간”이라고 생각한다. “시간이 금이다"" 같은 뻔한 얘기를 하려는 것이 아니다. 우리는 어떤 자원의 경제적 가치가 희소성으로 인해 생겨난다고 배웠다. 공급이 제한된 상황에서 그 자원을 가지려는 수요가 이를 넘어서면 경쟁이 발생하고 가격으로 표 … 5 min read Published in Turnpike ·Sep 7, 2021 Rewrite the sta… no, smart contracts! Blanc is a toolchain for wasm-based Blockchain smart contracts such as EOSIO and CosmWasm. It is forked from eosio.cdt provided officially by block.one, but its internal behaviors are changed a lot. Blanc takes RERO (Release Early, Release Often) strategy to achieve adoption of state-of-the-art… 3 min read Published in Turnpike ·Aug 3, 2021 GitHub - turnpike/vert: Blockchain VM-emulation runtime
Blockchain VM-emulation runtime. Contribute to turnpike/vert development by creating an account on GitHub.github.com Since Ethereum, modern blockchains that support smart contracts include virtual machine to perform deterministic computation for the state change. Unlike Ethereum which developed its virtual machine, a.k.a. EVM, other blockchains like EOSIO, Cosmos (zones), or Polkadot (parachains) adopted the standard technology, WebAssembly (WASM). WebAssembly was developed to run code at… 2 min read Mar 6, 2021 EOSIO is a set of blockchain software which consists of nodeos (node client), cleos (command-line interface) and keosd (keystore daemon) for EOSIO-variant mainnets. There are additional tools in the latest version, but three executables mentioned here are the main components of EOSIO. The official guide of EOSIO introduces the manual… 2 min read Jan 12, 2021 turnpike/blanc
Welcome to Blanc! Blanc is the toolchain for WebAssembly-based blockchain contracts, and the name of ""BLANC"" comes from…github.com Some of you who read my articles might know I have released the customized version of eosio.cdt, which is the comprehensive SDK for building the WebAssembly (WASM) smart contracts working on EOSIO platforms and officially provided by block.one. I called it eoscc, but now it's Blanc. 3 min read Oct 7, 2019 https://github.com/turnpike/eoscc/releases/tag/v1.6.3 EOSIO 컴파일러 컬렉션, EOSCC v1.6.3 을 배포합니다. EOSCC는 EOSIO.CDT (EOSIO 컨트랙트 개발 툴킷)의 대체 프로그램으로 버그 픽스와 실험적인 기능이 적용된 컨트랙트 컴파일러 및 표준 라이 … 4 min read Oct 7, 2019 https://github.com/turnpike/eoscc/releases/tag/v1.6.3 I want to introduce EOSCC v1.6.3 (FKA sio4.cdt), the EOSIO Compiler Collection. EOSCC is an alternative to EOSIO.CDT (Contract Development Toolkit) including contract compiler and standard libraries with hotfixes and experimental features. EOSIO.CDT provides more tools to help development, but the current build of EOSCC excludes them except for… 2 min read Aug 26, 2019 SIO4.CDT가 EOSCC로 변경되었습니다. EOSCC S̶I̶O̶4̶.̶C̶D̶T̶ 프리뷰 버전을 공개합니다. EOSCC는 EOSIO와 호환되는 스마트 컨트랙트 개발 도구로 컴파일러와 표준 라이브러리를 포함합니다. EOSIO.CDT를 기반으로 작성하였으며 자체 버그픽스와 업그레이드 사항이 반영되어 있습니다. https://gi … 4 min read Aug 26, 2019 Now SIO4.CDT is renamed to EOSCC. I’m pleased to announce the release of the preview version of EOSCC S̶I̶O̶4̶.̶C̶D̶T̶, which is EOSIO-compatible contract development toolkit. This is heavily based on EOSIO.CDT, the original version, but contains some fixes and improvements. https://github.com/turnpike/eoscc/releases/tag/v1.6.3-pre1 [[deprecated]]
SIO4.CDT is a part of 3OSiO project, a community-maintained… 3 min read Published in GameXCoin ·Mar 14, 2019 EOS 스마트 컨트랙트를 컴파일 하면 두 개의 파일이 생성된다. 하나는 WebAssembly용 바이너리인 WASM 파일이고 다른 하나는 ABI 파일이다. ABI는 Application Binary Interface 의 약자로, 컨트랙트 실행시 바이너리 형태로 교환하는 데이터의 직렬화/역직렬화(serializat … 12 min read"
3,"Biggest Depression Ever is Coming, According Robert Kiyosaki",money," 1.7K Followers 2 hours ago Elon Musk ignites the internet with an ominous post about dying “under mysterious circumstances.” —  Tesla CEO Elon Musk sparked a social media controversy when he said that he may die “under mysterious circumstances.” ‘ Musk’s mother, Maye Musk, answered, “That’s not funny,” to which her son responded, “Sorry! “ Thus, Elon Musk is implicated in delivering military communication technology to Nazi troops in Ukraine… 3 min read 5 hours ago Bitcoin falls below $34,000, reaching its lowest level since January, after a stock market sell-off —  Bitcoin falls below $34,000, reaching its lowest level since January, after a stock market sell-off. Bitcoin is a volatile asset that may swing more than 10% higher or down in a single day. Bitcoin has continued to fall after a larger stock sell-off in the United States last week pushed… 4 min read 5 hours ago In May’s must-see skywatching event, behold the flaming Blood Moon rise in a complete lunar eclipse —  Unlike a solar eclipse, which requires specific viewing measures to avoid eye injury, a lunar eclipse is completely safe to see. The show is already underway at moonrise A NASA visibility chart for the complete lunar eclipse on May 15, 2022. The moon, on the other hand, will set in… 3 min read Published in DataDrivenInvestor ·23 hours ago A severe case of COVID is comparable to 20 years of aging, according to a recent research —  According to a team of experts from the University of Cambridge and Imperial College London, cognitive damage caused by severe COVID-19 is comparable to that experienced between the ages of 50 and 70 and is equal to losing 10 IQ points. The results come from the National Institute for Health… 3 min read Published in DataDrivenInvestor ·1 day ago Rich Dad Poor Dad’s Robert Kiyosaki has warned that hyperinflation and depression are on the way —  Robert Kiyosaki claims that rapid inflation would ‘take out half of the US population’ — what he means and how you may defend yourself With prices continuing to rise, the Fed is no longer referring to inflation as ‘transitory.’ This might give the Fed additional motivation to keep rising interest… 3 min read 2 days ago Here’s How ‘Doctor Strange 2’ Ends and What It Means for Scarlet Witch —  Wanda Maximoff shines brightly as the film’s deadly enemy in Doctor Strange in the Multiverse of Madness. As a consequence, Stephen Strange’s initial encounter with Wanda Maximoff seems to be a chore that writer Michael Waldron wanted to get out of the way. Wanda Maximoff is presented as a… 2 min read Published in DataDrivenInvestor ·2 days ago According to entrepreneur Eric Schiffer, Elon Musk will enhance Twitter by permitting more free expression without disrupting society —  Mr. Musk, the world’s wealthiest person, has just delivered a presentation deck to investors describing his lofty — some would say fantastic — aspirations for Twitter and its financial objectives. Here’s a sneak peek at what Mr. Musk envisions for the social media site in the coming years. By 2028… 3 min read Published in DataDrivenInvestor ·2 days ago Wall Street falls once again as robust employment growth increases rate rise concerns —  The Dow Jones Industrial Average falls 200 points as equities continue their losses following Thursday’s sell-off. Stocks fell again on Friday morning, extending their downward trend after the Dow Jones Industrial Average had its worst day since 2020. The Dow Jones Industrial Average fell 260 points or 0.8 percent. The… 3 min read Published in Geek Culture ·3 days ago A $50 million cocaine haul was discovered in coffee at the Nespresso factory —  More than 500 kilograms (1,102 lb) of cocaine worth more than 50 million Swiss francs ($50.65 million) was discovered in a container of coffee bean bags for Nestle’s (NESN.S) Nespresso facility in Romont, western Switzerland, cantonal police said on Thursday. Nespresso contacted police on Monday night that personnel discovered an… 2 min read Published in DataDrivenInvestor ·3 days ago According to experts, there is a reason why aliens haven’t visited Earth yet —  A new “burnout” explanation explains why aliens avoid Earth According to the idea, there is a tension between the apparent lack of aliens and the likelihood that they exist. Wong and Bartlett are the photographers. Aliens civilizations on the verge of extinction may be the easiest to spot. Their idea is based only on… 3 min read"
4,10 Skills That’ll Make You Money (In 2022),money," 10.6K Followers Pinned How To Learn Faster By Teaching Others? 15 Best Self Help Books For Women How Fake Problems Keep You From Growing? Join Medium - Entrepreneuria
To unlock millions of daily exclusive content from us & other writers. No ads | Support quality writing | Access on any devicemedium.com 1 min read medium.com 1 1 day ago You have to understand that in 2022, there’s absolutely no skill that cannot be monetized under the right circumstances and this will only be truer in the future. —  These are the skills that get the ball rolling, they help you get your first foot in the door. If you have at least four of them, your chances of success will vastly increase. In this article, we’ll talk about skills that every rich person got early. We’ll also mention… 8 min read 2 days ago When you really think about it, we make hundreds of decisions every day, maybe even thousands. We’re practically making decisions every second, even choosing not to make one as a decision in itself. Now, that’s a brain twister… Nkem Mpamah, CEO of Cognition Global Concepts wrote a book called “The… 9 min read 3 days ago Have you ever wondered why countries wallow in debt when they can just print more money? The answer is simple — “Inflation”, but how does it happen? Inflation occurs when there’s more money in circulation than products and commodities in the market. The prices of these items rise and consumers… 7 min read 3 days ago Hey readers! Today’s topic is a bit different, it’s an opinion piece aside from the information given. We here at Entrepreneuria would love to know your opinions on all the questions we’ll pose and discuss in this article. So at any point, feel free to stop reading and type the… 7 min read 4 days ago You know that feeling you get when you finish a book, that sense of accomplishment and recognition that you added value to your life and gained a new perspective. It’s great isn’t it? But when it comes to the daily grind, it’s not always easy to finish a book quickly… 8 min read 5 days ago Before we get into the article — “How do you know if someone is smarter than you?”. On what basis do you judge the smarts of a person? 7 min read"
