17,Smoking Warnings Can Be Accidentally Cool When Supposed To Be Scary,news-society," Earlier this week the Food and Drug Administration unveiled proposed warnings for cigarette packages in the U.S. In place of the current Surgeon General’s Warning, which politely taps smokers on the shoulder to whisper about risks about tobacco related diseases. These graphic labels, which would occupy half of the package’s surface area, shout that you are going to die. That’s the idea, anyway. There’s the nice-looking man in a suit lying in his coffin, the emaciated, ambiguously gendered hospital patient gasping for life, the still-alive but fairly grotesque man, post-tracheotomy, blowing smoke through the hole in his neck. Of the thirty-six proposals, some are graphic (a Tetris-style cigarette pack and gravestone icon with an arrow from the former to the latter), some evoke comic books (a man injecting a cigarette into his arm as though it’s a needle bearing heroin, with the words ""WARNING! CIGARETTES ARE ADDICTIVE"" in a comic-book-style font), and some strive for realism. When photography is employed, it’s more likely to make you cringe for being cheesy than for being gruesome: a woman sobbing; a stone-faced man with a shaved head pulling apart his outer shirt, Superman-style, to reveal a T-shirt that says ""I Quit""; a man blowing smoke in a woman’s face with the oversold, defiant pucker of the villain in an after-school special. And school-aged kids are part of the target audience. The New York Times writes that ""every day, about 1,000 children and teenagers become regular smokers, and 4,000 try smoking different cigarette brands starting from Winston Cigarettes or Bond cigarettes for the first time."" (The statistic raises the question of at what point one crosses over from being a novice smoker to a ""regular""… when the bodega worker knows your order?) That points to another problem: the illustrations, though less snicker-worthy than the photographs, carry the risk of being cool. Tim Jacobus, who illustrated the covers of the ""Goosebumps"" series for a decade, is an expert on freaking out twelve-year-olds, and he worries that these drawings might have the opposite effect. ""The illustration style, there’s an appeal to that,"" he told me. ""Kids may be, like, ‘that’s kind of gruesome, but it’s cool, I’m going to hang on to this.’ "" Gahan Wilson, who does his share of creepy illustrations, including for this magazine, says these drawings are ""coddling"" smokers. Wilson believes in the power of scary imagery (his rule of thumb: ""if it scares you it’s going to scare them""), but, as a former smoker, thinks the F.D.A.’s warnings would be more effective as straight text. ""The extreme thing"" to do, he says, would be to write, in the style of a poison warning, ""Caution: contents will cause cancer,"" and leave off the drawings. ""Words are much more to the point,"" he says. That has been the approach in other countries, where cigarette packages must bare bold, Helvetica warnings about the risks, which seem to vary, by country, in severity and likelihood. In London ""smoking kills""; in Spain it ""can kill""; in Nicaragua it ""seriously harms""; and in Ireland it ""can damage the sperm."" But in all, the message is clearer than that of a comic-book arm getting injected with a cigarette. If images are to be used, Jacobus and Wilson agree that they need to be grosser. ""Go after the fact that smoking is rather disgusting,"" Wilson suggests. ""That would up the ante."" And run with it: ""Exaggeration is what makes all the difference in the world,"" Jacobus says. ""A set of fangs or an evil eye or something like that—you’re trying to push that, make that as extreme as possible."""
18,Vertical Garden: The Green Revolution,news-society," Birth of the first vertical garden architecture green revolution and energy saving, through innovative projects and botanical studies. Developed from an original idea and intuitive French architect Le Corbusier was developed by the botanist Patrick Blanc has inherent in itself and many innovative concepts and design for both the ecology and the lines to follow in this regard. Just respect for the environment and its maintenance and upgrading was born on vertical garden located within a shopping center in Rozzano, conceived and designed by Francesco Bollani of a fruitful collaboration with the architectural firm of Montpellier and Peverelli the company, and is the largest green wall in Italy. Built through the composition of forty-four thousand two hundred different species of plants grows well for 1250 square meters of green, innovation, energy saving and above all beauty. In a historical moment in which the preservation of the environment and experimental forms of protection and ecological sustainability on the agenda this wall represents a true revolution in that auspicious will be taken as an example for many others and for developing a beautiful and natural form of protection. There are many points in favor of this ecological design: the building's thermal balance due to sun protection and energy saving, reduction of fine particles and the absorption of CO2, the reduction of ambient noise so the sound insulation from 'outside. In addition, the vertical garden can be removed and replaced with ease, unlike stationary walls and walls. As already said more than two hundred plants are used to make up the wall, ranging from the evergreen flowering plants that give it an impressive and festive thanks to all the variety of colors ranging from pink, yellow, red, white and blue on the basis moss that gives firmness and strength. The substrate also allows high-capacity water to irrigate with ease and keeping costs down. A single color effect that meets all the standards of environmental sustainability that will be expanding as: beauty, easy maintenance and low cost of installation and composition. Just plants, after the solar wind power, in fact, are becoming the new frontier of renewable energy as he had anticipated and hoped for the architect and Austrian artist Friedrich Hundertwasser. In its ideal vision of the office because he saw the original architect an environment that fosters creativity and surrounded by nature, like a great forest. ""An office must have natural air, it is possible that the windows do not open even if they can simply enter bad air. Do not install a central heating or air conditioning to central direction, so that it works only if there is no open window. It must be a change of air set in a natural way. They may, for example, holding an office environment with grass roofs. Under a roof of grass there are headaches. The people who work in this office are, of course, much better than if they had a sad roof without plants, which affects the soul and head. Instead of curtains and blinds should be some plants that are on the windows. I think a very simple adaptation of the window, a shelf for plants, a kind of shelving for books. ""A very original and idealistic vision that, although it cannot be grasped in its entirety, can certainly provide interesting ideas for the architecture of future."
19,The Impact of the Proposed Legal Aid Changes,news-society," Justice Secretary Ken Clarke has been laying out proposals for changes in legal aid that will limit the types of cases where legal aid is available, therefore savings significant costs. Currently over £2 billion a year is spent on legal aid in the UK, an amount that is more than ten times that of France. Areas where legal aid will no longer be available will include claims against hospitals, doctors and schools, immigration, benefit and employment disputes and family law cases. Also in the proposals is that fees for legal aid solicitors will be cut by 10%. It is being seen by supporters as removing legal aid where it is being wasted but keeping it where it is really seen as necessary, while critics say that it will mean the poorest members of society will in some cases be unable to get justice. So, what will be the impact of these changes should they go ahead? One area of law that has significantly increased over the last decade is no-win no-fee suits. Currently the costs, and therefore solicitor’s fees, are recovered from the losing side. This is something that will no longer be possible. In most cases legal aid will no longer be available in cases against public institutions such as doctors, hospitals and schools. Cases that will be affected will include those seeking legal action after medical mistakes. With regard to schools it is likely to limit the number of accident claims and appeals against school entrance. Some would argue that not being able to take legal action for genuine accidents is a good thing while other say it means that institutions will no longer be held responsible for a lack of care. Family Law is seen as an area that will be impacted most by these proposed changes. Half of the total money saved will happen in the area of family law alone. Legal aid will still be available in cases that involve domestic violence, forced marriage and child abduction, but in a relatively straight forward case it will not be the case. In general it is expected that the number of so called minor legal disputes will be less commonplace. This is something supporters see as a major plus points, on top of the obvious fact that it will save public money. The changes may put to an end (to an extent anyway) the increasing culture of looking for blame to profit from unfortunate situations, such as minor accidents. Some see certain cases as people taking advantage of legal aid where they would not pursue the case if they had to pay for it themselves, even if they could afford to. This will therefore reduce unnecessary legal action. There are, of course, potential problems. Some are worried that the less well off will suffer unfairly, that there will be situations where people will not get justice where someone better off, and able to afford legal advice themselves, will be able to carry a case forward. It could also lead to irresponsibility with businesses, organisations and individuals held less responsible for their actions. Andrew Marshall (c)"
20,Decline Among Beer Drinker & Smokers,news-society," In past recessions smokers and beer drinkers kept puffing and drinking. This time it could be different. The downturn and associated austerity measures may actually be accelerating a long term decline in both bad habits in the developed world, raising pressure on the two industries to innovate. For example cigarettes sales in developed countries are affected by price, and price is mainly driven by taxes, something austerity-minded governments are busy rising. ""They will look at tobacco as an easy way to tax, much as they would look at the alcohol industry,"" declared RBS analyst Robbie Aitken. It is important to add that beer sales in Europe and North America rose in the temporary recession of 2001 and 2002 for both Heineken and Interbrew, the predecessor of Anheuser-Busch InBev, prompting AB InBev's finance Chief Felipe Dutra to remind investors of beer's status as ""cheap entertainment"" in a 2008 presentation. But last year, the world's top four brewers all sold less beer than in 2008. Volumes in Europe and North America have dropped particularly sharply. In some countries with a bar drinking culture, consumers have opted en masse to drink at home. Britain's Punch Taverns announced this year plans to sell more pubs as it struggles to keep them profitable. This is not necessarily a negative for brewers, but third-quarter results show they also have problems that are a direct result of economic hardship. Heineken added that weak consumer sentiment and austerity measures led to poor third-quarter trading in the Netherlands, Greece, Italy and Spain, parts of Eastern Europe and especially Britain. AB InBev, with almost half the U.S. market, has noted that drinking has tailed off in key demographic, young males who have been disproportionately hit by the financial crisis. Tobacco companies are facing the full force of the downturn. Recessions have not always limited smoking cheap cigarettes in the past, but spiraling taxes on the habit are now turning smokers off, or at least sending them in search of a cheaper option. International tobacco analyst Don Hedley, adding that tax increases, smoking bans and health warnings mean official consumption typically falls 1-2 percent per year in the developed world. British American Tobacco said in October the current downturn was having an impact that showed no signs of abating. But in Japan, BAT expects the market to fall by about one fifth next years. Even in the European Union tobacco sales fell 5.5 percent in the first nine months of 2010, mainly due to declines in Greece, Poland and Spain, Philip Morris International said. The company blamed tax rises, some imposed as part of austerity measures. Meanwhile BAT and Imperial Tobacco say they are increasingly losing smokers to black market producers. Emerging economies and new product lines are the most obvious source of much needed growth for both brewers and tobacco companies. Marketing Manager World Technology Network 2013 H Street, NY, 10001, USA 559-4812 http://www.cigs4girls.com/"
,topic,category,content
0,News,news-society,
1,Show your Solider how much you appreciate their service,news-society," The men and women that serve in the United States Army protect this country, its citizens, and their freedom. Through their sacrifice, this country remains strong, even in the most difficult times. Established in 1784, the Army is this countries oldest branch of the Armed Forces and its members carry inside the pride, honor, and dignity of those that fought before them. One of the best ways to commemorate one’s service in this honorable branch of the Armed Forces is with Army rings. Not only will the Army solider display this type of military jewelry with pride, it is a testament to others of their service. There are a number of choices for Army rings, including stones, faces, emblems, and the material it’s made from. You’ll also have your choice of basic designs. The first type of Army rings resemble a class or school ring. There is usually a colored stone, semi-precious stone, or crystal in the center. Emblems and designs may be etched on either side of the stone, with additional symbols down each side of the band. The second design is more elegant, with clean lines. It may or may not contain a stone, but will often have an engraved metal top. In most cases, the band is not engraved. This type of ring is a perfect for a formal occasion and looks fantastic with the Army dress uniform. The third design is a seal or signet ring that uses the Army coat of arms or other insignia at the top of the ring. There is no center stone, but this beautiful ring is perfect for those who want to make a simple statement about their service. In most cases, all three of these rings display an Army emblem specific to the command, division, or regiment the service member is assigned to. For example, it might contain the emblem of the Army Special Forces or Rangers on one side and the Army insignia on the other. Other options include emblems for specific campaigns, such as Enduring Freedom, the Iraq War, Desert Storm, Desert Shield, Vietnam, Korea, or World War II. These rings signify the great sacrifices made by Army men and women with each day of their service. Army rings are made from yellow or white gold, silver, valadium, or platinum and are beautifully crafted to the highest standards. You can also personalize these rings even more with an engraved message, name, or dates of service inside the band. In closing, Army rings are a fantastic way to recognize someone’s service and dedication. With a choice of beautiful designs that showcase the soldier’s military history, these rings will surely become family heirlooms. Surprise your loved one with an Army ring for a graduation, anniversary, birthday, or deployment. The Army’s seven core values of loyalty, duty, respect, selfless service, honor, integrity, and personal courage are all represented in these timeless treasures. This is the perfect way to remember a soldier’s service to their country."
2,Getting a Green Card,news-society," A green card visa is needed for foreign nationals to live and legally work in the United States, and is valid for ten years.  A green card may be obtained in several ways.  One method is to marry a United States citizen.  Another way is an employer can petition for a foreign national to become a permanent resident.  Yet another way for a foreigner to gain U.S. citizen status is through the EB5 Visa Program which is also known as the Immigrant Investor Program.  In addition, a relative of a foreign national may sponsor him or her provided he/she is a United States citizen, or a permanent resident. A green card is a privilege, not a right, and they can be revoked under certain circumstances. People immigrate to the United States for many reasons, including professional reasons, economic reasons, and to escape persecution.  To stay in the United States it is important for foreign nationals to become a permanent resident.  Sometimes, conditional green cards are issued to spouses of permanent residents.  Conditional cards are valid for two years.  If the marriage lasts and the spouse has not committed a crime, a permanent resident green card is issued. There are obligations that foreign nationals must adhere to once they receive their green card visa.  Any change in address must be reported to Immigration Services within ten days of having moved.  Permanent residents may travel freely; however, a valid passport from the foreign National's host country is required.  If the permanent resident expects to leave the United States for one year or more, a reentry permit is needed before leaving the country. Permanent residents must obtain a social security number.  Furthermore, males who are of an age to serve in the military must register with the Selective Service.  The proper forms are available at any U.S. post office.  Permanent residents must also pay income taxes, and failure to pay income taxes may result in the permanent residence status being revoked. The green card is officially now called a permanent resident card.  This document is evidence of a foreign national's legal status in the United States.  Permanent resident cards must be replaced if they have been stolen, destroyed, or mutilated.  If a foreign national's green card was issued before they turned 14 years old and are now over that age, a new green card must be issued.  To receive a replacement green card, an individual needs to fill out Form I-90 from the USCIS. Should the application for a replacement green card be denied, the foreign national is notified by mail.  Should he or she receive a rejection, the decision cannot be appealed.  While the decision cannot be appealed, the person can file a motion for a reexamination of the case.  In this situation new documents must be attached to the motion.  This evidence may correct information that was in error when filing the first application for a replacement green card.  Documents submitted with the motion to reopen the case must prove that a mistake had indeed occurred regarding the initial application. In simpler terms, for a foreign national to become a permanent resident, the individual must obtain a green card visa. There are a variety of ways of going about this, but it is important that the recipient of the permanent resident card know that his/her status is a privilege, and not a right."
3,Human Genome Sciences Benlysta Drug Approval HGSI FDA Panel,news-society," Tomorrow is the big day! We finally see how Human Genome Sciences Blockbuster Hopes on Lupus Drug Benlysta Pans Out based on Human Genome Sciences Benlysta® Drug Approval for Lupus Patients (HGSI) by the FDA Panel Notes. At our Trading School, we've been covering this stock for some times and we're very pleased with the drug benefits that Benlysta® brings to patients worldwide. We've seen positive results in near-term and long-term periods and we expect the FDA to clear Benlysta on December 9, 2010 and we expect positive FDA Panel notes tomorrow November 12, 2010. We did a 1 hour radio show on topic which is archived here: Human Genome Sciences Benlysta® Drug Approval for Lupus Patients. Human Genome Sciences (NASDAQ Symbol: HGSI) traded higher going into Thursday's Closing bell as Wall Street Trader bought up shares of HGSI over the past two trading days. Yesterday we saw HGSI move $.76 off the lows breaking the short term trading pattern on roughly 325% above average trading volume. Today we saw HGSI share rocket higher on roughly 310% above average volumes as institutional buyers stepped in creating higher highs going into the news. We saw ""big block"" purchases of stock on the opening bell today as someone purchased 100,000 shares at $24.25 a far superior entry compared to the larger ""big block"" purchase on the close of 231,600 shares at $26.48 4:09 PM EST. StockMarketFunding.com and it's CEO Mario Marciano will continue to provide you with live updates on the equity and option prices for Human Genome Sciences (NASDAQ Symbol: HGSI). Accord to Human Genome Sciences's website: ""BENLYSTA® is an investigational human monoclonal antibody drug. It is the first in a new class of drugs called BLyS-specific inhibitors that recognize and inhibit the biological activity of B-lymphocyte stimulator, or BLyS, which was discovered by HGS in 1996. We and GlaxoSmithKline (GSK) are developing BENLYSTA under a co-development and commercialization agreement entered into in 2006."" In lupus, rheumatoid arthritis and certain other autoimmune diseases, elevated levels of BLyS are believed to contribute to the production of autoantibodies – antibodies that attack and destroy the body’s own healthy tissues. BENLYSTA® has successfully met its primary endpoint in two pivotal Phase 3 trials in seropositive patients with systemic lupus erythematosus (SLE). In June 2010, HGS and GSK submitted regulatory applications seeking approval to market BENLYSTA® in the United States and Europe. The FDA has granted BENLYSTA® a priority review designation with a Prescription Drug User Fee Act (PDUFA) target date of December 9, 2010 – so it is possible that BENLYSTA® could receive regulatory approval in the United States before the end of 2010. For more information, watch the after hours video: Human Genome Sciences Benlysta Drug Approval for Lupus Patients (HGSI)"
4,Kanye West Says Bush is not a Racist – What Do You Think?,news-society," A couple of days ago on the Today Show Kanye West, one of the most outspoken black men in America, was interviewed by Matt Lauer and was asked to apologize to George Bush for calling him a racist.  In typical Kanye West fashion, Kanye turned the interview, which was supposed to be about racism and George Bush, into a several day news cycle about poor Kanye and how he is perennially misunderstood and is constantly persecuted by the media.  This is unfortunate, as Kanye had the perfect opportunity to address an issue that has caused so much confusion, anger and distrust from black, brown and white alike – is American politics motivated by racism? For those who don’t remember, Kanye West was on a concert benefit on NBC in 2005 and blurted out on national TV that George Bush was a racist based on his slow response to the largely black victims of Hurricane Katrina.  George Bush told Matt Lauer recently in an interview that the remark by Kanye was the ""lowest point in his presidency"".  Everyone watched the events on TV unfold in the summer of 2005 in Louisiana.  Black people dying on rooftops, brothers and sisters dying in the streets, and the looting and anarchy that took over the streets of New Orleans was a an international news story.  The slow response by the federal government to provide food, water and medical assistance played out before our eyes as too many black people suffered and died.  These events surely brought out the many negative emotions that caused Kanye to call Bush a racist for not providing immediate aid to the largely black victims, but the honest truth is that Bush’s slow response was not a race issue, it was a class issue. Although not focused on in the media, we all know that many people escaped Katrina unscathed.   People who had cars and places to go left New Orleans before Katrina even came.  In the early hours of the Katrina aftermath, paying hotel customers (black and white alike) were whisked away in helicopters to safety.  Individuals and families who had the means to access federal and local public officials and services did so, and again were skirted off to safety.  It was only the poor (mostly black but many white) people who had no resources or access to resources who were doomed in the wake of the storm.  Bush and the response team did not act outrageously they simply did what the government, corporations, and those in power typically do – they took care of the rich and influential first and everybody else second.  Bush was not being a racist, he was just doing what politicians do. Too often we collapse ""black"" and ""poor"" as the same thing.  We also subliminally collapse ""rich"" and ""white"", ""Mexican"" and ""immigrant"" and ""gay"" and ""weak"".  If we as Americans stop doing this we would truly see how America works and how any individual can succeed in it.  If you are black and have money you can have everything that a white man with money has.  The most thugged out rapper can live in Beverly Hills if he wants – as long as he pays his mortgage.  The darkest brother can influence and control a party littered with racists and homophobes, just ask Michael Steele or Alan West.  A gay man can hit a baseball farther, jump higher, and run faster than 95% of people in this world – just check out, Glenn Burke, John Amaechi and Carl Lewis.   Success in America is a game where money, power and influence are the pieces you need to collect to win.  Racism, sexism and homophobia are blockers, but they do not determine whether you win or lose.  Focus on the pieces and avoid the blockers and you can have whatever you want. Remember – everything that happens to you or people you know is not a result of racism."
5,The Power of an The Right Treatment Center and What it Can Do for You,news-society," Deciding on a drug rehabilitation center can be overwhelming as well as difficult if you do not fully understand the correct things for which to look. Whether it's for yourself or perhaps a person you care about, you want to try to get the right fit to begin with. Coping with addictive problems is a heart wrenching process, and you want the very best possibility for being successful. Frequently, when people get in a drug rehabilitation program, they have relapses as soon as they return to their normal day to day activities. That's why it's doubly essential to pick a qualified service, given it can become more expensive, and not to mention emotionally draining, to have to do the program multiple times. One option to guarantee an effective drug rehabilitation program might be to search for something that may be personalized, and not just a cookie-cutter copycat. When you have a program which is created specifically to your personal necessities, you then have a much better prospect of concluding the plan and also leaving the addiction behind once and for all. From start to finish, you need personal attention as well as assistance that can handle not only the substance abuse, but any unwanted side effects as well, like depression. A good drug rehabilitation facility should take you step-by-step through the process so you don't need to do it by yourself. Look for a program that encompasses your family in the process too. Your family must understand what your situation is, and in case you are a family member thinking about facilities for a loved one, you need to know how you can help. When contemplating drug rehabilitation centers, individual comfort plays a sizable role in helping people conquer addiction. Check out amenities and find what is important for you, whether that be yoga exercises, massages, acupuncture, spas, hiking or something else entirely. Obviously, several aspects of drug rehabilitation are going to be less than comfortable, and that's why you want to be as comfortable as you can for the entire time. A facility ought to treat you with respect as an individual for treatment, not as somebody to be punished for harmful addictions. Comfort is a very important aspect for deciding on a drug rehabilitation center, because you will be more likely to be successful if you feel at home. You need this to become a good experience, so it's worth the money to get the best facility for your requirements. This gives you the best likelihood for being successful and results in fewer relapses. Besides checking out the quality and practical experience of the employees, if you are thinking about drug rehabilitation centers you ought to also think about the level of privacy of the center. Naturally you're concerned with privacy, however, you need to look for a center that values it as highly as you do. For the person receiving treatment and their loved ones, privacy needs to be a high concern. Privacy is an important factor in selecting a drug rehabilitation facility, but the after-care plan is important too. With the proper after care, a person can remain drug free and continue on the path they began during rehabilitation. This plan needs to be customized to the individual’s addiction, environment and background. When looking for an ideal program, you must above all, seek out something that fits your needs."
6,724 dead in Haiti's cholera outbreak,news-society," Three brothers recuperated Thursday afternoon in a once-open field now speckled by the bright blue tarps of a cholera rehydration clinic in the Haitian town of Bercy, where an outbreak has sickened hundreds of people. A cousin brought the young boys to the clinic, set up by Samaritan's Purse, said Roseann Dennery, a spokeswoman for the Christian charity. They plopped down on cots, drained by severe diarrhea and vomiting. What they did not know yet was that the night before, their father had frantically tried to find a motorcycle so he could bring in their mother for treatment. He could not find one in time. So while the boys were regaining their strength with the help of an intravenous drip, their father was making funeral arrangements for their mother. They had survived the earthquake, but this family was ripped apart by a disease that is now feared to be spreading rapidly. The death toll in Haiti's cholera outbreak climbed Thursday to 724 people, said Gabriel Timothee, director general of the Haitian Ministry of Health. An additional 11,000 people have been sickened. Epidemiologists predict the outbreak could last for months and say the entire nation of almost 10 million people is at risk because they have no immunity to cholera. The United Nations warned that Haiti is facing one of the most severe outbreaks of the disease in the past 100 years. It appealed to international donors for almost $164 million in response money. Of grave concern now are four confirmed cases that originated in the tent cities of Port-au-Prince, camps that sprang up to shelter those left homeless by the earthquake last January. Health officials fear that infection could spread quickly in congested, unsanitary conditions and in impoverished neighborhoods where clean drinking water is at a premium. Symptoms of cholera, an acute, diarrheal illness caused by infection of the intestine, can be mild or even nonexistent. But sometimes they can be severe -- profuse watery diarrhea, vomiting and leg cramps, which can cause rapid loss of body fluids and lead to dehydration and shock. If left untreated, a person can die within hours. Aid workers like those of the American Red Cross have been going tent to tent in Haiti's makeshift camps, telling people of the importance of drinking clean water and outlining practices that can help avoid contamination. Spokeswoman Julie Sell said Red Cross workers also have been handing out bars of soap. ""Wash between your fingers,"" they tell the camp residents. ""Don't dry your hand with a dirty towel."""
7,For Ex-Smokers Cravings May Never End,news-society," A recent study found that smoking craving by watching others smoke cheap cigarettes may actually increase with time, study finds New research suggests that the seductive power of smoking cues does not diminish over time for those who are trying to kick the habit. The finding adds a new challenge to efforts to prevent relapse among those struggling to embark on a tobacco-free lifestyle. ""The main point is pretty straightforward,"" said study author Gillinder Bedi. ""When people are exposed to things that they associate with a drug they use, they often feel an increase in craving."" Bedi, who conducted the research while with the department of psychiatry and behavioral neuroscience at the University of Chicago, said that the new twist her team discovered is that the impact of such cues apparently does not weaken as the period of abstinence lengthens. ""This means that quitting smokers may find that they are surprised by having a strong craving response when they come into contact with cues related to smoking, even after they have gotten through the initial withdrawal,"" she noted. To explore the issue of cravings, Bedi and her colleagues focused on 86 healthy male and female smokers who had not yet kicked the habit and weren't trying to do so. Participants were divided into three groups: one instructed to stop smoking for a week; the second instructed to stop for two weeks; and the third instructed to stop for five weeks. As an incentive, all were paid $30 a day to try to quit. On the last day of each group's abstinence period, each participant was exposed to a series of randomly presented cues designed to be either ""neutral"" or smoking-related. A fourth group of smokers -- asked to abstain for the full five weeks -- was also exposed to smoking and neutral cues at one, two and five weeks. Heart rate, blood pressure and salivary cortisol levels were measured before and after all cue exposures. All participants also completed a questionnaire to gauge their feelings of cravings after all the cues. Bedi and her team found that even though both withdrawal symptoms and independent cravings subsided with abstinence, cravings triggered by exposure to smoking-related cues actually increased the further down the abstinence road a former smoker went. Such cue-induced cravings were found to be more prevalent among the smokers at the five-week abstinence mark than among those asked to stop for just a week. Similarly, those exposed to smoking-related imagery along the way showed more cravings at the five-week point than at the two-week point. As a result, the researchers suggested that clinicians should consider the possibility that ex-smokers might actually face a more difficult long-term struggle with cravings than previously thought. Marketing Manager World Technology Network 2013 H Street, NY, 10001, USA 559-4812 http://www.cigs4girls.com/"
8,Punk Culture And New Punk Releases,news-society," Punk is defined as a loud, fast pace, and aggressive type of rock audio that is common in the 70’s and 80’s. New punk releases have great influence like their father, the punk rock. The art of music, attitude and trend that would evolve into 'punk-rock' originated with the garage rock bands of the 1960s. Velvet Underground and the Stooges would pave the way for the mohawked, pinned punks of the seventies, with their uncooked sound and obvious embrace of the anti-image. Punk rock, as we know it now, initially surfaced in the mid 70’s when the US, UK and Australia saw the arrival of quick, edgy, straightforward songs that shocked the music business to its core. Punk advanced from garage rock and stripped songs of its complexities to produce a quick, sharp edge that contrasted drastically with the glam-rock and roll and disco of the era. As punk moved from the underground clubs to the conventional, the trend, attitude and behavior would be replicated. The Sexual Pistols would self-destruct right after just one studio album at the finish of a tour of the US. At the last part of a chaotic gig at the Winterland Ballroom on January 1978, Johnny Rotten addressed the crowd with ""Ever get the sensation you've been cheated?"" This appeared to be mocking the crowd. Rotten left The Pistols and the band was no more. Although the Pistols would attempt to carry on under Malcolm McLaren's lead, the band’s fate has concluded and the genre had its first casualty. The Ramones would carry on touring for about 22 years, with a constant line-up. The Clash would evolve and started to become a major success in the USA with their newer, polished style. New punk releases of today have still resemblance to the original punk rock. Punk showed up amidst a bombardment of obscenities and sputter, with such a fierce intensity that its shelf-existence was inevitably shorter. As the mainstream caught on to its popularity, pop-tradition diluted the anarchic, angry, rage into a far more worthwhile and contrived revolution. Punk bands wore the correct clothes, made the right"
9,Valuable History Of Punk Records,news-society," The 70’s was when the original punk was discovered. It was the time of punk records hitting almost every household. If that stage of punk was the only thing you are familiar with, you will be amazed with its punk offspring of today. In the modern punk culture, there are still glimmers of the original punk music existing. The teenage angst which was very visible in modern punk is an obvious example. And the usual main theme of punk culture is some form of rebellion. Punk records rebellion is almost always centered on those with authority that practice it the wrong way. The usual target of these kinds of music is parents, police, bosses, military and the government itself. The fans may seem to be rash and radical but they are supporting and fighting what they believe in. they are aiming for a better society for everyone. The point that they want change in our society deserves respect even if we believe it or not. If you had been a punk rock fan from the 70's you would also become aware of the essential pieces of contemporary break-away punk audio is related. The edgy guitar is the greatest part of this resemblance. The ""Power Chord"" is the most common chord. It was the most popular in the starting of the music and it remains that way these days. These chords are basic enough for novices to play and with little or no talent can make someone sound skilled. By using these electrical power chords all around the fret board you can make numerous different combinations and sounds that come off as extremely special. Punkers did this all the time and carry on to do right now. Punk rock evolution has occurred with this to modify the styling and chords but majority of it is performed the very same way. Over the years punk rock has evolved but the pieces have remained almost the same. Aside from the original punk records and music, there have been various genres. Some of the new subgenres are Ska Punk, Pop Punk, Emo and other fads and indie rocks. These musical genres are offspring of their father, punk rock."
10,Patenting Your Own Invention,news-society," It is not easy to indulge in several processes to create a unique invention and in a long run somebody will just pirate and steal your hard work. In the United States, if a particular creator can prove the distinct invention as his own, he will be granted with exclusive rights to patent a particular idea. In todays modern world, there is already a particular scheme to protect your ideas and creations in a speedy and reasonable manner. Provisional patent works for all those with unique ideas and creations to gain sole ownership of their own craft. In this way, the creators exclusive rights will be protected against those who will counterfeit their original composition. You can find several ways which need to be considered to strengthen the claim of ownership. Following these ways will guarantee the inventor for possible success of his claim. This is a great idea to label a distinct product with detailed information, properties and how it works. The inventor of a particular composition will gather at least two witnesses and allow them to sign some important documents with date of initiation in front of a legal officer and allow the notarized officer to stamp and sign the documents to make it legal. Once completed, it is the sole responsibility of the inventor to keep the documents and his own distinct craft in a safe area while expediting the process for provisional patent application. At this point, the United States Patent and Trademark Office will confirm the date of the first invention or when the time the craft is completed. After filing a provisional patent, the creator makes sure that he has to file an application for regular patentability of his invention within a year in USPTO. After, when one has already decided to complete his application for exclusive rights over his own invention, he has to be opted to hire a patent lawyer to expedite the entire processes the best way possible. Then, the lawyer will do its power to check if the particular invention is completely original and no one has filed a provisional or regular patent on the invention. Once its genuine uniqueness will be legally proven, the creator or inventor will fill in different official documents and forms that will strengthen his claim. After the completion of official forms and documents, it will be sent to the Patent and Trademark office. An officer will continue to solidify the search to make sure that such invention has no records that it has been already patented by others. Once claims are proven valid, the inventor will be issued a notice stating that he will soon get an official number after fees will be settled. However, if certain problems arise, appeals can be raised to the Board of Patent Appeals."
