,topic,category,content
10,"Top US, Russian generals talk for 1st time since start of Ukraine war",world,"Russia's Chief of General Staff Valery Gerasimov and US Joint Chiefs of Staff Chairman General Mark Milley spoke for the first time since the start of the invasion of Ukraine. They ""discussed several security-related issues of concern"", a US spokesperson said. Notably, this comes a few days after US Defence Secretary Lloyd Austin spoke to Russian Defence Minister Sergei Shoigu."
11,Germany to deliver 15 anti-aircraft tanks to Ukraine in July,world,"The German Defence Ministry on Friday said that Ukraine will receive 15 anti-aircraft Gepard tanks from Germany in July. The announcement comes after a meeting between German Defence Minister Christine Lambrecht and her Ukrainian counterpart Oleksii Reznikov. Separately, Germany pledged to provide seven howitzers to Ukraine and has started training Ukrainian troops on these guns."
12,Thailand to lift curbs on nightlife from June as COVID cases decline,world,"Amid declining COVID-19 cases, Thailand has said that it will allow entertainment venues, pubs, karaoke bars and massage parlours to remain open until midnight from June. ""These businesses should take a universal prevention approach...staff must have received booster doses and take antigen tests every seven days,"" Taweesin Visanuyothin, a spokesman for the government's COVID-19 taskforce, said. "
13,Russia to halt gas supply to Finland on Saturday,world,"Russia has informed Finland it will halt the natural gas supply from Saturday after the Finnish state-owned gas wholesaler refused to pay its Russian supplier in roubles. Russia had demanded that ""unfriendly foreign buyers"" must pay for gas using Russian currency because of sanctions imposed over the war in Ukraine. Notably, the move comes after Finland applied for NATO membership."
14,N Korea claims 'good results' in COVID fight as fever cases top 2 mn,world,"North Korea has said that it is achieving ""good results"" in its fight against its first confirmed COVID-19 outbreak. North Korea has reported over 2.24 million cases of ""fever"", while 65 people have died amid a nationwide outbreak of COVID-19. North Korea has not specified how many of those people with fever have been confirmed to have contracted the coronavirus. "
15,"Other crises shouldn't be forgotten amid focus on Ukraine, says UN",world,"The UN High Commissioner for Refugees, Filippo Grandi, on Friday said that countries focused on helping Ukraine should not ignore other crises. ""Ukraine has an impact on many other fragile situations, making them more fragile, food security, energy crisis, price increases, instability,"" he added. The number of displaced people globally reached 8.4 crore in late 2021, he claimed."
16,PM must defend nation: Rahul on China building bridge in Ladakh,world,"Congress leader Rahul Gandhi on Friday reacted to reports of China building a second bridge on Pangong Tso lake in Ladakh, saying, ""India's national security and territorial integrity [are] non-negotiable...[PM Narendra Modi] must defend the nation."" This comes after Ministry of External Affairs said that it's ""closely"" monitoring the situation. ""A timid and docile response won't do,"" Rahul added."
17,BRICS-led New Development Bank to set up regional office in India,world,"The New Development Bank (NDB), established by the BRICS countries, has announced that it plans to open its Indian Regional Office at Gujarat International Finance Tec-City (GIFT City). The office aims to cater to infrastructure and sustainable development needs of the country. ""IRO will be instrumental in enhancing...engagement with borrowers and stakeholders,"" NDB President Marcos Troyjo said."
18,Germany and France detect first cases of Monkeypox,world,"Germany has detected its first case of monkeypox in a patient who developed skin lesions, a symptom of the disease, according to the German armed forces' medical service. France has also reported its first case of monkeypox in a 29-year-old man in its Île-de-France region. Recently, cases of monkeypox have been identified in several non-endemic countries."
19,9 new cabinet ministers take oath in Sri Lanka amid economic crisis,world,"Sri Lankan President Gotabaya Rajapaksa swore in nine new Cabinet members on Friday, among them ministers for health, trade and tourism. Earlier this month, veteran politician Ranil Wickremesinghe took over as PM to form a new cabinet after the President's elder brother, Mahinda Rajapaksa, resigned from his post over his handling of the economic crisis in the country."
20,Biden arrives in South Korea on his first trip to Asia as Prez,world,"US President Joe Biden arrived in South Korea on Friday on his first trip to Asia after taking office. Biden will meet South Korean President Yoon Suk-yeol at a Samsung Electronics plant, the first meeting between the two leaders. On Sunday, Biden will arrive in Japan, where he will meet PM Narendra Modi on the sidelines of Quad summit."
21,China launches military drills amid Biden's first Asia trip as Prez,world,"China has launched military drills in the disputed South China Sea amid Joe Biden's first visit to Asia as the US President. China's Maritime Safety Administration office said that other aircraft and vessels will be prohibited from entering the area. Notably, Biden's visit is largely focused on countering the perceived threat from China, according to a report."
22,Committed to ensuring security of Chinese nationals in Pak: PM,world,"Pakistani PM Shehbaz Sharif said that his government is committed to providing the highest level of security to all Chinese institutions and nationals working in Pakistan. Sharif made the remarks in a statement issued after his meeting with a Chinese delegation led by External Security Commissioner Cheng Guoping. Notably, a terror attack in Karachi last month killed three Chinese teachers."
23,"Nearly 2,000 Ukrainian fighters in Mariupol have surrendered: Russia",world,"Nearly 2,000 soldiers holed up in Mariupol's Azovstal steelworks, the last bastion of Ukrainian resistance in the city, have surrendered to Russian forces so far, Russian Defence Minister Sergei Shoigu said. Those who have surrendered have been taken to Russian-controlled areas. Ukraine, which is aiming to secure a prisoner swap, said efforts are on to evacuate the remaining defenders."
24,Nepal reports its first cases of African swine fever,world,"Nepal has reported its first cases of African swine fever, the World Organisation for Animal Health (OIE) said on Thursday. The fever has so far killed 934 pigs in six municipalities in Kathmandu Valley, according to a OIE report. The country has 1,426 susceptible and 1,364 active cases of the fever as of Thursday evening, the report said."
25,India responds after satellite image shows China building bridge on Pangong Tso lake,world,"India is closely monitoring the construction of a bridge by China on the Pangong Tso lake, the Ministry of External Affairs said. MEA spokesperson Arindam Bagchi said that the area where the reported construction is being undertaken has been considered an ""occupied area"" by India for decades. ""This is a military issue so I can't discuss implications,"" he added."
26,'It's hell there': Ukraine Prez says Russia has fully destroyed Donbas,world,"Ukrainian President Volodymyr Zelenskyy said Russian forces have ""completely destroyed"" the Donbas region and accused Moscow of carrying out ""senseless"" bombardments as it intensified its offensive. ""It's hell there and that's not an exaggeration,"" he added. Zelenskyy also accused Russian forces of attempting to ""kill as many Ukrainians as possible"", repeating that Russia is committing ""genocide""."
27,"Men who are gay, bisexual should be aware of any unusual rashes: UK govt on monkeypox",world,"Amid confirmation of monkeypox cases, UK Health Security Agency has warned ""men who are gay and bisexual"" to be aware of unusual rashes or lesions. They've been advised to contact a sexual health service without delay if they have concerns. Monkeypox hasn't previously been described as sexually transmitted infection, though it can be passed on by direct contact during sex."
28,PM Modi to attend Quad Summit in Japan on May 24: MEA,world,"Prime Minister Narendra Modi will attend the Quad Summit in Tokyo, Japan on May 24, Ministry Of External Affairs Spokesperson Arindam Bagchi said. This would be the fourth summit of Quad leaders. PM Modi will have bilateral meetings with his Japanese counterpart Fumio Kishida and US President Joe Biden, Bagchi added."
29,Aimed at spreading false propaganda: India on Pak minister's J&K remarks at UN,world,"India has criticised Pakistan's Foreign Minister Bilawal Bhutto's remarks on J&K at the UNSC, calling them ""unwarranted"". Counsellor in India's Permanent Mission to the UN Rajesh Parihar said, ""[The remarks] symbolise...pavlovian response aimed to misuse any forum...to propagate false, malicious propaganda against my country."" 'No amount of propaganda' can deny that J&K is India's part, he added."
30,"My blazer made by PM Modi's tailors, we've great friendship: Caribbean nation's PM",world,"During President Ram Nath Kovind's visit to the Caribbean nation, St Vincent and the Grenadines PM Ralph Everard Gonsalves said, ""PM Narendra Modi's tailors made the suit that I'm wearing today to welcome my friend President Kovind."" ""PM Modi and I have a great friendship. We're both humorous and have a concern for humanity, peace and security,"" he added."
31,"Pak bans imports of luxury items like cosmetics, cars & phones to stabilise economy",world,"Pakistan has banned the import of all non-essential luxury items in order to stabilise its economy, said the information minister on Thursday. The items included in the ban are cars, mobile phones, home appliances and cosmetics. Amid declining foreign exchange reserves, the minister said, ""There is an emergency situation in the country.""
"
32,"We are going to die, that will happen 100%: SL man as PM warns of food shortages",world,"After Sri Lanka's PM Ranil Wickremesinghe warned of food shortages amid the economic crisis, a man working as a part-time chauffeur said, ""Without food we are going to die. That will happen hundred percent."" ""There is no point in talking about how hard life is. I can't predict how things will be in two months,"" a woman selling fruits said."
33,"Female Afghan TV presenters must cover face on air, says Taliban",world,"Taliban authorities in Afghanistan have asked TV broadcasters to ensure that female presenters on local stations cover their faces when on air, an official said. This comes days after authorities ordered women to cover their faces in public. ""Yesterday we met with media officials...they accepted our advice very happily,"" Akif Mahajar, spokesman for Taliban's Ministry of Vice and Virtue, said.

"
34,4 people stabbed & injured in 'random' attack in Norway; suspect held,world,"At least four people were stabbed and injured in a ""random"" attack in southeast Norway on Friday, police said. One of the victims is in critical condition, officials said, adding that the suspect has been arrested. The attack comes two days after a Danish man pleaded guilty to stabbing five people to death last October in a Norwegian town. "
35,Sri Lanka lowers amount of foreign currency people can hold amid crisis,world,"Sri Lanka will reduce amount of foreign currency that individuals can possess from $15,000 to $10,000 and punish anyone holding it for over three months, country's central bank said. People must place their excess foreign currency in bank or convert it into local currency within two weeks, bank's governor said. Sri Lanka's facing shortage of forex reserves amid economic crisis."
36,Which countries have detected monkeypox cases so far?,world,"Spain reported seven cases of monkeypox and Portugal updated its number of confirmed cases to 14. Italy on Thursday reported its first monkeypox case. One person in Sweden has a confirmed case of monkeypox. In UK, nine cases have been reported and health officials in Canada are investigating up to 13 cases. US also reported a case of monkeypox.


"
37,WHO approves China's CanSino COVID-19 vaccine for emergency use,world,"WHO has issued an emergency use listing for CONVIDECIA, a COVID-19 vaccine manufactured by China's CanSino Biologics. WHO has recommended the vaccine's use for people aged 18 and above. The vaccine has reportedly shown efficacy of 64% against symptomatic disease and 92% against severe COVID-19 infection, it said. Notably, this is the third Chinese vaccine to be granted such clearance."
38,Russia using food as a weapon in Ukraine: US,world,"US State Secretary Antony Blinken said Russia is ""using food as a weapon"" in Ukraine. ""The food supply for millions of Ukrainians and millions more around the world has quite literally been held hostage by the Russian military,"" he added. Reacting to Blinken's allegations, a senior Russian official said Russians ""weren't idiots"" and wouldn't export food amid tough sanctions."
39,"Russia must not win war, Ukraine must prevail: German Chancellor",world,"German Chancellor Olaf Scholz on Thursday described the ongoing war between Russia and Ukraine as the ""greatest crisis the EU is facing in its history"". Addressing Germany's Parliament, Scholz said, ""We...share one goal, Russia must not win this war, Ukraine must prevail."" Scholz's remarks came ahead of a special meeting of the European Council over the war in Ukraine."
40,Shanghai detects new infections after 5 days of zero COVID-19 cases,world,"China's financial hub Shanghai on Thursday reported new COVID-19 cases outside quarantined areas for the first time after five days of no infections. All three people who tested positive in Xujing Town in Qingpu district were triple-vaccinated and were from the same family, authorities said. The town's over 2,00,000 people have been re-tested and all results were negative, they added."
41,Indians living in SL asked to register details with High Commission,world,"The High Commission of India in Colombo, Sri Lanka, has requested all Indian citizens who are currently living in Sri Lanka to register their details on hcicolombo.gov.in/registration. The High Commission has issued separate registration links for NRIs and students. This comes as Sri Lanka is reeling under an economic crisis, which has triggered a shortage of essential items, including food."
42,US Prez to hold bilateral meeting with PM Modi during Quad Summit,world,"US President Joe Biden will hold a bilateral meeting with PM Narendra Modi on the sidelines of his visit to Japan for Quad Leaders' Summit, US National Security Advisor Jake Sullivan said. The summit is scheduled to be held on May 24 in Tokyo. Biden will also be launching an economic initiative in Tokyo called the Indo-Pacific Economic Framework (IPEF)."
43,Australia reports 1st case of monkeypox in traveller from UK,world,"Australia on Friday reported its first monkeypox case in a man in his 30s who recently returned from the UK. A probable case was also identified in Sydney in a man in his 40s who had recently travelled to Europe, authorities said. Cases of monkeypox have been identified in several non-endemic countries, including the US, Italy, Portugal, Spain and Canada."
44,Sri Lanka has secured sufficient fuel stocks to last till mid-June: PM,world,"Sri Lankan PM Ranil Wickremesinghe told parliament on Thursday that the country has secured sufficient fuel stocks to last till mid-June. He added that while replenished stocks are expected to ease fuel demand, the queues at fuel stations ""will not completely disperse"". This comes a day after government urged citizens to stop queuing at fuel pumps amid forex shortage crisis."
45,Not interested in attending US-hosted summit: Nicaragua Prez,world,"Nicaraguan President Daniel Ortega has said that his government is ""not interested"" in attending the next month's US-hosted Summit of the Americas. Some leaders have criticised the summit after reports suggested the US may exclude Nicaragua, Cuba, and Venezuelan President Nicolas Maduro's government from it. ""This summit doesn't dignify anyone, rather, it dirties them...sullies them,"" Ortega said."
46,"Sri Lanka closes schools, limits work amid fuel shortage",world,Sri Lanka on Friday closed schools and asked non-essential public officials not to come to work amid fuel shortage. Authorities have also announced nationwide power cuts of up to four hours a day because they cannot supply enough fuel to power generating stations. Sri Lanka is now almost without gasoline and faces an acute shortage of other fuels. 
47,Ukraine to seek compensation from Russia over environmental damage,world,"Ukraine will seek compensation from Russia in international courts over environmental damage amid former's invasion, Ukraine's Environment Minister Ruslan Strilets said on Thursday. ""Russian missiles hit our oil depots [and] chemical plants...Forests are burning, valuable protected things are being destroyed,"" he added. Kyiv has recorded 1,500 cases of destruction of ecosystems, he further said."
48,Chinese President urges BRICS countries to strengthen cooperation,world,"Chinese President Xi Jinping on Thursday said that BRICS countries need to strengthen security cooperation and they need to maintain close communication and coordination on major international issues. He added that the five BRICS countries (Brazil, Russia, India, China and South Africa) should ""oppose hegemonism and power politics and work together to build a global community of security for all""."
49,Portugal reports 5 confirmed cases of monkeypox as outbreak spreads,world,"Health officials in Portugal said on Wednesday that five confirmed cases of monkeypox have been reported in men, adding that 15 suspected infections around the capital, Lisbon, are being investigated. This comes as confirmed monkeypox cases have also been found in the UK and US. Symptoms of monkeypox include fever, distinctive bumpy rash on one's face and other body parts."
50,Need to restructure debts to pay them back: Sri Lankan central bank Governor,world,"Central Bank of Sri Lanka Governor P Nandalal Weerasinghe on Thursday said the country will not be able to pay back its debts until it restructures them. Calling for early appointment of financial advisors and lawyers for the debt restructuring process, Weerasinghe said there is an urgent need for Sri Lanka's new leaders to bring stability to the economic situation."
51,"NATO has no plans to place nuclear arms, bases in Finland: PM Marin",world,"NATO hasn't expressed any interest to place nuclear arms and bases in Finland, PM Sanna Marin has said. Marin's comments came after Finland and Sweden jointly submitted their applications to join the military alliance, a decision fuelled by the Russian invasion of Ukraine. Notably, Swedish PM Magdalena Andersson has said that Sweden doesn't want permanent NATO bases on its territory."
52,China building 'larger' bridge on Pangong Tso lake; satellite image released,world,"China is constructing a ""larger"" second bridge on Pangong Tso lake which is capable of carrying military vehicles and armoured columns, according to satellite imagery and people familiar with the development. The new bridge is being built from both sides simultaneously. The Pangong Tso has witnessed tensions between India and China since May 2020."
53,Wheat shouldn't go the way of COVID-19 vaccines: India to West on exports at UN,world,"Calling out the West, India said that wheat should not go the way of the COVID-19 vaccines as it voiced concern over hoarding and discrimination amid the ""unjustified increase"" in food prices at the UN. ""It is necessary for all of us to adequately appreciate the importance of equity, affordability and accessibility when it comes to food grains,"" India said."
54,"N Korea has completed preparations for nuclear test, waiting for best moment: S Korea",world,"North Korea has completed preparations for a nuclear test and is seeking the best moment to carry it out, South Korean lawmaker Ha Tae-keung said citing information from the national spy agency. Earlier, US said it believes there is a ""genuine possibility"" that North Korea could conduct a nuclear test while President Joe Biden is on his Asia trip."
55,Ex-US Prez Bush mistakenly condemns 'brutal Iraq invasion' in Ukraine speech,world,"Former US President George W Bush mistakenly condemned the ""brutal, unjustified invasion of Iraq"" during a speech before correcting himself to say he was denouncing Russia's invasion of Ukraine.
Bush, who's 75, jokingly blamed the mistake on his age. Back in 2003, Bush announced an invasion of Iraq, claiming that the country was harbouring weapons of mass destruction and terrorists. "
56,We are seeing transmission among men having sex with men: WHO on monkeypox,world,"With health authorities in North America and Europe detecting dozens of suspected or confirmed cases of monkeypox since early May, WHO has warned that monkeypox may spread through sexual contact. ""We are seeing transmission among men having sex with men,"" said WHO Assistant Director-General Dr Soce Fall. ""This is new information we need to investigate properly,"" Fall added."
57,"I can no longer support Democrats, will vote Republican: Elon Musk",world,"Tesla CEO Elon Musk has said that while he voted for Democrats in the past, he will now vote for Republicans. ""In the past I voted Democrat, because they were (mostly) the kindness party. But they have become the party of division & hate, so I can no longer support them and will vote Republican,"" he tweeted. "
58,US invokes wartime act amid baby formula shortage,world,US President Joe Biden has invoked the 1950 Defense Production Act to make companies produce vital baby formula ingredients as part of a number of new measures to lessen the ongoing national baby formula shortage. It was first enacted to avoid wartime shortages. The Defense Production Act also lets the President prohibit hoarding and profiteering from certain materials.
59,US reports its 1st case of monkeypox this year,world,"The US on Wednesday confirmed a case of monkeypox in a man who had recently travelled to Canada. It is the first monkeypox case reported in the country this year. ""The case poses no risk to the public, and the individual is hospitalised and in good condition,"" the Massachusetts Department of Health said in a statement."
60,We keep naughty women at home: Taliban on women afraid to leave homes under its rule,world,"When asked about women who say they are afraid to go out of their homes under Taliban rule, Afghanistan's acting interior minister and Taliban's co-deputy leader Sirajuddin Haqqani said, ""We keep naughty women at home."" ""It was a joke referring to those naughty women who are controlled by some other sides to bring the current government into question,"" he added."
61,"We have no money to buy petrol, do not wait in queues at pumps: Sri Lanka to citizens",world,"Sri Lanka currently has no money to pay for petrol shipments, Power and Energy Minister Kanchana Wijesekera told parliament as he appealed to people to stop queuing at fuel pumps. A petrol shipment has been at Colombo port since March 28 but the government has been unable to pay, he added. ""We are working to find funds,"" he further said."
62,US embassy reopens in Ukraine's Kyiv after nearly 3 months,world,"The US embassy resumed its operations after nearly three months in war-torn Ukraine's Kyiv on Wednesday. The consular operations, however, won't start immediately and a no-travel advisory issued earlier will remain in place, said an official. ""We stand proudly with the government and people of Ukraine as they bravely defend their country,"" said US Secretary of State Antony Blinken."
63,Japan to double fiscal support for Ukraine to $600 million,world,"Japanese PM Fumio Kishida said the country will double its fiscal support for Ukraine to $600 million in a coordinated move with World Bank to back the country's near-term fiscal necessities damaged by Russia's invasion. ""Our country stands with Ukraine,"" Kishida added. Japan, a member of the G7, had previously announced $300 million in loans to Ukraine in April."
64,Greece to end mandatory face mask-wearing in planes & indoor areas,world,"Greece's Health Minister Thanos Plevris on Wednesday said that the country would end the mandatory wearing of face masks in airplanes and indoor public venues from June 1. Plevris, however, added that wearing of masks will remain mandatory in hospitals, nursing homes and urban transport like buses and metro. Greece reported more than 4,000 cases of coronavirus on Wednesday."
65,"Will help Sweden, Finland if they're attacked before joining NATO: Poland",world,"Poland has said it will help Sweden and Finland if they are attacked before their NATO membership is finalised. ""I want to make it clear that in the event of an attack on Sweden or Finland during their accession [process], Poland will come to their aid,"" said Polish PM Mateusz Morawiecki. Sweden and Finland have formally applied for NATO membership."
66,EU to offer additional €9 billion in aid to Ukraine,world,"European Commission President Ursula von der Leyen on Wednesday proposed extra aid to Ukraine of up to €9 billion to help the country amid the ongoing Russian invasion. The money would be offered to Ukraine in the form of loans, according to a report. It's time to think about rebuilding Ukraine whenever the war ends, the EU chief said."
67,"Russia uses new laser weapons in Ukraine, Zelenskyy mocks 'wonder weapon'",world,"Russia has said it is using a new generation of powerful lasers in Ukraine to burn up drones. Ukrainian President Volodymyr Zelenskyy mockingly compared news of the lasers to the ""wonder weapon"" that Nazi Germany unveiled in a bid to prevent defeat in World War II. Russia's move ""clearly indicates the complete failure of the invasion"", Zelenskyy said."
68,"China eases COVID-19 test rules for US, other countries",world,"China has relaxed COVID-19 testing requirements for travellers from some countries, including US, Canada, UAE, Serbia and Bangladesh. Travellers from the US will no longer need an RT-PCR test seven days before flying, according to the Chinese embassy in the US. They will, however, still have to take two RT-PCR tests within 48 or 24 hours of their flights."
69,Russia sacked top commanders over Ukraine war failures: UK,world,"The UK Defence Ministry said Russia has fired senior military commanders for underperforming in the Ukrainian war. Vice Admiral Igor Osipov, who commanded the Black Sea Fleet, was likely sacked following the sinking of the Moskva cruiser in April, it added. Russian Chief of General Staff Valeriy Gerasimov has likely lost Russian President Vladimir Putin's ""confidence"", the ministry said."
70,US special coordinator for Tibet meets Dalai Lama in Himachal,world,"United States' special coordinator for Tibetan issues Uzra Zeya met the Dalai Lama at his official residence in Himachal Pradesh's Dharamshala on Thursday. ""I bring greetings from our President and from the American people and the best wishes for your good health,"" Uzra Zeya told the Dalai Lama. She was accompanied by a US delegation."
71,Mozambique declares polio outbreak after Pak-linked strain found,world,Mozambique declared a polio outbreak on Wednesday after the infection was detected in a child who has been paralysed by the disease. The polio strain was found to be the same that was spreading in Pakistan in 2019. This is the second case to have been detected in southern Africa this year after the one discovered in Malawi in February.
72,Sri Lankan armed forces ended war with LTTE via humanitarian ops: Prez,world,"Sri Lankan President Gotabaya Rajapaksa said that country's armed forces ended nearly 30-year-long civil war in 2009 with LTTE through ""humanitarian operation"", adding that there wasn't hatred or anger involved in war. ""There's no room for racism or any other form of extremism [here],"" he added. Rajapaksa's comments came as country marked 13th anniversary of War Heroes Day on Wednesday."
73,"US charges 1 American, 4 Chinese intel officers with spying ",world,"The US charged an American citizen and four Chinese intelligence officers with spying on Chinese dissidents, human rights leaders, and pro-democracy activists residing in the country. American citizen, Wang Shujun, was arrested on March 16 and will be arraigned at a later date, but the four officials of China's Ministry of State Security remain at large, US Justice Department said."
74,Belarus introduces death penalty for 'attempted terrorism',world,"The Belarusian government has made 'attempted terrorism' punishable by death. President Alexander Lukashenko cleared the amendments to the criminal code, which will come into force on May 29. Earlier, death sentence was reserved for acts of terrorism that resulted in death or murder. Notably, several opposition leaders have been charged with terrorism over anti-government protests in 2020."
75,Spain's ex-King Juan Carlos to return home after 2-year exile ,world,"Spain's ex-King Juan Carlos will return to the country on Thursday after nearly two years in exile in the UAE, the Royal Household said. He had left Spain amid allegations of corruption. But, three investigations against the 84-year-old were dropped in March, paving the way for him to return. Carlos abdicated in 2014 and handed power to his son Felipe."
76,Sri Lanka CID interrogates 4 MPs over violence during protests,world,Sri Lanka Police's Criminal Investigation Department (CID) on Wednesday questioned four Members of Parliament (MPs) over the violence amid protests owing to the economic crisis. Many protesters were allegedly attacked by government supporters in Colombo. The CID recorded statements of ex-ministers Rohitha Abeygunawardena and CB Rathnayake and MPs Sahan Pradeep and Sanjeeva Edirimanna.
77,Africa contained many outbreaks of monkeypox during pandemic: CDC,world,"Several outbreaks of monkeypox in Africa were contained during COVID-19 pandemic, Africa Centres for Disease Control and Prevention (CDC) claimed. The outbreaks were seen in DR Congo, Nigeria, Cameroon, and Central African Republic, Africa CDC's Acting Director Ahmed Ouma said. Outbreaks of monkeypox in Europe and US are concerning, Ouma added, saying the agency is in touch with European CDC. "
78,WHO ignoring requests for observer status at assembly: Taiwan,world,"Taiwan Foreign Ministry said that the World Health Organization (WHO) is ""ignoring"" its repeated requests to be allowed to attend the World Health Assembly (WHA) as an observer. ""The WHO failed to stay neutral and professional,"" it added. Taiwan is excluded from most global groups due to China's objections, as it considers the island to be one of its provinces."
79,Finland and Sweden formally apply to join NATO amid Russia's invasion of Ukraine,world,"Amid Russia's invasion of Ukraine, Finland and Sweden on Wednesday formally applied to join the North Atlantic Treaty Organisation (NATO). ""This is a historic moment, which we must seize,"" NATO Secretary-General Jens Stoltenberg said. ""You are our closest partners, and your membership in NATO will increase our shared security,"" Stoltenberg added."
80,US planning military aid package for India to reduce India's dependence on Russia: Report,world,"US is preparing a military aid package for India to reduce the country's dependence on Russian weapons, according to a report quoting people familiar with the matter said. The package under consideration would include foreign military financing of as much as $500 million, the report added. However, it is unclear when the deal would be announced."
81,India looks a lot like Sri Lanka: Rahul on graphs comparing economies,world,"Congress' Rahul Gandhi on Wednesday accused the Centre of failing to curb inflation and employment crisis in the country and stated that ""India looks a lot like Sri Lanka"". Gandhi took to Twitter to share graphs comparing both countries' statistics on unemployment, petrol prices and communal violence. Notably, Sri Lanka is undergoing its worst economic crisis since its independence."
82,"UFOs spotted 400 times by US military, reveals US govt",world,"The US military has had 11 close encounters with UFOs, a top Pentagon intelligence official has told Congress. In the first public hearing of its kind in over half a century, intelligence chiefs revealed they had recorded around 400 UFO sightings in total. Senior Pentagon officials said no evidence of extraterrestrial origins had been discovered so far."
83,"Video shows white man urinating on black student's books, laptop in SA; students protest",world,"Students have launched protests at South Africa's Stellenbosch University after a video showing a white student urinating on a black student's personal belongings, including books and laptop, surfaced online. The accused, who has been identified as 25-year-old Theuns Du Toit, has been suspended. ""It's a White thing, boy,"" Du Toit reportedly told the student after urinating on his things. "
84,21-year-old Russian soldier pleads guilty to killing 62-year-old civilian in Ukraine,world,"A Russian soldier accused of war crimes in Ukraine pleaded guilty on Wednesday to killing a 62-year-old unarmed civilian. Vadim Shishimarin, a 21-year-old Russian tank commander, entered his plea in a Kyiv district court hearing its first war crimes trial since Moscow's invasion of Ukraine. If convicted, he faces up to life imprisonment. "
85,Ukraine's Prez gets standing ovation after his speech at Cannes,world,"Ukraine's President Volodymyr Zelenskyy on Tuesday received a standing ovation after he virtually addressed the opening ceremony of the Cannes Film Festival. In his address, Zelenskyy quoted Charlie Chaplin's film 'The Great Dictator', saying, ""[Hate] of men will pass and dictators die and...power they took from...people will return to...people."" His remarks came amid Russia's invasion of Ukraine."
86,Russia expels 85 diplomats from European nations in tit-for-tat move,world,"Russian Foreign Ministry on Wednesday announced the expulsion of 85 embassy staff from France, Spain and Italy in response to similar moves by these countries. These three countries are among European nations that have reportedly expelled over 200 Russian diplomats since the country began invading Ukraine in February. Meanwhile, Italian PM Mario Draghi called Russia's announcement a ""hostile act""."
