,topic,category,content
53,"Time-lapse satellite pics of melting glaciers, deforestation shared by Google",science,"To mark the Earth Day, Google Doodle has shared time-lapse satellite images showing melting glaciers, retreating snow cover, deforestation and coral bleaching. It is created from real imagery from Glacier retreat at the summit of Mount Kilimanjaro in Africa, Sermersooq Glacier retreat in  Greenland, Great Barrier Reef in Australia and Harz Forests in Germany."
54,Pics show wreckage left behind on Mars by NASA rover,science,"NASA's Ingenuity Mars Helicopter snapped pictures showing the parachute that helped the agency's Perseverance rover land on Mars and the cone-shaped backshell that protected the rover in deep space and during its descent. ""Many of...the 80 high-strength suspension lines connecting the backshell to the parachute are visible and appear intact,"" wrote NASA. The rover landed on Mars in February 2021."
55,Humans could suffer 560 catastrophes every year by 2030: UN,science,"If current trends continue the world will go from around 400 disasters per year in 2015 to an onslaught of about 560 catastrophes a year by 2030, according to a UN report. The number of extreme heat waves in 2030 will be three times what it was in 2001 and there will be 30% more droughts, the report predicted. "
56,"Fireball flying at 88,500 kmph spotted over US, causes loud boom",science,"A fireball was spotted by residents of US' states of Arkansas, Louisiana and Mississippi. Several people reported hearing loud booms. As per NASA, the object, thought to be a piece of an asteroid, was about a foot in diameter and weighed 40 kg. ""[It] moved southwest at a speed of 55,000 mph (over 88,500 kmph),"" NASA further said."
57,"US considered blasting the Moon with nuclear weapons, documents reveal",science,"A now-defunct US government agency considered nuking the Moon, newly released documents have reportedly revealed. The plan reportedly suggested blasting the lunar crust and mantle with thermonuclear weapons to find 'extremely lightweight metals' below the crust. The plan was considered by Advanced Aerospace Threat Identification Program (AATIP) which wanted to build a tunnel through the Moon."
58,NASA shares video of a solar eclipse on Mars,science,"NASA has shared a video of a solar eclipse featuring Phobos, which is one of the two moons of Mars. ""It's the most zoomed-in, highest-frame-rate observation of a Phobos solar eclipse ever taken from the Martian surface,"" said the American space agency on the now-viral video captured by its Perseverance Mars Rover."
59,"First solar eclipse of 2022 to take place on April 30, NASA reveals locations",science,"On April 30, people in some locations will have a chance to witness the first solar eclipse of the year. As it sets, the Sun will appear partially eclipsed in Chile, Argentina, most of Uruguay, western Paraguay, southwestern Bolivia, southeastern Peru and a small area of southwestern Brazil. It'll also be visible along parts of the northwestern coastline of Antarctica.

"
60,Shining a light on our wondrous planet: NASA as it shares pics of Earth,science,"NASA took to its official Instagram page to share pictures of Earth and wrote in the caption, ""We're shining a light on our wondrous planet."" It further revealed that the pictures are of Malaspina Glacier in Alaska, Lake Carnegie in Australia, Ugab in Namibia, Jau National Park in Brazil and Sahara Desert in Chad. "
61,'Hobbit' human ancestors may be hiding on Indonesian island: Anthropologist,science,"An anthropologist retired from the University of Alberta has claimed that ""Hobbit"" human ancestors or Homo floresiensis may still be hiding on an Indonesian island. Studies over the years concluded that they went extinct some 12,000 years ago. Gregory Forth's book includes sighting reports from over 30 eyewitnesses, with whom he spoke directly."
62,"Lyrid meteor shower to peak tonight, will be visible in Indian skies",science,"The annual Lyrid meteor shower (debris from the Thatcher Comet) will peak tonight and will reportedly be visible in Indian skies. The meteors will shoot past the Earth till April 29 and as per experts, up to 18 shooting stars can be visible during the shower's peak. They'll reportedly be visible in Delhi, Kolkata and elsewhere early in the morning."
63,Mental health issues in kids rose during pandemic: Study,science,"Based on an analysis of 17 studies, researchers have found that mental issues in children rose during COVID-19 pandemic. ""In many places, schools,...mental health resources...became unavailable...making it difficult for children...to receive timely mental healthcare,"" a researcher said. High rates of anxiety, depression, sleep disorders, suicidal behaviour, etc. were reported during this period."
64,SpaceX launches its Crew 4 astronauts to International Space Station,science,"SpaceX has successfully launched its Crew 4 mission astronauts to the International Space Station atop its Falcon 9 rocket. The crew consists of Kjell Lindgren, Robert Hines, Jessica Watkins, and Samantha Cristoforetti, who will spend six months aboard the ISS. With this mission, Watkins will become the first Black woman to serve aboard the space station."
65,1st all-private astronaut crew to ISS returns after 15 days in orbit,science,"The first all-private astronaut team ever to fly aboard the ISS has successfully landed back on Earth. The crew spent around 15 days in orbit, conducting a variety of science experiments and technology demonstrations. It was led by former NASA astronaut Michael López-Alegría and included Canada's Mark Pathy, US-based Larry Connor, and former Israeli Air Force pilot Eytan Stibbe."
66,1 in 5 reptiles found worldwide is threatened with extinction: Study,science,"One-fifth of the reptile species found worldwide are threatened with extinction, a study stated. Out of the 10,196 reptile species examined, 21% are critically endangered, endangered or vulnerable to extinction as defined by International Union for Conservation of Nature. The threatened species include Galapagos tortoises, Indonesia's Komodo dragon, Africa's rhinoceros viper, India's gharial etc."
67,3 in 4 kids have had coronavirus infections in the US: Study,science,"US' CDC researchers have estimated that three out of every four US children have been infected with the coronavirus. They also found that more than half of all Americans had signs of previous infections. In the case of Americans of all ages, about 34% had signs of prior infection in December and two months later 58% did."
68,T'gana Minister inaugurates Thermo Fisher's R&D facility in Hyd,science,"Telangana Minister for IT and Industries KT Rama Rao (KTR) on Thursday inaugurated the Thermo Fisher research and engineering centre's India Engineering Centre (IEC) in Hyderabad. Thermo Fisher's IEC is being set up with an investment of about $15 million (₹1,14,89,70,000) and will employ over 450 diversely talented engineers and vendor partners."
69,Fossil of largest raptor dinosaur discovered in Argentina,science,"The fossil of the largest raptor dinosaur has been discovered in Argentina's Patagonia. The new species, named Maip macrothorax, was between nine and 10 metres long. It inhibited the southern tip of Argentina 70 million years ago. These megaraptors had an agile skeleton, a long tail and neck, an elongated skull with more than 60 small teeth and sharp-ended limbs."
70,Largest-known tooth from any ichthyosaur found in Swiss Alps,science,"Palaeontologists have discovered sets of fossils, unearthed in the Swiss Alps between 1976 and 1990, representing three new ichthyosaurs that may have been among the largest animals to have ever lived. The discovery includes the largest ichthyosaur tooth ever found. The tooth has a 2.4 inches wide base and an estimated length of 6 inches."
71,US man dies of brain infection after contracting rare virus spread by ticks,science,"A man in Maine, US died after suffering a brain infection from the rare Powassan virus that he contracted from tick bite. The virus creates a dangerous brain infecting virus that causes severe neurological symptoms. No cure, vaccine or antiviral treatment has been discovered yet to treat the virus. Experts have advised locals to take steps that prevent tick bites.
"
72,"More funding needed to roll out malaria vaccine, warns Oxford chief",science,"More government funding is needed to roll out the world's most effective malaria vaccine in Africa, where malaria is the leading cause of death in children and infants, Oxford's Professor Hill, who developed the jab, warned. ""It seems extraordinary...that we can't find the money to get Africa out of the horrendous mortality that it's been suffering for decades,"" he said.
"
73,Regular blood donation can remove toxic 'forever chemicals' from body: Study,science,"According to a study donating blood regularly helps in eliminating toxic 'forever chemicals' from the body. 'Forever chemicals', also known as PFAS, are widely present in non-stick kitchenware, water-resistant material and other household products. They enter our body through air, water or food and keep accumulating in blood serum. They impact gut flora or lungs, causing asthma and other diseases."
74,Europe saw its warmest summer on record in 2021,science,"Scientists have said that Europe saw its warmest summer on record in 2021, with temperatures a full 1°C higher than the average for the previous three decades. However, the European Union's Copernicus Climate Change Service found that spring 2021 was cooler than average. Summer was marked by ""severe and long-lasting heatwaves"" that saw numerous new temperature records."
75,Endangered male tiger put to sleep due to chronic back issue in UK,science,"An endangered male tiger, named Vladimir, was put to sleep after a ""chronic back problem suddenly worsened"" at the Yorkshire Wildlife Park in the UK. The park said the ""sad decision"" was made by vets on Tuesday and that he would be ""dearly missed"". He was one of three Amur Tigers who arrived at the park 10 years ago."
76,Foetal exposure to medicines can affect newborn's brain: Study,science,"Foetal exposure to medicines like antiepileptics or antidepressants may affect the development of the newborn brain networks, a study has found. The study by University of Helsinki stated that taking antidepressants show effect on local cortical networks while antiepileptics had drug-specific effects on brain-wide networks. These drugs affected brain networks, reactive to changes in sleep stages."
77,Human activity is leading to more disasters: UN report,science,"Human activity is leading to an increase in number of disasters worldwide, a new UN report released on Tuesday stated. According to the report, between 350 and 500 medium-sized to major disasters were recorded annually over the last two decades. Humans have put themselves into a spiral of self-destruction by heating up the climate and ignoring risks, the report stated."
78,NASA's OSIRIS-REx spacecraft to visit a second asteroid,science,"NASA's OSIRIS-REx spacecraft will get an extended mission to visit a second asteroid. NASA has extended the University of Arizona-led mission, which will be renamed OSIRIS-APEX, to study near-Earth asteroid Apophis for 18 months. The mission will make its first manoeuvre toward Apophis 30 days after the OSIRIS-REx spacecraft delivers the sample it collected from Bennu in October 2020."
79,COVID-19 patients can emit virus in faeces for up to 7 months: Stanford study,science,"In the largest study tracking SARS-CoV-2 RNA in faeces, Stanford University scientists found that patients can shed viral genetic material in their faeces for up to seven months. Researchers analysed samples from 113 participants and found 13% of people were shedding viral RNA four months later, and nearly 4% had viral RNA in faeces seven months after their initial infection."
80,"Restaurant owner in Turkey tries to launch a kebab into space, shares video ",science,"A kebab shop owner in Turkey attempted to launch a pipe kebab into space through a helium balloon. A box was specially designed to hold the dish, fitted with a camera and a tracking device. Performed on the 61st anniversary of the first human spaceflight, the kebab managed to reach a height of 38 km before the balloon exploded."
81,"Boy in Brazil born with 2 penises in 1-in-5 million defect, extra penis removed",science,"A boy in Brazil was born with two penises in one-in-five million defect known as diphallia. Doctors at Federal University of Sao Paulo originally planned on removing the two-year-old boy's right penis, however, they surgically removed the left penis after his mother revealed he could only urinate from his right. The first known case of diphallia was recorded in 1609."
82,We've been trying to warn you for so many decades: NASA climate scientist breaks down,science,"NASA scientist Peter Kalmus chained himself to the doors of a JPMorgan Chase building in Los Angeles in a climate protest. ""We've been trying to warn you guys for so many decades we're heading towards a f***ing catastrophe...We're not joking. We're not lying,"" Kalmus said breaking down. The protest occurred at Chase in protest of the bank's fossil fuel financing."
83,"4 planets to align this week, to be visible with naked eye",science,"Four planets, Venus, Mars, Jupiter and Saturn, will align this week. Experts said the best viewing window is between 5 am and 6 am in the coming days. NASA had revealed that at the beginning of April, Mars, Venus and Saturn had formed a trio and now, the three planets have been joined by Jupiter. "
84,NASA shares picture of sunrise on Mars,science,"NASA has shared a picture of the sunrise on Mars captured by its InSight lander. ""On April 10, 2022, the 1198th sol (or Martian day) of its mission, our InSight lander took this photo of Martian dawn on the plains of Elysium Planitia,"" NASA said. InSight is NASA's first mission to study the interior of Mars in depth."
85,"Intense solar storm hits Earth, causes radio blackout in parts of Asia & Australia",science,"An intense solar storm hit the Earth over the past weekend and caused radio blackouts in parts of Asia and Australia, US Space Weather Prediction Center said. As per the agency, the solar flare peaked late on Sunday (April 17) at 3.34 GMT (9.04 IST) and lasted around 34 minutes. It was followed by a massive Coronal Mass Ejection (CME)."
86,Scientists name new millipede species Nannaria swiftae after Taylor Swift,science,"Scientists have discovered 17 new species of millipedes living in Appalachian Mountains of the US and named one of them Nannaria swiftae after singer-songwriter Taylor Swift. As per the scientists, the species is named after Taylor ""in recognition of her talent as a songwriter and performer and in appreciation of the enjoyment her music has brought [scientist Derek Hennen]""."
87,Omicron can increase risk of respiratory disorder in children: Study,science,"According to study, the Omicron variant of the coronavirus can increase the risk of upper airway infection (UAI) among children. This puts them at higher risk of heart attack and other severe complications. Researchers analysed that amid the Omicron surge, cases of UAI increased. As young children have small and relatively collapsible airways, they are vulnerable to UAI, they added.
"
88,More hepatitis cases in young UK children likely to emerge: WHO,science,"The UK is likely to see a rise in cases of hepatitis in young children in the coming days, the World Health Organisation (WHO) said. Recently, UK reported 74 hepatitis cases. Out of these, some children were transferred to specialist liver units, while six underwent liver transplantation. ""The cause of...current hepatitis cases is...unknown and remains under active investigation,"" WHO added."
89,Omicron-specific COVID-19 vaccine candidates cleared for clinical trial in China,science,"Two candidates of Omicron-specific COVID-19 vaccine developed by units of China National Biotec Group (CNBG) have been approved for clinical trials in China. Both the candidates contain inactivated or killed Omicron virus. The trials will be conducted on adults who have already received two or three vaccine doses, CNBG confirmed in a statement."
