,topic,category,content
34,How to Avoid A Global Debt Crisis,money," 9 Followers 15 hours ago The Covid-19 pandemic forced low and middle income countries into increasingly precarious economic positions. The loss of tax revenue as a result of the economic downturn has made it difficult for governments to respond to the global crisis without emergency financing. … 2 min read Apr 29 A new Oxfam analysis found that between March 2021 and March 2022, 87 percent (13/15) of IMF loan programs to middle and low income countries required austerity measures. The measures including raising regressive taxes (only a few programs include raising progressive taxes such as increasing corporate tax and only one… 1 min read Apr 4 A new report by The World Bank Group and the Development Research Center of the State Council of The People’s Republic of China titled Four Decades of Poverty Reduction in China seeks to explain the causes of China’s rapid economic transformation and the near eradication of extreme poverty. Since the… 2 min read Mar 25 The World Bank published the 2022 version of the annual World Development Report that explores the mitigation of financial risks to promote a global economic recovery. The World Bank reports that high income countries had far larger fiscal responses than low income countries. High income countries were also apply to… 2 min read Mar 24 World social and economic experts John F. Helliwell, Richard Layard, Jeffrey D. Sachs, Jan-Emmanuel De Neve, Lara B. Aknin, and Shun Wang published the 2022 World Happiness Report to evaluate wellbeing across countries. The authors use measures for GDP per capita, social support, healthy life expectancy, freedom, generosity, and corruption… 2 min read Mar 17 According to a new paper by Hickel and others, “in 2015 the North net appropriated from the South 12 billion tons of embodied raw material equivalents, 822 million hectares of embodied land, 21 exajoules of embodied energy, and 188 million person-years of embodied labour, worth $10.8 … 2 min read Jan 27 The Covid-19 pandemic has presented new challenges for governments around the world. While some countries have been able to cushion the pandemic’s blow to the economy through large increases in government spending, the same can not be said for many others. A study by Alexander Kentikelenis and Thomas Stubbs investigated… 2 min read Dec 30, 2021 Covid-19 has revealed the stark inequalities that exist around the world. Burdensome debt payments, the unequal distribution of vaccines, and inadequate social spending have undermined an equitable global recovery. To outline what a comprehensive global recovery plan could look like the Tricontinental Institute along with over twenty other research institutions… 2 min read Dec 30, 2021 It’s been a year since the D.C. based nonprofit Social Progress Imperative published the 2020 edition of their annual Social Progress Index. This month, the Social Progress Imperative released the 2021 edition that expanded the list of countries ranked from 163 to 168. Released every year since 2011, the… 2 min read Dec 30, 2021 Around the world, 72 countries are at risk of a major debt crisis while 19 countries are “severely vulnerable”. High debt burdens among developing countries have limited their governments’ ability to carry out the necessary fiscal and monetary policies to support their economies during the Covid-19 pandemic. Combined with urgent… 2 min read"
35,"5 Unconventional Investments That Will Save You Time, Money, and Energy",money," 2K Followers Published in The Virago ·Pinned Five facts that show why global warming is harder on women than men —  Climate change per se can’t discriminate by gender. Yet, based on an analysis of 130 peer-reviewed studies, women are significantly more affected. They are more likely to die than men as a direct consequence of global warming. Those lucky enough to survive, suffer disproportionally more than men. The reasons why… 6 min read Published in Sexography ·Pinned And what you can do instead. —  “…when it comes to sex, women are a lot more complicated [than men],” said dickhead Dr. John Randolph, professor of obstetrics and gynecology. He co-conducted a decade-long study with a large group of women in their menopause just to conclude emotional well-being is important to women’s sex drive. Because of… 6 min read Published in The Startup ·Pinned You’re already richer than 99% of the people who’ve ever lived before. —  I hope one day you realize the glittering story of financial freedom was a lie. It makes 99% of us work our hearts out to maintain the unnecessary lifestyle of the richest 1%. Yet it’s no wonder you strive for wealth. Capitalism made us all believe we need to produce… 5 min read Published in Climate Conscious ·3 hours ago Should we concentrate on gender equality or water scarcity? —  The heat of the sand was burning my feet. Although we’ve only been walking for 5 minutes, the humidity and the scorching sun made the casual activity unbearable. It was in a surf camp in Portugal, and I had the best time of my life there. It’s unimaginable that women… 4 min read Published in Mind Cafe ·1 day ago It’s really not what you think. —  We invest in products and services with the hope that they’ll make our lives easier. Yet, most people don’t need 90% of the things they’ve ever purchased. They mindlessly buy and believe the next item will bring them sustainable happiness. In reality, the new products only make them more desperate. … 5 min read Published in Books Are Our Superpower ·4 days ago And how these issues affect our society today. —  The root of western patriarchy lies in the lines of the Bible. Our all-loving God was already sexist on the day of creation as Adam was whole while Eve was born from his ribs. The storyline moves on; Eve’s sinfulness tempted the innocent Adam. The Christian God seemingly hates women. … 5 min read Published in Curious ·May 7 Don’t seek contentment in capital and consumption. Do these instead. —  You’re probably richer than 99% of the people who’ve ever lived before. Hear me out. You have food in your stomach and a roof over your head. You have access to the internet and a little free time as well. You went to school, and you know how to write… 5 min read Published in Books Are Our Superpower ·May 7 And how they made the world a better place. —  My previous lists of influential books mostly contained male writers. Only two pieces have been written by female authors. Yet, women contributed to how our society is shaped today, even though they’ve been oppressed for a long time. Women had a harder time writing thorough history, and it’s very commendable… 6 min read Published in ILLUMINATION ·May 6 And what you can do against it without radical diet shifts. —  Eating healthy can extend your lifespan by about ten years. It also makes you feel more energized, improves your brain health, and brings you into a better mood. Yet, choosing the proper nutrition is a more challenging decision if you don’t know the potential health effects of your diet. It’s… 5 min read Published in Curious ·May 3 And how to make this work for you in 3 simple steps. —  Your fridge is overfilled. Leftovers take over the shelves, the vegetables are about to spoil, and the cheese looks conspicuously blue. Was it even gorgonzola a few weeks ago? You can barely find some free space for the milk. Sounds familiar? Most people have a crowded fridge and don’t put… 5 min read"
36,How to See Your “Invisible Portfolio” & Earn Higher Returns,money," 22 Followers 3 hours ago Even if you’ve already parted, sometimes it’s worth keeping track of your exes. (If you don’t have time to read this right now, check out the Youtube video and come back later) Should we keep track of assets we sold? If we sold it, why pay attention? Simple: because post-sale… 3 min read Feb 28 We are constantly being nudged, we’re just not aware of it. Nobel laureate Richard Thaler popularized the idea of a ‘nudge.’ A nudge “alters people’s behavior in a predictable way without forbidding any options or significantly changing their economic incentives,” he writes in his 2008 book of the same name… 5 min read Aug 5, 2021 I have a general policy about not writing about crypto prices hitting or missing arbitrary benchmarks, yet I was asked to weigh in on Ethereum. My aversion to crypto media comes from the fact that most content parades as analysis and does little to help others understand what’s actually going… 4 min read Jul 14, 2021 When we lose something valuable, we have a knee-jerk reaction to want to undo it. Whether we have lost money, love, a favorite t-shirt, or a pet, we automatically avoid, deny, or postpone the pain of loss. We don’t automatically accept our new lower account balance, single status, wardrobe gap… 7 min read Apr 20, 2021 Stephen Foerster Stephen, great investor education concepts here. 1 min read Stephen, great investor education concepts here. 1 Published in The Capital ·Apr 3, 2020 By Amos Nadler, PhD | Chief Economist Bayesian Labs on The Capital —  The Greek philosopher Heraclitus once said, “No man ever steps in the same river twice, for it’s not the same river and he’s not the same man.” The same can be said about people and financial crises. Digital asset prices have crashed as a result of the COVID-19 pandemic despite… 10 min read Published in Fabriik ·Mar 25, 2020 By Amos Nadler, PhD | Chief Economist Bayesian Labs The Greek philosopher Heraclitus once said, “No man ever steps in the same river twice, for it’s not the same river and he’s not the same man.” The same can be said about people and financial crises. Digital asset prices have… 9 min read"
37,Amateurs are Panicking - The Pros are in it for the Long Haul,money," 4.1K Followers Pinned See the latest information —  With the changes that Medium made, I wanted to provide you with the best way to use this. You won’t be disappointed. For the latest article, just scroll down. For my top read articles, check out: If You Want to Invest in Cryptocurrencies, Then You Need to Read This 10 Solutions You Need to Know for Your… 2 min read Published in Better Marketing ·Pinned An inside look at the new program. —  Online platforms are in a rush to capture your attention, and LinkedIn is rolling out their latest feature. The LinkedIn Creator Program currently sends users an invite. I happened to get an invitation to join recently. There is no restriction on gets invited but an essential item is you have… 4 min read Published in Two Minute Madness ·Pinned These are the 3 tips I used to see a 20X return. —  The last 6 months have been great for me, and I will share how I avoided the writing slump that most writers face. Life takes you on a crazy ride, and you have to learn to drive with it and not against it. Too many people let life take them… 2 min read Published in Publishous ·Pinned The crazy times we live in make me dress nicer than wearing an old t-shirt. —  In most of my online photos, you’ll see me wear a polo or dress shirt. Normally, I’m comfortable wearing a t-shirt and sweatpants. The big question is why do I wear a polo or dress shirt? It’s because of one disgusting word that makes the news almost daily. Racism. If… 5 min read Published in ILLUMINATION-Curated ·3 hours ago Investing is simple when you follow these steps —  The market lives to feed off of fear and greed. The pros have seen this before and know exactly what to do. And of course, the sneaky investors take advantage of the gullible. So be aware of the scammers or the crooks. Then the newbies are buying and selling and… 3 min read Published in The Capital ·4 days ago Lessons to can use in this volatile market. —  If you just started investing in cryptocurrencies, get ready for a ride you won’t believe. This market differs from any market you have seen though some others come close. When I started investing, I understood some of the basic characteristics of the market but then there are a few things… 3 min read Published in The Capital ·May 9 A cryptocurrency investing tip to help you make smarter decisions. —  The cryptocurrency market hasn’t been nice to you lately. Then this may have you wondering if this was the right market to invest in. You look at your account and you may be in the red from when you first started. If you’ve held for a long time, this is… 4 min read Published in Publishous ·May 6 This is a trait you need to reach your goals. —  To reach your long-term goals, you need a daily habit. There is no fast way to get there. I have heard some people don’t set goals which is hard for me to understand. Without a goal, it’s hard to show any improvement in your life. Basically, you remain stagnant. You… 3 min read Published in The Capital ·May 5 There is an art and science to use during hectic times. —  The market is causing a lot of fear and panic. And this isn’t just the stock market. Cryptocurrency fears are there as well. As an investor with 25 years of experience, this is nothing. … 5 min read Published in DataDrivenInvestor ·May 4 A look at this privacy cryptocurrency. —  You may be familiar with the privacy coin Monero (XMR). Peer-to-peer transactions is not as private as you’d like them to be. Anyone can look to see that a Bitcoin transaction was made and how much a person may hold. Well, privacy coins want to give you a little more… 4 min read"
38,I am Working for Money to Buy Toys.,money," 69 Followers 2 days ago On our way from church this morning, my 3 year old son earnestly requested me to pass by the supermarket so that he could buy toys. He is obsessed with dinosaurs and there’s this particular collection of 8 dinosaurs that he’s been eyeing for months now! The thing is, at… 4 min read May 10 After a fruitful staff meeting and video shooting session, work eventually got to me. I have been working tirelessly for the last 7 years with hardly any time for myself. I left my very rewarding job to start a business adding value to shea butter because I believed — and… 5 min read May 9 There is a HUGE difference between the level of socio-economic development of a refugee from Ukraine and that of a refugee from a war tone African country like the Democratic Republic of Congo. I shall not elucidate on the differences in this article. Instead I shall share some more about… 2 min read May 6 Hhhhhmmmm……hearing this statement again after so long and moreover from a young salon owner and fellow entrepreneur pierced my heart. To take you back to where that conversation started from. I’d gone to Bugolobi to have a business meeting with a good friend of mine who was having her hair… 4 min read Apr 21 My first time visiting someone in the slums exposed me to a different side of life I had never imagined. Sharing my experience with another person exposed me to a different level of determination I only read about in books or watched in movies. —  Last week, a friend of mine gave birth to a handsome baby boy in one of the public hospitals in Uganda. Unfortunately for her, her nipples were not fully exposed so it became difficult for her baby to suckle. … 6 min read Apr 20 When I started Livara 7 years ago, I badly wanted to create a legacy of people we have supported from the early childhood years. I needed to support kids from the Primary 1 level of education through university and then eventually have them take on great jobs at Livara. … 2 min read Apr 9 When pursuing big ideas before you make big decisions, it is wise to seek counsel from the elders. —  I recall back in 2013, five months into my new job as an expatriate Field Engineer with Schlumberger, I made up my mind to quit my job the moment I raised enough capital to start my business manufacturing natural and organic cosmetics. The disappointing and appalling investment and entrepreneurship environment… 3 min read Apr 5 According to market research, the beauty industry in the Middle East and Africa was estimated at about $27.1 billion in 2018. It is growing at a CAGR of 4.9% with a market expected to hit 2.4 billion inhabitants by 2060. —  The cosmetics industry in sub-Sharan Africa has been on a steady rise for the past decade and the numbers do not lie. Africa’s young, vibrant and fashion-centric population is fueling this demand. Not only that, the young middle class that looks up to icons like Rihanna, Beyoncé, Cardi-B, and many… 6 min read Apr 1 Is it a surprise that we have very few generationally wealthy families in sub-Saharan Africa that have set up establishments that will be successfully run for generations after the founder passes on? —  I have been in the manufacturing and retailing business for seven good years. When I quit my $120,000 job, I was young, naïve, expectant and hopeful that I would find an industry and an environment where Africans support Africans especially those with a proven record of growth. … 5 min read Mar 31 More than 14% of the world is talking about Will Smith slapping Chris Rock at the recently concluded Oscars. Google currently shows over a billion searches have been made on this particular subject as of today. … 3 min read"
39,“You Make That Much From Just Writing?!”,money," 1.4K Followers Pinned Misandry has been my chosen path to discovering more to life. From since I was a little girl I knew there was forbidden knowledge out there than what was taught to me by my parents, my church, my peers, and the society I interact with. Unfortunately, that path manifested by… 7 min read 18 hours ago “My future smells like freshly printed money.” Sanni Lark I spoke to my mother on the phone today. After the dreaded bullshit pleasantries we exchanged, because I am always suspicious of anyone calling randomly to “check up on me,” she asked how my writing was going. “It’s fine,” I replied… 5 min read 1 day ago Relationships are about service. A woman is ready to be in partnership with a man when she can give herself to a man without feeling robbed. Are you willing to be of service to your partner? Can you see yourself trusting a man without him hurting you? Of course a… 2 min read 1 day ago “Protect black girls by birthing and raising them in loving, healthy environments, far removed from communities that only know death, poverty, destruction, and violence. Keep black girls sheltered away from the fate of this culture. That’s how you do your part in keeping them alive.” Sanni Lark The same black… 2 min read 2 days ago I took a walk outside today. I breathed in fresh air as one foot crossed in front of the other on the warmed, sunlit pavement. I lifted my head and turned into the direction of my neighbor’s yard. My eyes witnessed two adorable butterflies playing tag. One chased the other… 4 min read 2 days ago I am not that great at verbal communication. As an introvert, conversations serve as punishment for me being born a human who must interact with the world. I find it intrusive when people try to get to know me by asking a million questions about my life, and it makes… 4 min read 3 days ago After spending 21 days in New York City I was more than ready to head home. I unexpectedly got my period on the day I was leaving the Big Apple, which made me more motivated than ever to return to the quiet, slow lifestyle of the south. … 6 min read 3 days ago “You would make the perfect wife. I was thinking about it all day today,” he said softly. We were on the phone while he was driving to work. “Really? Why do you say that?” I asked, smiling. “Because…you’re not clingy. You trust me. You’re not always checking up on me.” … 4 min read 4 days ago Proceed with caution, sis. That’s the only advice I can give to women who still want to be mothers. Because so many men will make your motherhood journey all about them, and it may not end well for you. A friend called me and told me of a baby shower… 6 min read 5 days ago I am going to be honest: there are quite a few things feminists do that leave me shaking my head. For one, sending their male boyfriends and husbands money, or their “half,” of anything is so strange to me. You mean to tell me that due to the patriarchy that… 3 min read"
40,The 50% rule and why you need to save 50% of your income,money," 23 Followers 14 hours ago After spending over 5 years perfecting my finances, I started thinking about what system allowed me to save as much money as possible. As I sit here writing this, I can’t help but feel so much anxiety about sharing my personal strategy with the world. So many things pop into… 6 min read"
41,Notable companies reporting earnings💸:,money," 103 Followers Published in Chaka ·Pinned You asked. We listened! Starting July 7th 2020, Chaka will no longer charge a $2 minimum fee (or 1% flat fee) on global trades. We’ve thoughtfully redesigned our fees to deliver a more rewarding investing experience for investors and traders. the more you trade, the lower your fee becomes. 2 min read Published in Chaka ·Pinned Chaka has become the frontline Fintech company to receive the SEC’s Digital Sub-Broker/Sub-Broker Serving Multiple Brokers through a digital platform license. This will enable us to continue to power digital investing for Nigerian companies, retail investors, and institutional investors. Dear Investors, On March 26, we published a statement stating that… 2 min read 22 hours ago Retail companies are sharing Q1 2022 earnings this week. Check your favourite stocks here: Monday: Before the market opens — Wix.com ($WIX), Clear Secure ($YOU). After the market closes — Sundial Growers ($SNDL), Stratasys Ltd. ($SSYS). Tuesday: Before the market opens — Walmart, Inc. ($WMT), The Home Depot ($HD), Sea… 2 min read 1 day ago Upgraded to ‘overweight’, is there a rebound opportunity for SoFi?… SoFi Technologies, Inc. ($SOFI) provides services across three major segments — Lending, Financial Services (e.g. cash management, investment services) through its products — Apex and Technysis, and Financial Technolgy Services through its product — Galileo. Today May 16th, an analyst… 3 min read 1 day ago Now that tech stocks are down, how can I benefit from the surge in oil prices.. Energy stocks and prices have surged incredibly fast over the last few months. Once an object of ridicule for investors, a barrel of oil plummeted to less than $1 at the height of the… 3 min read 1 day ago The Naira is continually devaluing against the USD. Here are 2 ways low-risk investors can hedge their cash… In April, Nigeria’s inflation rate rose to a staggering 16.82%. Compared to the U.S’ 8.1%, this should be a big cause for concern. For the average Nigerian, this wouldn’t come as a… 3 min read 1 day ago You’ll learn about Apple’s fall, SoFi’s rebound, and the Naira’s devaluation this week. Enjoy this with a glass of chilled apple juice.🙊 What’s happening in the markets? 📈🙂 What are Chaka’s Champions buying? 😎 These are last week’s most bought stocks. 7 min read May 9 Your largest holding or favourite stock may be sharing its financial performance for Q1 2022 this week. It’s always important to know that the companies you’re investing in are doing well financially. Monday: Before the market opens — Palantir Technologies Inc. ($PLTR), BioNTech ($BNTX), Duke Energy ($DUK). After the market… 2 min read May 9 As opposed to other markets plunging into an unending red sea🔻 due to interest rate hikes and record-breaking inflation, the Nigerian Stock Market actually had a pretty good week. Why did NGX see a bull run? With improved local performance and great financial performance of many Nigerian companies, last week, the Nigerian Stock Exchange (NGX) crossed the… 2 min read May 9 Analysts predict that the bear market may be here till August 2022. How can investors be well-positioned amid interest rate hikes, looming recession… Short The Stock Market: One option is for you to load up on inverse ETF. An inverse ETF is set up so that its price rises (or… 2 min read"
42,"7 Tips For Making $1,000 a Week With Affiliate Marketing",money," 1K Followers Published in Better Marketing ·Pinned If you are an introvert, it can be difficult to find work that makes you feel like you are contributing to society and making a living. Depending on your personality, here are some side hustles that might be good for you. —  Blogging One of the best ways to make money as an introvert is by blogging. Blogging is a great way to share your thoughts and ideas with the world, and it can be very profitable. 10 min read Pinned Planning for your future, or making sure that your investments are secure and yielding enough income, is probably one of the most important things you can do. —  In this article, we’ll look at 18 passive income ideas which will help you achieve those goals. Vending Machine Owning vending machines is a great way to make passive income. You can easily rent out your machine by the day, week, or month. Some vendors require you to buy new inventory on… 9 min read Pinned Lately, I've been very curious about affiliate marketing and on monday last week, a decided to give it a try. After registering as an Amazon associate on my very first day of attempting to make money through affiliate marketing, I quickly learned that it was not for me. While shopping… 2 min read 5 hours ago Being financially independent is one of the most important goals for most people, but it can be a little daunting when you look at the complexities of investing. —  Have a spending plan Having a spending plan is important if you want to achieve financial independence. You need to know where your money goes and how much of it you have left at the end of the month. Your budget should be as detailed as possible, including all expenses, recurring and one-off ones… 4 min read 6 hours ago If you’re looking for a business that will always be in demand, look no further. Here are 6 businesses that will always stay in demand: —  Plumbing services Plumbing services are in high demand in homes and businesses, as well as for new construction and renovation. Plumbing services are needed for repairs and maintenance, too. Plumbers are responsible for inspecting the condition of a home’s plumbing system and repairing it when necessary. 4 min read 6 hours ago You’re not alone if you’re looking for ways to make more money today. The cost of living is rising, and wages are practically stagnant. So how do you make sure that your paycheck grows every month? —  Ask for a raise. If you want to ask for a raise, there are a few ways to do it. The best way is in person and not via email. Be polite and friendly with the person who will be deciding on whether or not they’ll give you the money. 6 min read 7 hours ago If you’re looking for a way to start making money, but don’t want to spend any time or money on it, then this guide is for you. You can make up to $5,000 per month if you follow these simple strategies. —  ClickBank ClickBank is an online marketplace for digital products. It is a referral service that pays you a commission for sending customers to the site that sells digital products. There are many ways you can use ClickBank to make money online and one of them is by publishing your own product… 6 min read 8 hours ago If you’re looking to make $1,000 a week with affiliate marketing, there are a few things you need to know. —  Start by Choosing the Right Offer Choosing the right offer is the most important thing you can do when starting out with affiliate marketing. It’s vital to choose an offer that is relevant to your audience, one that is in a niche that you are interested in, and also one where you are passionate about. 6 min read 9 hours ago Working a 9–5 job can be stressful, but it doesn’t have to be. You can actually make extra money while working full-time at a 9–5 job! —  Become a paid speaker. Get certified. If you want to make a career out of speaking, take the time to get certified by an organization such as Toastmasters International or Dale Carnegie. These organizations offer training programs, certifications, and support for those who want to speak professionally. 5 min read 11 hours ago Introverts have a reputation for being anti-social and reclusive. However, the happiest introverts I know aren’t afraid to leave the house or get out of the comfort zones they just do it in an introverted way. —  They don’t believe in the idea of “wasting time.” You can tell a lot about a person by how they spend their time. I’ve noticed that the happiest introverts I know don’t waste time on things that don’t matter, bring them joy and make them happy, or move them closer to their goals. 4 min read"
43,Terra Luna Died and Took Everyone’s Savings With It,money," 2.4K Followers Published in Controversial Crypto & Tech ·3 days ago This crash shows us that projects like DRIP are not stable —  Luna lost 99% of its value in a matter of days. Terra was a top 10 coin last week, with a market cap of over $20 billion. And now, it’s almost worthless. I have never seen anything like this. This reminds me of the Squidgame coin, and of course the… 2 min read Published in AINYF…Alcohol is NOT Your Friend ·4 days ago Take a deep breath and explore your mind —  To defeat your demons you will need to heal your mind as well as your body. Meditation helps you gain power over your cravings, you can use your mind to defeat your demons. Becoming sober is tough, staying sober is harder. Meditation for recovery There is evidence suggesting that meditation helps during the… 4 min read Published in The Bad Influence ·5 days ago It’s perfectly safe to enjoy them without any dark lord-related consequences —  Can diabetics eat chips and salsa with the devil? What are the components of devil’s salsa and the acidic notes they contain? If you’re thinking about trying this spicy salsa, read on! The following list will give you all the information you need to make an informed decision about whether… 3 min read Published in The Bad Influence ·May 6 The future of sexual assault is here! —  The Metaverse is like any city in real life, full of crime and ignorant people. Using the Metaverse will be like stepping into the depths of internet hell. Full of crypto bros, right-wing propaganda, porn and hate. It’s like a giant internet city full of all the things that make… 3 min read Published in Controversial Crypto & Tech ·May 6 “Your fiat means nothing, the future is crypto.” —  Crypto bros will tell you to stop using fiat due to inflation, then advise you to buy a meme token that fluctuates by 40% in a day. And they believe the nonsense that comes out of their mouths because Forex_shark told them some financial words or some crypto whizz on… 3 min read Published in AINYF…Alcohol is NOT Your Friend ·May 6 Your skin suit will never fit —  We turned to beer to make us feel confident. Drank vodka to ease our sadness. And even necked hundreds of shots for “fun.” That was a time in our lives when we didn’t have a clue. When we were easily manipulated and stupidly followed the crowd. We became lost and… 3 min read Published in AINYF…Alcohol is NOT Your Friend ·Apr 30 Watch out for what you ask for. —  Sobriety takes your mind to the darkest depths of hell. Without a healthy mind, the dark side will ultimately kill you. Escaping reality Alcohol makes it easy to hide from life’s worries. The only concern is who’s going to buy the next round. Anything else is irrelevant, that’s a problem for you… 3 min read Published in The Pub ·Apr 29 Advice for the working class brit —  What do you do if you find that being a cheap c*nt means buying Twiglets instead of Beef & Onion crisps? Why do you think the latter are so popular? Well, you could always turn to a Venn diagram of people who like Beef & Onion crisps and draw the… 3 min read Published in The Bad Influence ·Apr 29 You will eventually hit the self destruct button and make a fool of yourself. —  Are you an egotistical writer? Are you one of those writers who only care about themselves? Every story must be about you, so you get pissed off with people and write an angry retort. The writer’s ego has gone to your head, you now think you’re a god of writing… 4 min read Published in Controversial Crypto & Tech ·Apr 29 Sometimes swinging your billionaire dick around backfires —  After some back and forth Elon finally took over Twitter. With a price tag of $44 billion, even Elon was having trouble finding the funds. Using his own money (that sounds stupid to us less wealthy people) he forked out almost half the cost. But to come up with the… 2 min read"
44,Is TerraUSD’s Collapse Crypto’s Lehman Brothers Moment?,money," 3.2K Followers Published in DataDrivenInvestor ·Pinned The near-collapse of algorithmic stablecoin TerraUSD is just one more example of crypto-based financial alchemy doomed to failure and why DeFi returns are anything but “riskless.” —  There are no two more sexy words to an investor than “passive income,” except perhaps for “risk-free returns,” though technically the latter is three words (to be pedantic). Which is why Luna, UST and Anchor Protocol rode a wave of speculation to become multi-billion dollar cryptocurrency projects with marquee backers. 10 min read Published in DataDrivenInvestor ·Pinned Every decade or so, a catalyst is provided for a major economic crisis. The nineties had the dotcom bubble, the noughties had the sub-prime mortgage crisis and the twenties will have cryptocurrencies. —  Living on the banks of the mighty Mekong River that flows from the Tibetan Plateau across thousands of miles through Indochina and into the South China Sea, Tran Nguyen knows how high his home needs to be built above the banks. 11 min read Published in DataDrivenInvestor ·2 days ago While it may be tempting to see the collapse of TerraUSD as crypto’s Lehman Brothers moment, it’s actually its Bernie Madoff one. As long as the same macroeconomic conditions that led to the rise of LUNA, UST and Anchor Protocol exist, nothing much will change. —  About a month before TerraUSD started to lose its peg with the dollar, a multi-family office manager sought my advice — more of his clients were looking at cryptocurrencies as an investable asset class, but being unfamiliar with the space, he felt ill-at-ease to opine. 11 min read Published in DataDrivenInvestor ·Apr 24 While it may seem counterintuitive, cryptocurrencies could be the unexpected beneficiary of an increasingly challenging investment landscape. —  Ask your average Mom-and-Pop investor as to the role that cryptocurrencies play in a standard investment portfolio and the likely answer is “none.” Given how complex and volatile cryptocurrencies are, it would be entirely expected if traditional investors were to shun the digital asset class as “uninvestable.” 9 min read Published in DataDrivenInvestor ·Apr 16 While many observers are focused on challenges to dollar dominance from other rival national currencies, its true competitor will come from new forms of decentralized currency. —  Predictions of the dollar’s demise have been so frequent that they can be compared to the proverbial boy who cried wolf. For all of the forecasts that the dollar was on its way out of the center of the global monetary stage, it has proved naysayers wrong time and time… 7 min read Published in DataDrivenInvestor ·Apr 9 Globalization may have ended the minute the first Russian soldier crossed into Ukraine, and with it, the idea of a centralized global currency. —  As Russian tanks rolled into Ukraine for the “denazification” of the country, the veneer of global condemnation was pockmarked by its lack of a genuine, unified response. As Western nations rallied around Ukraine and condemned Russia, others took a far more restrained approach, from South Africa whose President Cyril Ramaphosa… 7 min read Published in The Capital ·Mar 6 The United States of America exacts a tax from citizens everywhere in the world, it’s just not a visible one. But given that Washington has no desire to defend democracy, should the rest of the world desire to defend the dollar? —  As I sat at the kitchen table of my brother’s home in San Francisco while he was sorting out his 1040 (the U.S. … 15 min read Published in DataDrivenInvestor ·Feb 20 Despite the legions of critics declaring that the crypto winter has arrived, there are more than enough reasons for bulls to remain optimistic. —  As Kai Nguyen stepped out of the house his family had occupied for generations farming the northern plains of Vietnam, he remarked how it was unseasonably warm for this time of year. Winters in Vietnam’s fertile north were not known to be particularly harsh, but even this winter was exceptionally… 8 min read Published in DataDrivenInvestor ·Jan 31 Anyone familiar with the technology cycle will be amazed at the speed with which blockchain and cryptocurrencies evolve. —  On October 29, 1969, UCLA student Charley Kline attempted to do the impossible at the time — transmit the text “login” to a computer 350 miles away at the Stanford Research Institute over the first link on the ARPANET, the precursor to the modern internet. After the letters “L” and… 7 min read Published in DataDrivenInvestor ·Jan 15 The same way a trainer feeds a pit bull special foods to keep its aggression up in the dogfighting ring, the Fed keeps the crypto markets volatile by holding back and letting loose liquidity. —  Forget what you’ve been told about cryptocurrencies for a minute and consider that despite being compared to everything from a pet rock to rat poison, they’re still a US$2 trillion market (at time of writing, check regularly to avoid disappointment). 7 min read"
45,How to Adopt the Mindset of the Rich,money," 5 Followers 1 day ago What I hate the most about all the “I will teach you how to get rich” gurus is that they waste my time with a few immature tactics that will make me financially average. To become rich is not to save 5% here and $3 there. … 4 min read 2 days ago Being broke sucks! It is not only embarrassing to be broke, but it’s also discouraging to be out of money. It’s not because of the frustration of not buying the things you desire or traveling to the places you dream about. That’s manageable with some sort of deep-breath techniques! It’s… 6 min read 3 days ago Disclosure: Some links below are affiliate links. This means that, at zero cost to you, I will earn an affiliate commission if you click through the link and complete a purchase. I’m going to share with you six of the most mind-blowing business books that will not only radically transform… 4 min read 4 days ago Starting an e-commerce store is frustrating, especially if you lack the experience of selling online. You spend plenty of time on market research to find a hot product and countless hours designing a gorgeous website with beautiful photography and a perfect product description. You finally decide to lunch your website… 7 min read 5 days ago Imagine a million dollars right in front of your eyes. You’re holding it with both hands and feeling proud of yourself. You finally made it! 7 min read 6 days ago As an entrepreneur, you always learn, be it from your mistakes or others. There are constantly new things that come up in the market and you need to learn quickly so you can avoid pitfalls and mistakes that might end the existence of your business forever. Ouch! That was harsh… 7 min read May 10 Money doesn’t buy you happiness. Money doesn’t matter. Money doesn’t impress me. Do you hear that a lot? A bunch of nonsense memes broke people’s posts on social media to justify their miserable situation and get likes from more broke people. 6 min read May 9 Every business starts with a purpose to begin with; a vision that is jumpstarted in the founder's mind and turbocharged by his/her imagination. A business that lacks a clear and robust purpose is a business that lacks a solid core; it might look shiny on the outside but still fragile… 12 min read May 7 One of the toughest challenges small business owners face is keeping their business afloat. Managing finances and distributing money wisely are what make or break a small business. Success in building and managing a profitable small business relies on effective habits the business owner instills in the business culture and… 7 min read May 6 Growing a small business might seem daunting to achieve, but with the right ideas and strategies, you can definitely reach rewarding results. Business success relies heavily on the amount of money you can generate as a profit. … 6 min read"
