16,What Do Navy SEALs Do When They Retire?,politics," The U.S. Navy SEALs, or the United States Navy Sea, Air, and Land Forces, are the U.S. Navy’s elite Special Operations Forces. They conduct clandestine operations from the sea, air, and land. Navy SEALs are considered silent professionals who have acquired razor-sharp precision and are known to possess unbending standards coupled with uncompromising loyalty and sense of teamwork. Counterterrorism operations, direct action operations, unconventional warfare, and special reconnaissance are just a few of the missions included in their career as Navy SEALs. Navy SEALs are subjected to training in a wide diversity of environments and on a great variety of fields. Each setting and mission requires them to employ special procedures, tactics, and techniques. Physically, emotionally, mentally, psychologically, the Navy SEALs are molded to face any task thrown at them on a mission. Hence, even after their Navy SEALs careers, they easily adapt to the civilian world of employment. The following are the most common jobs that ex-Navy SEALs men are known to be employed at: o Business and Business Administration — Ex-Navy SEALs make good financial administrators, human resources specialists, security administrators, social science specialists and the like. Aside from being capable of running their own businesses, ex-Navy SEALs are able to administer, supervise, monitor, and perform professional management services vital in an organization’s operation, something they have learned to do in the Navy. o Health Care — From physicians to dentists, health scientist to health system administrator, physical therapist to occupational therapist, ex-Navy SEALs do not find it hard to get employment within these areas. Ex-Navy SEALs find it easy to be driven by the goal of providing high standards when it comes to medical care. Like their Navy SEALs training, they find it motivating and challenging to answer the needs of patients with various medical problems requiring medical management and creativity. o Architecture/Engineering/Technical Support — From civil, electrical, to environmental engineering jobs, architectural jobs, and other technical support jobs, ex-Navy SEALs are able to show excellence in this area that requires the application of general knowledge of mathematics and physical science. These kind of jobs may entail planning, designing, constructing, and maintaining structures and facilities that may be use for shelter, transportation, and so on and so forth. o Trades and Specialized Skilled Occupations — This category can include various occupations like fire protection and prevention specialist, maintenance mechanic, rehabilitation specialist, chef, electrician, and a whole lot more. These jobs require professional knowledge and abilities for full performance, something that ex-Navy SEALs have been equipped with during their training and in their navy career. Whatever the job title, every position that ex-Navy SEALs seek after their navy career speaks of compassion, energy, and commitment. And like their SEALs career, they find these jobs professionally rewarding and emotionally satisfying."
17,No Agony of Defeat for Hillary Clinton,politics," On June 7, 2008, Senator Hillary Clinton made history. I knew it as I watched her deliver her exit speech before 2,000 supporters at Washington's National Building Museum. She wasn't just endorsing presumptive Democratic presidential nominee Senator Barack Obama; she was leading by example. In her speech, she exemplified how to be gracious in the face of defeat. She did not take ""no"" for failure. She remained ambitious, confident, and strong. There is much the entrepreneurial woman can learn from Senator Clinton, including the following 10 lessons about facing so-called defeat: ""Well, this isn't exactly the party I'd planned, but I sure like the company."" ""I want to start today by saying how grateful I am to all of you - to everyone who poured your hearts and your hopes into this campaign, who drove for miles and lined the streets waving homemade signs, who scrimped and saved to raise money, who knocked on doors and made calls, who talked and sometimes argued with your friends and neighbors, who emailed and contributed online, who invested so much in our common enterprise, to the moms and dads who came to our events, who lifted their little girls and little boys on their shoulders and whispered in their ears, 'See, you can be anything you want to be.'"" ""To all those who voted for me, and to whom I pledged my utmost, my commitment to you and to the progress we seek is unyielding . . . I will continue to stand strong with you, every time, every place, and every way that I can. The dreams we share are worth fighting for."" ""I entered this race because I have an old-fashioned conviction: that public service is about helping people solve their problems and live their dreams. I've had every opportunity and blessing in my own life - and I want the same for all Americans. Until that day comes, you will always find me on the front lines of democracy - fighting for the future."" ""The way to continue our fight now - to accomplish the goals for which we stand - is to take our energy, our passion, our strength and do all we can to help elect Barack Obama the next President of the United States."" ""The Democratic Party is a family, and it's now time to restore the ties that bind us together and to come together around the ideals we share, the values we cherish, and the country we love."" ""I ran as a daughter who benefited from opportunities my mother never dreamed of. I ran as a mother who worries about my daughter's future and a mother who wants to lead all children to brighter tomorrows."" ""Always aim high, work hard, and care deeply about what you believe in. When you stumble, keep faith. When you're knocked down, get right back up. And never listen to anyone who says you can't or shouldn't go on."" ""Although we weren't able to shatter that highest, hardest glass ceiling this time, thanks to you, it's got about 18 million cracks in it. And the light is shining through like never before, filling us all with the hope and the sure knowledge that the path will be a little easier next time. That has always been the history of progress in America."" ""So I want to say to my supporters, when you hear people saying - or think to yourself - 'if only' or 'what if,' I say, 'Please don't go there.' Every moment wasted looking back keeps us from moving forward. Life is too short, time is too precious, and the stakes are too high to dwell on what might have been."" Love her or hate her, Senator Clinton holds a vision for the future and keeps her eye on the mark. No moss will ever grow under her feet. Instead, she counts her blessings and moves on. She considers failure as nothing more than a stepping-stone toward success. She is resilient and determined, she never gives up, and she knows who she is. She is a woman getting it done. No agony of defeat for Senator Hillary Clinton!"
18,Anti-Terrorism: Defending Against Terrorism,politics," Terrorism has now reached the point that it has entered into every aspect of daily life. All over the world terrorist activities threaten the safety of civilians and military personnel alike. Regardless of who commits these terrorist actions, whether jihadists or other types of violent extremists, the need for qualified individuals to combat and prevent them is increasing. Anti-terrorism officers are an example of qualified individuals who help protect national security. Anti-terrorism officers (ATOs) are highly trained individuals that primarily hold policy advisory and planning positions in areas where terrorism is a critical threat. Unlike many operational counterterrorism roles, anti-terrorism officers must have a level of education and experience that goes beyond military field training. An advanced education can open the door to many rewarding career opportunities, and provide a specialized and responsible alternative to conventional high security jobs. Anti-Terrorism Skills An anti-terrorism officer must develop a deep understanding of threats to homeland security from non-state actors, and is responsible for advising senior leadership how to appropriately and effectively deal with all terrorism-related issues. For example, anti-terrorism personnel formulate and help implement far-reaching strategies to secure critical infrastructure like military bases, embassies and air/seaports to name a few. Anti-terrorism training involves the broad study of international and local threats to national security posed by terrorism. Those charged with providing senior decision makers with the intelligence they need to implement appropriate security measures must understand how to offset and effectively manage emerging threats before they become a reality. Anti-Terrorism Education and Anti-Terrorism Training Anti-terrorism officers need to have the knowledge used in every arena of the strategic security industry. Anti-terrorism officers will use knowledge of explosives, weapons of mass destruction, political and religious extremism, underground economies and terrorist techniques to combat terrorist threats and operations. A proper education gives those in the field of anti-terrorism the ability to develop a comprehensive picture of the global strategic security environment. Anti-terrorism training focuses on pro-active strategies like planning, prevention and resolution. Playing a preventive and defensive (deterrent) role toward specific targets, an anti-terrorism officer helps reduce the vulnerability of possible terrorist targets and tactics. Terrorist tactics are purposefully evasive; consequently, early warning and prevention lies in the ability to successfully detect potential indicators. With many countries introducing anti-terrorism legislation (ex: USA's Patriot Act), the focus on specialty training has never been stronger. As global terrorist activity continues to increase, advanced anti-terrorism education and training can be your ticket to some of the most challenging and meaningful national security job opportunities related to anti-terrorism."
19,Insider politic news in Malaysia Today,politics," Malaysian political scene has endured a series of events and has had its fair share of protests that involved quite a number of politicians in the past decade. Issues like the murder of the Mongolian Model Altantuya Shaariibuu and the accusations of Razak Baginda, a former political analyst with the Deputy Prime Minister of Malaysia, Datuk Seri Najib Tun Razak, who many claimed is related to the case. The trial is on-going with Razak still under charged with abetting two police officers who is accused of murdering the model and subsequently blowing her body to pieces using C4 explosives. Issues arises like the petrol hikes have caused a major uproar among citizens not so much about the petrol hikes but more so are talked about on the issues involving the hike. The government of Malaysia today are being said to have not done enough to keep the price low, thereby increasing the people's burden. Words of advice like ‘changing the lifestyle' of the people by the Malaysia Prime Minister are being shot back for being too naïve. The people want to know where the profits of the national petroleum company Petronas have been channeled to if not to help curb the rising price of fuel. The former Prime Minister, Tun Dr Mahathir Mohamad and his dissatisfaction on his successor and how he claims the Primer to be a puppet to his son-in-law Khairy Jamalluddin, who has many corporate directorship under his belt. The former prime minister, who has alleged to have tried to control the judicial system too are being talked about, but many voiced that the past is gone, and more focus should be put on the present, which many believe that the government is incapable in managing Malaysia's economy and administration. These hot topics are constantly discussed in a place where the true facets of Malaysian politics are talked about and discussed not by the politicians but by the people whose lives are affected by the politicians, the people of Malaysia. There are many ways by which the people of Malaysia wants to be heard, for instance Raja Petra Kamarudin, a prominent opposition activist and editor that he claims would have insider information about the dark circles of the country's political arena and the various comments he has made that caused his incarceration under the Malaysian Seditious Act. These issues are discussed in detail in Malaysia Today as it comes from the people themselves. Most of the people would give their insights and suggestions to be heard and understood. As a channel of interaction, Malaysia Today provides a place for Malaysians to talk about what they feel and think about politics that affects their everyday lives and everything else that don't."
20,Breaking the OPEC Chains,politics," Worldwide demand for petroleum is increasing.  Crude oil prices have topped $135 per barrel.  Oil prices have been on a steady climb for a long time.  Dwindling OPEC oil reserves and a weak dollar are driving petroleum prices to new heights. The US government has made no serious efforts to develop effective countermeasures.  Instead, energy conservation, ethanol production from corn, and a failing ""Cap and Trade"" permit system are hyped by politicians. Exploding grain prices have exposed the ethanol hoax and made poor people across the world scramble for food.  Coal and oil sands are used to produce petroleum substitutes and increase greenhouse gas emissions.  The ""Cap and Trade"" concept was tried in Europe.  The concept is deeply flawed.  It does not provide lasting relief.  It merely delays the day of reckoning for a few years. Electricity and liquid transportation fuels are the lifeblood of our economies.  Economic growth is impossible without plentiful, affordable, and secure energy supplies.  Economies will collapse when supplies of petroleum begin to shrink, when global warming keeps causing damages, and when energy prices continue skyrocketing.  Will our grandkids witness such disasters? We are facing a problem that is too large to be solved by industrial entities.  The financial risks of introducing new technologies are too large.  Government agencies and industry cooperatives must find technical solutions to our problems, must install a few of any new energy producing installations, and must make the advanced technologies economically competitive. Are there any solutions that can be developed before petroleum is depleted and before global warming exceeds the 3 to 4 degree Celsius global warming threshold? The world community must solve these two threatening disasters very quickly.  Petroleum reserves will last only a few more decades considering the accelerating, worldwide demand.  Greenhouse gases from coal and petroleum combustion will continue to accumulate in our air at ever faster rates and will accelerate global warming and ice melting.  Any of these disasters may strike within less than five decades. Increased use of nuclear power can generate large amounts of electricity and can replace the use of coal.  Increased use of solar power, hydropower, wind power, marine power, and geothermal heat can provide additional electricity. Surprisingly, only one single concept seems to have the potential to produce sufficient amounts of liquid transportation fuels.  This concept is the conversion of biomass into liquid petroleum substitutes. The concept of biomass conversion has just suffered a major public relations debacle.  The ill conceived process of converting corn by fermentation into ethanol has led to a temporary tripling of US corn prices.  This huge increase caused the destabilization of worldwide food prices.  This effect was entirely predictable.  Nevertheless, this concept was considered worthy to receive large governmental subsidies. Biomass conversion into fuel is our one and only option.  We must learn how to convert sunlight, water, carbon dioxide, and fertilizer into biomass.  Food crops are not suited for conversion.  Food crops have been selected, domesticated, and bred to provide tasty and nutritious foods.  Energy crops must be selected based on entirely different properties.  Energy crops must have very high energy content, must provide very high crop yields, and must grow very fast.  This means that we must find and further breed plants with very high energy yields; i.e. plants with the highest values of energy per acre per year. When designing biomass plantations, we must address several specifications.  We need plenty of sunshine and we must protect against the misappropriation and abuse of fertile lands and of forests.  By locating biomass plantations on arid lands and by combining biomass growing and biomass conversion into a single facility, we can avoid abuse of agricultural lands. Biomass production must be designed to be highly automated and mechanized to lower costs.  Additionally, biomass is best converted into petroleum substitutes within hours.  Such quick conversion requires on-site processing.  Harvested biomass cannot be stored for long times.  Liquefied petroleum substitutes can be stored in tanks and can be transported by pipeline. Obviously, such radical plantation concept, which ideally uses hydroponic techniques and is not dependent on soil quality, will need development.  New biomass types must be identified.  The performance of high energy yield plants must be optimized.  The engineering of hydroponic plantations located on arid lands or in deserts must be completed, pilot plants must be built and tested, and fast conversion processes for converting carbohydrates into hydrocarbons must be found and developed to maturity. One question remains; does our Earth have large enough areas of arid land which are ideally located closely to coasts and seawater? In 2004 the world consumed roughly 30 billion barrels of petroleum.  This figure translates into an energy consumption of 173 exajoules per year.  We know the energy yields of a few food plants.  We can extrapolate those energy yields and arrive at a probable energy yield of newly bred plants of 10,000 gigajoules per hectare per year.  When we divide energy consumption by energy yield we arrive at a figure of 17.3 million hectare or 42.6 million acres.  This area is equal in size to the state of Florida.  This small area can support biomass growth to supply the entire world with transportation fuels!  Very large areas are readily available to support the growth of biomass.  The Earth has many arid areas and huge deserts. US government must lead the world in this endeavor and must establish an agency with a single mission: Develop the technologies to produce plentiful, affordable, and secure liquid transportation fuels for the next few centuries."
,topic,category,content
0,News,politics,
1,"John McCain for President?  Yeah, Right.",politics," Does this accurately describe your reaction to John McCain?  If it is, I quite agree. In fact, I have no intention of supporting him whatsoever.  I've been holding my nose for the Republican presidential candidates since I was old enough to vote, and I haven't seen much of a return on my support.  Up to now, they've been lackluster at best.  This year, the Republicans managed to nominate the only human being that could make me look back on either of the Bushes or Bob Dole and say ""I wish our nominee was one of them instead"". Now, everyone is adamant that we vote for McCain.  They say there's a world of difference between him and Obama, and let's say that's true.  What's he done about it since 2000 or so?  When was the last time you saw McCain oppose a Democrat or their agenda points in any way before he started running for President?  In fact, what else has he done but join with Democrats, poke his fingers in conservative eyes to build his fake maverick credentials, and revel in the puff press at our expense? Can you say for certain he'll support or ignore any of those differences at any given time, knowing his obsession for media accolades?  His love for their attentions is the only thing about him that's predictable.  How is he going to react when he's President, and that very same media is around him all the time, waiting to hammer him for his departures from their orthodoxy, or glorify his breaks from his own party? If you see him becoming even more of a donkey in elephant's clothing because of this, I do too.  Not only that, but his entire party will fall into line behind him, just like they did under Bush, and walk right off a cliff yet again.  It kind of takes the edge off the argument that he's an improvement over Obama, and demoralizing to boot. So what am I going to do about this?  I'm voting my principles with a third party instead this year.  Personally, I like Bob Barr, but for those of you who aren't of the Libertarian bent might want to look at Chuck Baldwin of the Constitution Party instead.  Do they have a real chance of winning?  Historically speaking, no.  Does that make it a wasted vote?  Look at the other choices, and make your own decision.  You already know mine. I find this preferable to sitting out the election, and here's why you should think twice if you're considering doing that yourself.  Yes, I agree with you that swallowing the jagged horsepill of the McCain candidacy is asking too much, but his undeserved nomination isn't the only issue here.  There's the Congress to consider, because it's the source, or obstruction, of the real and long-term damage. Why care about the Congress now?  Surprisingly enough, the congressional Republicans have started taking desirable action, especially with regards to energy policy.  While you may not give them much thought in a presidential election year, this time you really should.  If you decide to stay home, you could be costing a decent representative or Senator their job a la Rick Santorum's undeserved fate.  I have one such deserving Senator on my local ballot this year, and I'm definitely voting for him regardless of McCain. Therefore, even if your reaction to McCain is 'yeah, right' just like mine, don't stay home in November.  Look into a third party candidate so you have someone to support.  A third party means you can vote your principles for President, send a message to the RINOs that they can't take you for granted, and not sacrifice a worthwhile conservative representative or Senator to do it.  By all means, let McCain take his own electoral thrashing, but leave those who don't deserve one out of it."
2,"I'm With Stupid, but I'm All Alone!",politics," I’m With Stupid, But I’m All Alone! A politician’s self-evaluation. I am a politician. I have learned a few things about myself during my self-evaluation. Here are a FEW things I have learned about myself after thinking about it for a while. -I vote for bills that I have not read. -I have my pages and secretaries read my bills for me and translate them to me. -I do not vote with my beliefs, as I really do not have any of my own. -I cannot make a decision, cast a vote, or answer any questions about any issue without checking with my party first. -I vote for all of the pork I can get away with to buy votes. -I know people will blindly follow me, no matter what I do, because of the D or R following my name at the ballot box. -I know the average American will never know how I voted on issues. -I believe America should never fight for ANYTHING unless it ends quickly and no one gets hurt, especially the enemy. -I believe America is a great country because of our government, not because of great people or freedoms. -I will vote for anything, in any way necessary, to go along with the party line, no matter what my personal beliefs are. -I choose my beliefs based on polls. -I may have voted for something last year, but this year I will be against it, because it is election time and I want those votes. -I take all of the perks I can. -I believe a budget shows what money HAS to be spent. If there is a surplus, we will repave a road that does not need it. -I believe purchases should be made with no logical decision about whether the price is right, as long as one of my constituents gets paid. -I believe the rights of a few tree frogs are more important than the well being of people. -I believe if ten people are offended by something then millions of others will have to change their lives to accommodate the wishes of those few. -I believe it is better for me to spend time on renaming projects than to address more important issues facing America. -I believe I do not need to show up for votes. -I believe it is OK to accuse other politicians of wrongdoing in attempt to get a perjury conviction if they do not tell me what I want to hear. -I believe all people have to be reliant on government so that I can stay in power. -I believe over 50 percent of the population should not have to pay any taxes. This will allow me to cater to them so that I will never lose power again. -I believe in Socialism because it will get me more power, especially in schools and healthcare. -I believe if we have nothing to do while in Congress we should make laws just to act like we accomplished something, no matter how silly the law is. -I believe if a vote did not go my way then someone cheated, lied, or the machines were wrong, not that I possibly could have been the worse candidate. -I believe we have to keep the IRS so that I will not lose power. These are just a few things I have found out about myself and as I said, these are just a FEW of the things I believe in. I have to see my shrink now. Oh, you want to know who I am? I am YOUR politician. If you are reading this nonsense, you need to be sure to educate yourself about your politicians, as everyone believes their politicians are great and it is the other politicians that are bad. If you have a politician who has been in office for multiple terms you cannot blame the politician anymore, you have to blame the voters who keep putting that politician there. A comfortable politician, who knows they will not get voted out of office, is a very, very bad thing. 2008 will be one of the most important elections of all time. More importantly than anything, please get every informed person you can to get out and vote. Friends, relatives, co-workers, or anyone else. They will tell you that their vote will not count, but you can tell them that their vote will cancel out an ignorant vote of someone else. Good luck, Bear Brooks Author of: A Jackass at Every Turn! How to Act Like an American When Everyone Around You Will Not!"
3,The Second Amendment-Clarified,politics," It does not matter who you are, or what walk of life you come from, chances are that you are aware of the 2nd Amendment of the Bill Of Rights. This said, you are also aware of the constant battle between those who wish to keep and those who wish to change or do away totally with this amendment. This said, we will go further into the raging battle that has drawn so many into the Debate--Guns or No Guns. First-let's let's look at the wording of the Second Amendment that is drawing so much debate: "" A well regulated militia being necessary to the security of a free State, the right of the People to keep and bear arms shall not be infringed. "" There are numerous opinions to the use of the word ""Militia"" in this statement. What did the Forefathers mean, when they stated ""Militia""? Let's ask them!!! ""A militia, when properly formed, are in fact the people themselves … and include all men capable of bearing arms,"" declared Richard Henry Lee, a First Congress senator. ""To preserve liberty, it is essential that the whole body of people always possess arms."" ""Who are the militia?"" asked Tench Coxe, delegate for Pennsylvania to the Continental Congress. ""Are they not ourselves? Is it feared, then, that we shall turn our arms each man gainst his own bosom. Congress have no power to disarm the militia. Their swords, and every other terrible implement of the soldier, are the birthright of an American… [T]he unlimited power of the sword is not in the hands of either the federal or state governments, but, where I trust in God it will ever remain, in the hands of the people."" A simple search for the opinions of the Forefathers will inform anyone, that the ""Militia"", was in fact ""The People"".  Those wishing to Twist the words of the Bill Of Rights can only impress the un-knowing---The words and meanings of the Forefathers and the ""Bill Of Right's"" are clear---""Shall not Be Infringed"" So why is the support for peoples rights to bear arms different from the rights of Speech or Religion? It isn't---All people will stand up for their freedom of Speech ( Everyone wants to speak their opinion ). All people want to practice their beliefs---and they have the right to do so. This is why there can be no ""All Out Attack"" on these Right's-You would be challenging ""All People"" When it comes to the Freedom of the Second Amendment---All people, do not own firearms.  Many people are not involved in the Defence of the Second Amendment, because they do not believe it applies to them ( They do not own firearms ) This could not be further from the truth!!! ""Freedom is never more than one generation away from extinction. We didn't pass it to our children in the bloodstream. It must be fought for, protected, and handed on for them to do the same, or one day we will spend our sunset years telling our children and our children's children what it was once like in the United States where men were free."" -- Ronald Reagan Freedom--This is the root of those seeking to defend the Right given to us by the Bill Of Right's. The defence of the 2nd Amendment is not only at the heart of every Firearms owner, It should also be of great importance to anyone who is thankful for the free life we live in this country, whether they own a firearm or not. Why? Because we live in a nation that was built on freedom----There is no Bill of Guns---Only a Bill Of Rights. I may not agree with what you say, I may not agree with your religion, however I will defend your right's. Will you defend mine??"
4,"If You Want Government to Listen, You've Got To Make the Ask!",politics," One of my main messages for advocates is ""make the ask."" In my opinion it is almost always a waste of time to talk to an elected official without asking for something. Believe it or not, though, people have actually had the audacity to disagree with me on this. I know, it shocked me as well :). I've listened to the critics and I'm here to say, well, they're partially right (see, I listen to other people despite what my husband says). But I still stand by my ""make the ask"" advice. Let me explain what I mean. First, though, before I get too much in to it, perhaps I should explain what I mean by ""make the ask."" Simply put, advocates should ask for something specific as opposed to simply trying to ""educate"" or ""inform"" elected officials. Frankly, trying to educate elected officials without asking for something specific is like trying to educate a middle-schooler without telling them it will be on the test. It goes in one ear and out the other. Those who disagree with this advice usually have something to say along the following lines: either they believe they'll ""get more attention if they don't ask (since everyone else is);"" they ""just want to say thank you;"" or they've ""already asked and don't want to be a pest."" These criticisms sound perfectly reasonable and in many cases are partially true. Let's examine each in more detail. ""Everyone's always asking. I'll get more attention if I don't"" Unfortunately, if you use all your time with an elected official to just say nice things, you won't get their attention over the long term - and you'll probably be ignored.  I'm really sorry to have to put it that way, but it's true. Yes, it's nice for the legislator to have a meeting with someone who ""isn't always asking for something."" It's even nicer for the legislator to have a meeting with someone who asks ""how can I help you on your issues?"" -- and I'm not in anyway suggesting that these questions should not be a part of your message. That said, ""making the ask"" flips that switch in an elected official's brain that says ""hey, I better pay attention to what this person is saying."" It achieves that goal far more effectively than a polite ""I don't really need anything right now, I just thought I'd stop by."" The good news is that if you're feeling non-aggressive, you can ask for something easy that, and here's the key, provides the legislator with as much benefit as it does you! Here are some examples of what I mean: A site visit: Ask your elected officials to visit a facility in the district, perhaps a place where they can meet with constituents and be seen in a positive light in the media. You're helping them connect with people in the community, and you've made an ""ask."" In this case, the ask is ""will you come and visit us in the district?""  One of our lobby clients used this technique to approach members of Congress who would normally be, shall we say, a little skeptical of their views.  By asking for something easy, like a site visit, instead of launching immediately in to a hard policy ask, these advocates have been able to build positive relationships with their legislators that will serve them well when the hard policy issues arise. A statement of support: Perhaps your elected official would be willing to make a public statement of support, either in writing or by making a speech.  This can be especially useful when it's connected to a ""hook"" of some sort.  So, for example, if it's National ""hug a puppy"" week, the elected official can make a statement about how wonderful it is to hug puppies - and you can be sure the media is there to get a picture of the puppy hugging activity (my puppy is available if needed).  The ask, in this case, is ""will you make a statement in support of 'hug a puppy' week?""  And be sure to follow-up with all the talking points and other materials to make this happen. (hey, can we start a ""hug a puppy"" week?) An article for your newsletter:  For advocates affiliated with a state or community organization that puts together a newsletter, asking your elected officials to write an article for that newsletter can be a great way of getting their attention. Most elected officials welcome the opportunity to put their name in front of their constituents, and your request that they post something in your publication will require them to think about your cause. In addition, if they agree to write the article (or, in most cases, to review the article you have drafted for them and agree to sign their name to it) they will almost always want to speak positively about your issue. That makes it much harder for them to vote against you should the time ever come. In essence, these ""relationship building asks"" help you set the stage for future, sometimes more difficult or more controversial, policy asks.  They are an ideal way to capture a legislator's attention without being too pushy. ""I don't want to ask: I just want to say ""thank you"""" I heard a variation of this from a legislator who was also speaking at one of the conferences at which I was presenting. In fact, the legislator went on right before me and told the attendees that they should do nothing but thank the legislature for all the support for their issue and that there was no need to ask for anything specific. I was in a bit of an awkward position as I, well, completely disagreed. Now, don't get me wrong. My mother raised me right. I do believe that we should all say ""thank you"" as frequently as possible. And if you're communicating with your elected officials frequently (say once per month or more) go ahead and use up one of those communications as a pure and simple thank you. However, in this case the advice was directed at a group of people who talked to their representatives once-per-year. In these situations, while a thank you is a great way to start out, it should be accompanied with an ""ask,"" even if it's one of the easy asks noted above.  Without that ask (and the required follow-up on the ask), those lobby day participants would probably not have found any other occasions to talk to their legislators at any other point through the year. ""I already asked and I didn't get an answer.  They know what I want.   I don't want to ask again."" This one really irritates me.  The whole purpose of an ask is to eventually get an answer, right?  Sure it's frustrating when our elected officials don't respond to our ""asks"" as quickly as we'd like.  Why does that happen?  Usually it's for one of three reasons.  Either: All of these problems can be solved by asking again.  I recognize that it might take months or even years to get a straight answer out of a member of Congress, state legislator or even city council member.  But you sure won't get one at all if you don't ask again.  Giving up after the first or second try just makes it way too easy on them. When it comes down to the bottom line, elected officials and their staff expect you to eventually present them with an issue and a specific solution to that issue. Otherwise, why are you communicating with them?  I can't think how many times as a legislative staff person I had meetings I just thought were a complete waste of time because no one asked me for anything. So how are the critics partially right?  Well, I guess if you're communicating with your elected officials frequently then you can afford to spend some of those communications on the niceties.  And since everyone SHOULD be communicating frequently with their elected officials, then we all should be spending time on the niceties.  But in the real world, where we might reach out a couple times per year, making the ask is an essential component of getting what we want from our government.  And isn't that what it's all about?"
5,Alternatives to GM foods,politics," In England, GM foods will always be associated with lies and deception. That's for a very good reason, because everything we have been told here about GM over the years is provably untrue. Take one example: we were told that GM crops were necessary for the good of the Third World. It would help eradicate hunger, it was said. Now we find out that the vast majority of GM crops in the world today are grown in North America. If GM type food is being developed for the benefit of the Third World, why is the First World deriving so much benefit from it first, before the others? Why on earth do the wheat growers of the US and Canadian prairies need seed that delivers higher yields? If GM is so important for Africa and Asia, why aren't they top priority instead? It beggars belief that GM is touted as the answer to world hunger but is busy being devoted mainly to feeding the fattest people on the planet, and not the needy and under-nourished. Nobody is saying the scientists are lying. The men in white coats who invented the new way of growing crops no doubt had the best interests of humanity at heart. Unfortunately, their patents are in the hands of businessmen, people who struggle to produce a convincing picture of altruism. One example: GM seeds that are making it to Africa are being sold to the farmers there, sold in a market where farmers rarely deal in a cash economy, and, moreover, sold as First Generation hybrids, which means they are sterile. Local farmers are used to conserving seeds from one season to the next, to provide for the new crop. They are having to get used to a brand new system of selling all their harvest each year and saving money from the proceeds to buy next year's seed. It's a plan that ties the dirt poor farmer to the big seed companies - forever. There is no way the farmers can break out of the trap. Worse, they are being tempted to grow inappropriate crops: the rice farmers are not just being offered GM rice, but the whole range of GM plants. Farmers are switching to what might seem the most profitable product available, a short-term philosophy that ignores local need; local climate conditions; and local food supply. Back in Britain, the GM bandwagon arrived in the 1990s. The population was told that GM  crops would need to be 'tested' in our country. Why? Is the climate that different to the US, or the soil, or the agricultural methods? If GM foods are helping the hungry, why does prosperous England turn out to be the next area for colonisation on the list? Worse, the British public soon had to get used to the news that GM seeds were carried by the wind, and spread. We were promised that this wouldn't happen; we were told that these GM 'trial' beds would be isolated and protected. Rubbish. GM plants spread into areas where farmers didn't want them, and farmers who had consciously said they didn't want anything to do with the 'GM revolution' were finding their fields polluted by the new technology. It didn't end there. The GM companies then had the damn nerve to sue the victims for 'stealing' the GM crops, the invaders on their land, (which they hadn't asked for and didn't want) and were being awarded damages in the courts! In Canada, even more bizarrely, the GM companies were suing farmers for 'trespass' and said they were threatening their patents, and were being awarded not only the produce of their fields but their land as well. That was the last straw. If there's one thing that Englishmen hate, it's legalised robbery. It reminds them of the dust bowl of the 1930s in America, the tragedy that John Steinbeck and Woody Guthrie chronicled so wonderfully, where farmers were swept off their land by caterpillar tractors, all perfectly legally and at the behest of rapacious banks and landlords. There was more to come. The media got on the case and decided that GM crops represented 'Frankenstein foods'. No, it doesn't make any sense, but that didn't stop the campaign. The bogey of eating 'artificial' food was scarey to the British public and they turned off the idea in droves. They stopped buying anything that even had a hint of GM about it. The GM industry hit back, and made sure that food labelling was no longer required to specify if packets of soya beans were GM or not. One week, labels might say, 'made from 50% GM crops', the next week they said nothing. The population was livid. Big Business had once again rigged the game, forcing politicians to kowtow to their call and outlaw information that might be detrimental to their sales. People weren't buying GM? The cynical response was not to tell people it was there. How's that for deception? Oh, did I mention it was all perfectly legal? That just made the angry people madder. They felt used, abused, and manipulated, and turned against GM companies. The GM industry had one last trick up its sleeve. It recognised that a huge publicity campaign had been mounted against its most vociferous advocate, Monsanto, so it simply collapsed the company, dropped the name and started up again under another title. Bad move. If anything, this just convinced the doubters they were right. If the company was so unsure about sales that it could re-invent itself overnight, then what else was invented, spurious and untrue? The move proved one thing. If you critisise the GM giants, they cry 'Foul' and talk about the free market and consumer choice. If consumers then actually go ahead and choose, well, like choosing something that isn't in the big companies' interest, like buying their food, then they'll change food packing; change company names; and outlaw information. What happened to the Free Market? Oh, that's only good when you, the people, buy what the company wants to sell you. If you won't buy it, they'll rig the market. It won't be so darn 'free' then, but at least sales will hold up. So much for capitalists; they believe in capitalism, when it suits them. If it doesn't suit, they'll choose Big Government, every time."
